,interest_rate,var_1,median_home_price,vacancy_rates
0,1.0,1.4310185373447144,-1.941628357329958,2.6390263891153927
1,1.0,0.888818835154738,-0.15319187747729412,2.3505521125145354
2,0.0,1.7120344261074056,-0.5299188410377635,3.257468210824224
3,1.0,1.7301030146419292,-0.7066622052567513,2.7179199998729824
4,1.0,0.5161652280305108,-0.9835120336253331,1.8429273367670447
5,0.0,-0.2905983497285016,0.3174389894582703,4.824275826852827
6,0.0,1.9990696950934614,1.5351167187952073,5.7555282830398955
7,1.0,0.8084454476430161,-1.351677105067688,0.3415264771324169
8,0.0,1.115535125840421,-0.2590714605645724,3.269320456448124
9,0.0,0.5443536794508825,1.5054491330908202,3.601577318422402
10,0.0,0.6526552682556848,0.34769790085969876,1.912700138436712
11,1.0,1.5368844175452085,-0.6870118508780607,1.8307833624547027
12,1.0,1.1311336043436273,-1.600746970162668,1.910815533468372
13,1.0,1.663410101630046,0.2060154897916533,3.4002287925667023
14,0.0,1.8159997609364713,1.0431907743364097,4.174651112761083
15,1.0,2.5314399388066553,-1.41663922121386,1.4573144643472031
16,1.0,0.7641193357304421,-1.0357554820071093,1.50427137073251
17,1.0,0.2225619297453998,-0.6333031666079516,1.035124927688992
18,0.0,1.4547211084941378,-0.9061158195629413,3.1598200171151243
19,0.0,1.7462453083667349,0.08592636186104763,1.148439800641684
20,0.0,1.8571589803936928,0.9385089534297195,3.2221356648465327
21,1.0,2.0634778409564536,-0.535500399823414,1.7487951337420538
22,1.0,0.24742739721956197,0.022062670289607844,3.169936109163197
23,0.0,1.2192644707805562,2.167697935851544,4.908544349758564
24,0.0,1.9923133441875942,-1.2217401140432638,2.4337713721256278
25,0.0,1.5802138446227783,-0.239596978405356,3.0975731873686247
26,1.0,2.3024229179208606,-0.45368868127767226,3.0925804302071582
27,1.0,1.580409048938257,-0.8652601898628525,2.3530173833171637
28,0.0,0.46716508250795985,0.1819864133074489,1.1270891274410433
29,0.0,1.900913785903922,0.964711808636578,4.58802559686608
30,1.0,2.3191287400513945,-3.081153753062868,1.7339200034529096
31,1.0,0.8317285669088293,-1.2438836577253163,-0.21360629702057343
32,0.0,0.30512326063540995,-0.24405954168594823,2.1185442771385343
33,1.0,1.3767388971925147,-0.2580062362555584,2.443961988577119
34,1.0,0.8643573053287609,-1.5740222092397333,0.0851948079150815
35,1.0,1.6510480943207877,-0.8999948145743937,0.6416007715304296
36,1.0,1.7159058566825376,-1.5661213430525986,2.8360226693263217
37,0.0,1.3227975149097349,-0.44454218412004304,1.5424622229225755
38,0.0,1.2618254888574216,-0.05197986611592087,6.100042529568701
39,1.0,1.926599907968245,-2.3863891642732162,2.0033630509304983
40,1.0,-0.005173571549985434,-1.6333198140985785,1.7626747025755933
41,1.0,1.8755865995772794,-1.0038778437331861,1.6178560600709653
42,1.0,0.4152301587387368,-0.5638679541733274,0.14371630435948096
43,1.0,1.557271011125604,-0.7702138160460769,2.8935307069341096
44,1.0,1.1406899296562252,-2.2358575714240834,2.958139487536795
45,1.0,1.004215980456501,0.33755674113132916,3.1609039752457577
46,1.0,2.181462400147156,-1.6460990467425263,0.5621771264865091
47,1.0,2.2116338303732954,-0.8457353367076016,2.642084787587809
48,1.0,1.2419060900809067,0.09817437791267691,2.285341203879914
49,1.0,0.49531473469469167,-0.9890976577788944,2.380973280318349
50,1.0,0.45608372022914634,-1.2398794441504424,1.695540345385694
51,1.0,1.915390833861529,-0.7920744445869536,2.168635337126317
52,1.0,2.7405622242804935,-1.9235084206389614,2.573287834311321
53,0.0,2.851435875460649,-0.36924662020122656,2.438405005629607
54,1.0,2.295931860633914,-2.8119577076239146,1.7956620197328634
55,1.0,1.2753273817903474,-1.40490017838682,0.9915680717410671
56,0.0,1.599421297666904,0.6059108218228577,3.4339192445032003
57,0.0,1.8975230629732796,0.10150293569889124,1.719515338799046
58,1.0,0.4951307509053382,-2.159643634240967,-1.5606950602546874
59,1.0,0.3256998055932909,-0.46559834523559174,-0.16006782862079622
60,0.0,1.28796325720381,0.0918435790684985,3.1678655657471997
61,1.0,0.6069454257717091,-3.1423560709442766,0.09558344775544869
62,1.0,0.7865337368156858,-2.5689453030908815,-1.4581816056148778
63,1.0,-0.1371220305188834,0.19092377173162944,1.2521621077200578
64,1.0,1.1499960710669435,-2.4349533916015957,1.0769243731957445
65,1.0,2.4278361010081833,-1.4225856386756788,2.2548195803848645
66,1.0,1.7652849102412793,-2.540957387971821,2.876494362902853
67,0.0,1.540501171197339,0.2876594952865221,2.26772656002151
68,1.0,0.7453419664686513,-1.081879651495124,3.923980423745612
69,1.0,0.2447336105842386,-2.2304485680517763,-1.3556398836427155
70,1.0,1.6589512027662643,-2.5670363006866572,0.6116142663636639
71,1.0,2.1844489274209904,-2.2858071694036606,1.090775423981392
72,1.0,1.1095546125249658,-0.13009696357809997,3.8074764334919537
73,1.0,1.8279901066967599,-0.34502200251948356,1.7778698134179893
74,1.0,0.27393040452164397,-0.5186151358186011,1.8483130656239006
75,1.0,2.0725862042353747,-0.7923184365380088,2.568486554616122
76,1.0,1.5721415465877533,-0.7955743490886839,3.1125139708917184
77,1.0,2.4382862237641794,-1.950823567984643,3.145268293548196
78,1.0,0.19850872361168292,-1.7190565732166918,1.8967371760045966
79,1.0,1.6431264070353615,-0.7952304509102618,1.0694779972000674
80,1.0,0.8695565130322537,-1.8896693784061322,0.07002097401216156
81,1.0,1.6416496497024715,-0.8924037351269403,3.694371529159498
82,1.0,2.2584089384359265,-1.0305750933976754,2.8049743924767636
83,1.0,1.8301471289452194,-1.0711463895718487,2.6325700232753686
84,0.0,1.1933912608342259,-0.2608819634827553,3.6511274049258917
85,0.0,1.2373256643882888,-0.6655287641984348,3.7329238405328207
86,0.0,1.17459360140139,1.210910252840109,5.599178952571069
87,0.0,2.755637853881481,-0.43109263576320744,2.22521672323714
88,1.0,1.7254411708861015,-3.907839323257088,1.639550143409822
89,1.0,0.7333327164890613,-2.849750535223457,-1.6522915624495602
90,0.0,3.338041207247305,-0.3432146041423624,3.8614541850964876
91,1.0,0.9793161822956822,-2.2432667558130546,0.6992014698859423
92,1.0,1.5419863323982415,-3.0508902700671396,-0.6131056827340973
93,1.0,1.1110769601457204,-0.5760341416172132,1.5707775588277557
94,1.0,1.9783561429178882,-1.5258499487329307,1.7507173413343018
95,0.0,2.5699826303597293,1.7011761303230428,6.071806257415941
96,1.0,0.7625198584522704,0.5107400719348418,4.4166316481076695
97,0.0,1.7273201077222298,0.6278831135256413,4.22451002985491
