,life_expectancy,obesity_rates,hospital_beds_per_capita,var_3
0,1.0,9.664634373788829,1.3470222251269268,-11.542972702221514
1,1.0,12.686046120591614,1.8498895968014544,-16.807199710272606
2,1.0,9.349240141325177,1.0233986819426637,-12.813809642474823
3,1.0,9.795988075664484,1.2891622062821835,-12.510411657732677
4,1.0,10.847564914829869,1.480916635393274,-14.354661760701333
5,1.0,13.918920202257622,2.1318625812135803,-17.934710404339768
6,1.0,0.004125197199200237,-0.7329886592635884,0.868215046670175
7,1.0,12.37487518678406,2.0585706066642375,-14.950254216874207
8,1.0,11.533003240058132,1.63728850273635,-15.561163969017493
9,1.0,9.3750460128007,1.0975581495061926,-11.96267171029902
10,1.0,6.504296657771116,0.3882365981183191,-9.443240239874285
11,1.0,8.52600500841908,1.3922020554924872,-9.183672672328838
12,0.0,7.755642527084566,1.3644018062151748,-11.177214338319459
13,1.0,20.46914654595069,3.389145901018238,-27.33817546895096
14,0.0,7.726023681359706,1.4616901806645608,-11.382243974688393
15,0.0,10.69106429495344,1.9571683659637804,-15.985695189231604
16,0.0,-1.4020261953462074,-0.29756539080036504,1.1190517672584646
17,0.0,3.37827634791351,0.4893907481474772,-5.520551170065803
18,1.0,12.97803042781943,2.0027262054263266,-16.37040439458098
19,0.0,6.164711766578582,0.9692158042619392,-9.63906531867986
20,1.0,15.110344979969284,2.259262156556044,-20.05904468569145
21,0.0,14.605265791056718,2.935117836297799,-20.02095596284589
22,0.0,2.5346116560498095,0.20079170225755605,-5.450725081089606
23,1.0,10.708454623104235,1.5033239564845047,-13.501441170322458
24,1.0,10.18122546958273,1.5571114528330663,-11.844455462457885
25,1.0,10.037072511188372,1.4083667423227493,-12.391548992032153
26,0.0,3.5438481529032506,0.5920660375734655,-5.1914673968398315
27,1.0,3.008650325360048,0.06284074366936876,-2.906724500302753
28,1.0,11.243351957942128,1.8260960664835044,-13.375046064647481
29,1.0,-0.5525144175481689,-0.901566125472812,1.4169679581060644
30,1.0,7.840218793139473,0.8114967796797069,-9.818521393392356
31,1.0,7.558259008950968,0.6857915005200522,-9.819762259667712
32,1.0,6.142435332082134,0.5366527059893869,-7.177900811800494
33,0.0,0.9572935710127507,0.23151548092359664,-1.688938027871138
34,1.0,14.493012672488009,2.272644215145174,-19.059811699983722
35,1.0,9.478266428906025,1.1750026357298191,-12.210724884282564
36,0.0,7.737632325870893,1.346197196416691,-12.047187066469615
37,0.0,7.132608279923398,1.2346718569198392,-10.711213881395494
38,1.0,12.083029009828476,1.7351324184050214,-15.042082540457539
39,0.0,7.866503362297317,1.8342489803324302,-9.532592636482113
40,1.0,6.5399540191354255,0.49231108260982637,-8.349564900636858
41,1.0,2.9727021446069406,-0.03428881560094199,-2.1581990894955663
42,1.0,14.01274785314809,2.0417094902537882,-18.824998524601117
43,0.0,6.271121291505667,1.1437923918881001,-9.33657556919896
44,1.0,5.689310273809552,0.5295442177370804,-6.439093897915742
45,1.0,5.499453679947173,0.2462589295768105,-6.9759800723159575
46,0.0,8.338038336883633,1.6099248757888571,-11.165048441437428
47,0.0,0.47327509596335116,-0.020509420682392587,-1.825945979906684
48,1.0,13.120296340755758,2.116892969729796,-16.21458763457829
49,1.0,8.217136351379915,0.897158838425175,-10.53227806716191
50,0.0,1.2872606263150532,0.11284205918395607,-2.865968944860421
51,0.0,9.296234590831538,1.9675369668540146,-12.69940333930209
52,0.0,9.335287763112785,1.732921278312276,-13.599242003840533
53,0.0,17.61851467123757,3.4247537389775453,-24.585403292305077
54,1.0,16.04556398688178,2.3604689494775073,-21.464988308681587
55,1.0,17.218916536308413,2.5871484976876484,-23.666808364085902
56,0.0,6.733942712511776,1.268029738703654,-10.080238414451884
57,1.0,6.667577817206982,0.781290130557647,-7.8586843768161945
58,1.0,11.461453938131704,1.599072086372652,-14.532308166848033
59,1.0,7.583305380428276,0.9349502100570029,-8.553915568786966
