,satisfaction_score,var_1,volume
0,0.0,-0.4665628060907854,6.5555146648414215
1,1.0,0.40378839135186073,6.956868476090716
2,1.0,-1.3669050314017663,14.927621013054345
3,0.0,-0.0634087947893095,6.608571230561974
4,1.0,-0.177553710843261,10.181739273562904
5,0.0,0.0023671009397626674,2.851059060036199
6,1.0,0.3383292530584937,3.435315962858715
7,1.0,-0.07320631697791607,6.905432514014998
8,0.0,1.8756553146619652,-6.262385122801795
9,1.0,-1.0745562457530826,14.425555304694194
10,1.0,-0.39631599394090844,10.320797499223671
11,1.0,0.3522595889879824,5.484104899080444
12,0.0,1.6477895666174893,-4.162111204474389
13,0.0,1.1987452201099849,-2.337580954553621
14,0.0,0.2482208989904249,4.443805489139808
15,1.0,-0.6638330114027029,13.51071349978054
16,0.0,1.424015025953015,0.371285314695764
17,0.0,1.2962009394910416,-2.009370727267407
18,0.0,0.3667578815256476,4.917550630916683
19,0.0,-0.21713852662690336,6.511206762210283
20,1.0,-1.9017355682981427,17.327403629817113
21,0.0,1.6149957669911812,-1.992462244030424
22,1.0,-0.2860497844840557,10.18405437229787
23,0.0,0.671134099587523,3.145405060730991
24,0.0,1.5149665873817686,-1.9318796046950197
25,1.0,-0.8820527686255033,12.213713706924405
26,1.0,-1.8464680847483983,19.318774444577596
27,0.0,0.2278475932089695,2.994078214559414
28,1.0,-0.501676815632251,10.794445773636
29,0.0,1.2674169876878416,-1.7860835990383626
30,1.0,-0.18617390680540913,9.220786781645238
31,1.0,2.2761874972765708,-4.683109493259291
32,1.0,0.3225163171268901,7.193503158671772
33,0.0,1.4268831526018917,-1.0146287129946066
34,1.0,0.4068821230903345,4.35535858385389
35,1.0,0.37935469315940373,7.610304431447595
36,1.0,-1.1093295896188402,12.69398656713303
37,0.0,1.3768219925597052,-1.066917002437144
38,1.0,-1.0847543904814252,11.826030649800487
39,0.0,0.3107701517146907,2.850878969544466
40,0.0,1.4113478429559196,-2.996777414994589
41,0.0,1.1807623406364143,0.8665651131032854
42,0.0,-0.15853328374605336,5.379462214902001
43,0.0,-0.1855979414035861,5.225423399330735
44,1.0,-0.12775679645017846,9.316467060668248
45,1.0,-0.664554899564076,10.944754104822163
46,1.0,-0.07904172585053632,7.669191109389658
47,1.0,0.3092159241699815,7.996953210584467
48,1.0,0.8665728086450128,1.7589333815147348
49,0.0,-0.3966816214202411,8.702285428885906
50,1.0,-0.1145065190164406,10.581925788294523
51,0.0,1.2019221105042845,-1.117765733259306
52,1.0,0.4994813206943443,5.534372946763925
53,1.0,-1.7543293133227036,17.033629001031482
54,1.0,-0.8752327853598221,13.507229359302986
55,0.0,0.053072732352024976,1.9438367640204723
56,1.0,-0.3635040631611821,7.997342586295075
57,1.0,-0.2210023561252703,7.873820295917686
58,0.0,1.6334753910986688,-2.163114648230774
59,0.0,1.2733808616017253,-1.1006708288249145
60,0.0,2.2860739219782125,-4.784501406738266
61,1.0,-0.4357231713848331,10.749353890308381
62,1.0,-0.07200925922171147,8.802251881562414
63,0.0,1.0317525933123406,-1.946770222684318
64,1.0,-0.08061251613090159,7.299084988542859
65,0.0,-0.05911848771406497,5.939400052708126
66,0.0,0.6117143773694154,0.9346807979517857
67,0.0,1.8535105206631597,-3.5863265380857596
68,1.0,1.4644057124196324,0.4004026590905001
69,1.0,-0.2677425806392639,10.426306782408323
70,0.0,0.48956379588353327,2.9299082806534886
71,0.0,0.29015826513638276,4.105851835323994
72,0.0,1.5142423146228636,-2.859651447529326
73,0.0,1.8188639481560231,-5.023280999690691
74,0.0,2.3846266022136677,-8.53926642568022
75,1.0,0.36570925456163067,7.838757477008279
76,1.0,1.204298559251535,3.73832672393692
77,0.0,-0.8065012951971411,6.631388596359573
78,0.0,-0.1697728396148993,4.249230891695203
79,0.0,0.3105009784273096,2.524218681425322
80,0.0,1.4911594674615452,-2.1653584401340797
81,0.0,2.0457204184371127,-5.592427427219737
82,1.0,-0.4676727411693612,9.412823498367036
83,0.0,1.0853313552525368,-1.0065906899336179
84,0.0,0.5147382261216424,3.000042186191681
85,0.0,1.261617949222797,-2.509854989260156
86,0.0,-0.9044475963997829,9.521211680362384
87,0.0,0.7917076693970814,-0.3028202143067391
88,0.0,0.1457883841442026,3.6911009172333182
89,0.0,0.47515337489606496,2.819292424440416
90,1.0,0.06960960707635411,7.020337470780477
91,1.0,1.2643583100145408,2.3757276837172467
92,1.0,-0.37950996988061825,8.702352261142305
93,1.0,-1.3199477672899795,14.98761468233838
94,0.0,0.500564873995987,2.3076631713461597
95,0.0,0.9599474569960867,-2.826166797237941
96,0.0,-0.8427589672928648,7.516300787230255
97,0.0,0.8568982148534803,0.7719416722516916
98,0.0,1.4434641198723581,-2.1270417500034373
99,1.0,-0.4371824753474436,9.105923554572525
100,1.0,-0.39162791128635843,9.002355454414491
101,1.0,0.9998099910146214,1.8711988230689665
102,0.0,-0.5829948153507101,7.241559453624896
103,1.0,0.1543482966370709,8.240287729250463
104,1.0,-1.4921808843857831,15.510967484204137
105,0.0,0.8400956660566951,1.2057635133872076
106,1.0,-0.7889895310266,11.987161084021446
107,1.0,-0.02650885823330862,8.174632509948655
108,1.0,-0.7669824437654533,10.22513051463978
109,1.0,-0.21063644943420157,9.93571651805432
110,1.0,0.4564308113866766,3.4416854232936243
111,1.0,-0.31729493284193344,9.714904973378372
112,1.0,-1.3319464512603252,13.089589108892246
113,0.0,1.527299123762344,-4.053411940189274
114,0.0,0.5924201161097554,0.7052774736750949
115,0.0,-0.11243372797129458,5.779978950633097
116,0.0,0.6625996276968709,1.3998864747300832
117,1.0,-1.0804131819563865,13.51976541030588
118,0.0,1.919403089679983,-4.482383157922662
119,1.0,0.14032323806292885,6.774599803187009
120,0.0,0.7060809085164932,1.290615716898058
121,1.0,0.5713323849935437,4.784716232953253
122,0.0,2.0932645551713955,-3.4952807298041666
123,1.0,-0.6067599255436025,10.265929896357221
124,1.0,-0.22587286155200725,8.398756084671325
125,0.0,0.6988907104880369,-0.33888598338469
126,0.0,0.993188989406888,0.5320749221391612
127,1.0,-0.033430277727564905,8.976690583261538
128,0.0,2.0314676532167653,-5.5734169878756346
129,1.0,-0.0548907436402985,7.3563972350764715
130,0.0,0.9401277154017558,0.6904987044042645
131,1.0,0.7180140157275384,5.045501338465135
132,0.0,0.6247058553393676,2.2705557923424102
133,0.0,0.6493906490743441,2.5077339818876605
134,0.0,0.21862498716525944,3.8706262506739417
135,1.0,-0.9400323366803565,12.946583672277821
136,0.0,0.40541300495624333,1.8021363295417525
137,0.0,0.7793280745334411,0.6094823987023887
138,0.0,1.3629015514611305,-0.17298784177347315
139,0.0,2.0520134866621698,-5.6261365010268864
140,1.0,-1.1801339467999357,14.318381158718871
141,0.0,-0.017092161335932943,2.412166820504447
142,0.0,0.8554860924182078,0.6388978621911381
143,0.0,-0.009686768397536405,5.0454823000497715
144,1.0,-1.0431949197492023,13.41117445565424
145,0.0,1.1671997965915815,-1.1119111720219585
146,0.0,0.7641551493646634,0.6217346148051157
147,0.0,-0.37760914864927775,6.064310109312579
148,0.0,1.3964926423644972,-0.7289023181819241
149,0.0,0.15835194675479655,3.567480743662574
150,0.0,2.0365098646296795,-6.2456635115698145
151,0.0,1.4834624943977484,-1.9382023728815998
152,1.0,-0.9783581543377977,12.997468226874567
153,0.0,0.4711083401902161,2.71851590058863
154,0.0,0.3643300485151071,2.4207238493112593
155,1.0,-0.5433527973813546,11.056986086476194
156,1.0,-1.3522442095017435,12.750366381609465
157,0.0,0.924236872667131,2.2693260143171763
158,1.0,0.007014397235736214,9.396085614124958
159,0.0,1.4118709229085515,-0.38162564649882924
160,1.0,-2.1420167344623287,15.67129740250718
161,1.0,-0.39802111528301165,7.9556181530455765
162,0.0,-0.22643146835779837,6.069070754607787
163,0.0,0.9158841919273042,-0.8733702415542597
164,0.0,2.7193622557007284,-9.811909055045211
165,0.0,1.3814081091639228,-0.9803193819808902
166,0.0,0.11716652079106898,1.7555439808534694
167,0.0,1.8601782035322345,-4.333688325422129
168,0.0,0.36904648135763357,3.650018232564121
169,0.0,1.3462272133451003,-1.3659604442607423
170,1.0,-0.3402325007949033,8.382967170717833
171,1.0,-0.8587658904465822,12.5977051279338
172,1.0,-0.6130492404264319,11.09718159218341
173,1.0,-0.40011542949014745,11.259517768117604
174,1.0,-0.3983813738659836,8.666853877671121
175,1.0,-0.13488646160417228,11.037551241536205
176,1.0,-0.2746152149390334,9.525007761415612
177,1.0,-1.4108508895360117,14.912452849191407
178,1.0,-0.32977514819238285,10.143775986086817
179,0.0,1.2944427312084332,-2.012832369307346
180,0.0,0.2245346679457134,3.053199651302864
181,1.0,-0.27362966517409093,9.678011357747266
182,1.0,-0.8237910351751809,11.291814279179718
183,0.0,1.7911412201565629,-3.569542752598151
184,1.0,-1.1319185025305445,15.152016969460847
185,1.0,-0.6861927249203159,14.045658736179401
186,0.0,1.8676874278761197,-1.6116273436337725
187,1.0,-0.8801560064632004,10.484506234508373
188,1.0,0.20247250000535094,7.78208462300867
189,0.0,0.2946884104333759,2.986323377668435
190,0.0,0.370424067921332,3.2864214562398333
191,0.0,0.9238597462310015,0.7967050802190396
192,0.0,0.7767517386676587,-0.16991505483440061
193,0.0,0.8769150547168028,0.5017645254769567
194,1.0,-0.21650195055553756,7.661537699923698
195,0.0,1.455223109214731,-2.170720269092646
196,0.0,-0.3036914100495558,8.281901887515614
197,0.0,1.0336300556416185,2.252490855044039
198,0.0,0.4990634479024522,1.8867071563153255
199,0.0,0.8333543485408015,0.43988646376948104
200,0.0,0.9406580484038515,-0.012071694414259149
201,1.0,-0.36680422618406194,11.16230927465391
202,1.0,0.029249319941845042,9.3558285444784
203,1.0,-1.7827517689983283,18.035572399091397
204,0.0,0.4577666518160055,3.6348774875827448
205,1.0,-0.3635055790729894,11.102447559730091
206,1.0,0.47222375997770877,5.833762926335849
207,1.0,-1.4732519604971555,13.76441791254431
208,0.0,0.3085820764307199,2.9973827262596076
209,0.0,1.739925742918057,-4.053536119220182
210,0.0,0.542058050932843,0.8351094220905808
211,0.0,1.0053453774974,-2.924333516934793
212,1.0,-0.32812805564516623,10.861667853278718
213,0.0,-0.3925980276020412,7.214556708327487
214,1.0,-0.4407512649356269,11.815548064383854
215,1.0,0.4831007181866907,4.44086649891919
216,0.0,0.9076520300145322,-0.31390844565180487
217,0.0,0.8923118310798164,-0.5949123685610482
218,0.0,0.7601237142695834,0.525282601812783
219,0.0,0.3140053975282226,2.1472567629578565
220,1.0,-0.45650137063015395,11.038029313718768
221,1.0,-0.5208507503943899,10.185207646779686
222,1.0,-0.47643988406803417,10.271593831924202
223,0.0,0.6654130180229356,0.6764006806119021
224,0.0,1.175950257905884,-1.6446466892794476
225,0.0,1.242807555668466,-1.5073764358068056
226,1.0,0.07243300634497046,5.676126224388308
227,1.0,0.841107663266885,2.639569994035057
228,0.0,0.7402715545050724,-0.4687235890084618
229,0.0,0.46031832502757203,4.241198303277789
230,0.0,0.7569373876317838,-1.2634485548944858
231,0.0,0.6052862813956217,3.5009265868544723
232,1.0,-0.773949971016588,11.227054810148017
233,0.0,0.8679710250230768,0.8607658829000666
234,0.0,2.7946678085859467,-8.861095009337387
235,1.0,0.3162234958420473,8.71351267733521
236,1.0,-0.3844003267649927,9.929419118994485
237,1.0,-0.47240344281283353,9.952092830792477
238,0.0,0.5684282843484466,1.4383857735085521
239,1.0,-0.0896912317046048,8.153152574934133
240,0.0,1.0068750421734776,2.2857216811371073
241,0.0,1.5799261027654201,-4.373436444620111
242,0.0,3.281469679012926,-11.64921694189686
243,0.0,0.47143701015737316,4.110747483747563
244,1.0,-1.9849680678328818,17.35125136829958
245,0.0,0.8290277932318544,0.8542754979250367
246,1.0,-0.5706820760558622,10.975449383655382
247,0.0,0.08609264461073457,3.9759804442458435
248,1.0,0.5226478786685091,7.906796601029908
249,1.0,0.6742995690371971,3.8773750130340043
250,1.0,-0.10461903461121103,9.234648959157251
251,0.0,0.6153575779084793,2.5881572675606757
252,0.0,-0.16505536277817046,3.6230535985340975
253,1.0,-0.5155126035656598,10.75944659628421
254,0.0,1.8121183554350049,-4.073215256972643
255,0.0,-0.16659731747392303,6.675565950481457
256,0.0,0.7387134419284604,1.4179556203527528
257,1.0,-0.6720534237037346,9.635418512083444
258,1.0,-0.6209933477500384,13.265237185623175
259,1.0,-0.3061201199799304,11.529735632134052
260,1.0,-0.6693158280939111,12.934028767217022
261,1.0,-0.408297507524815,7.549156073206525
262,0.0,1.1430560131526135,0.39442794288712424
263,0.0,1.5172686738890824,-5.21815915017601
264,0.0,0.8573975606240265,-1.7610235215623953
265,0.0,0.344862366736037,3.6326290268052226
266,0.0,1.5016545752834525,-0.9214265474920165
267,0.0,0.41252577459961703,0.8226393399076919
268,0.0,0.3349112472170602,4.714103438766184
269,0.0,0.5073372814456469,1.3080867689611395
270,1.0,-1.2115810300797467,15.577277499261953
271,0.0,-0.12808500672791723,6.859614829003879
272,1.0,-0.37229503372043826,9.893226558611486
273,1.0,-1.2942005707458635,14.460942227991318
274,0.0,0.031116088814446607,4.281829494628149
275,0.0,-0.7044236189979622,8.445219094663212
276,1.0,0.438891492545326,7.487548124565421
277,0.0,2.2321140942062327,-5.913656615199472
278,0.0,1.2762975458370458,1.0520029436866025
279,0.0,2.790855623478554,-9.564529841385152
280,1.0,-1.1649399496873811,14.409422870166013
281,1.0,0.8827278710091551,4.85996257369381
282,0.0,0.4126976615608442,3.808225197245951
283,1.0,0.4679259552747463,7.015302379773244
284,0.0,0.7362693705106302,-0.5322003974588987
285,1.0,-0.7092344934629482,11.782994964126527
286,0.0,0.02679289394314549,7.03855433418249
287,0.0,0.37105146889280227,4.270624691644111
288,1.0,-0.5485546436383298,10.679698749360066
289,0.0,2.5882880846167167,-7.188680305004271
290,0.0,2.307681144546339,-6.588800092443486
291,0.0,1.651751916350766,-2.495699416276347
292,0.0,-0.24079565147750925,6.09458016903911
293,0.0,0.4507803310331586,1.8195987345973648
294,0.0,1.2037147400212946,-3.5455576985867965
295,1.0,1.8857576049550966,0.5430376365119667
296,1.0,-0.48502477121934184,8.921577544885004
297,0.0,1.9665484422538289,-4.590437030955099
298,1.0,-1.1973727119267163,15.179489880421443
299,0.0,0.6473030374864619,1.8175698243578293
300,0.0,0.6794309658730283,2.3132746006955993
301,1.0,-1.3463930135058189,12.707795888844295
302,1.0,-0.44394083460475275,10.689694742946374
303,1.0,-0.9654713227640883,13.47212542035762
304,1.0,0.33587531661722214,4.849042260240639
305,1.0,-0.03513678777347129,7.782650617135721
306,0.0,0.7220669048546697,0.3814993768222794
307,0.0,0.39254281285770526,0.27549717106730953
308,1.0,-2.0942329534262396,18.26813505032033
309,0.0,-0.005120251686899391,5.746674662228891
310,0.0,-0.777311539901496,9.010614096823858
311,1.0,-0.9489258381905243,12.362940222638962
312,1.0,-0.16120038686881566,10.890161287398897
313,0.0,1.9240307183911947,-4.786450712611507
314,0.0,0.2144360679658732,3.4936421667997335
315,0.0,2.0767265954470044,-4.091012982716755
316,0.0,0.5216433825941219,2.3270689615320177
317,0.0,-0.6147519692537627,8.73705654818887
318,0.0,0.3822999558556083,3.6925024121167738
