,store_quantity-0,store_quantity-1,sales_online-0,sales_online-1,product_demand
0,0.0,0.0,-2.0847055705519297,0.6949920285065405,-0.608886123975843
1,0.0,0.0,-2.3945902448098475,1.3056188854798243,-0.3959566219601136
2,1.0,0.0,-2.550018346302485,-0.9492017531880315,-20.222083835376235
3,1.0,0.0,-2.697087628156468,-1.027082505653599,-20.821352056077504
4,0.0,1.0,-0.46890429744447215,0.9912836334210056,5.622606721084832
5,1.0,0.0,-2.7265494459380277,-0.9571665353726995,-21.38763878011219
6,0.0,1.0,-1.781745130974882,0.6571453036925754,3.827185783708825
7,1.0,0.0,-1.0868674270442247,-1.0561825134031562,-9.51054593639741
8,1.0,0.0,-1.1982127819227801,-0.481588167262122,-9.579214227956378
9,0.0,0.0,-1.8684677836241925,1.0210190453823498,-0.4697602786949959
10,0.0,1.0,-1.950785502965674,1.653904128877299,9.0467530672065
11,0.0,1.0,-0.5215827131765314,0.9404866108334863,7.224034407057019
12,0.0,0.0,-2.531817672460563,1.0013525116128972,-2.456082740341296
13,0.0,0.0,-0.8269994993102849,0.47172522834630526,-0.45631007140043556
14,1.0,1.0,-0.6821225897273453,0.11864400473635872,-0.960469228038408
15,0.0,1.0,-1.545922676262179,0.3392847766518588,-0.15861752219044245
16,0.0,0.0,-1.0671355926982131,0.4580956653151105,1.611262772778629
17,0.0,0.0,-1.8942278942855315,0.42091868108964725,-1.0164197919296702
18,1.0,1.0,-2.174794430143098,-1.375772586669602,-21.360614527110663
19,0.0,0.0,-2.1617797181605214,1.1964593719270982,0.5089544569802555
20,0.0,0.0,-3.525303129114069,2.593656919056515,-1.6841390116570896
21,1.0,1.0,-1.9522409208026006,-1.2847053159495752,-20.708414938253178
22,0.0,1.0,-1.6458569798263658,0.7373116659016862,1.7729203331857297
23,1.0,1.0,-2.9710957314757582,-1.7011541862736914,-32.02169982605817
24,1.0,1.0,-0.0701037038391561,-0.06407977217951413,1.3938274497807563
25,1.0,0.0,-0.6180790657402633,-1.3283949035273028,-5.8324307349721725
26,0.0,1.0,-0.8286280171730618,0.061860446644269484,-0.4331190632366144
27,0.0,1.0,-0.05482668627426501,-0.2034533087264089,0.5283785723095418
28,1.0,0.0,-0.8153354896833942,-1.7105387822679088,-9.247368648488255
29,0.0,0.0,-1.1499908373282606,0.41202018409067886,-0.4254513800104429
30,1.0,0.0,-4.478429172966284,-2.542295331809547,-40.7058573946211
31,0.0,0.0,-3.717628309626478,2.291766968714179,-2.42790618088692
32,0.0,1.0,-1.2076610968601509,0.1663490248629934,-0.5974802526151983
33,0.0,0.0,-0.9673735412223987,0.5476410558255549,-1.9722634441314693
34,1.0,0.0,-1.0966436228646534,-0.18872370563855778,-5.645985119951915
35,1.0,0.0,0.4218880198880721,0.03657021945809749,6.465280388756346
36,1.0,0.0,-4.239118042871713,-1.9083993446538403,-35.2915088695779
37,0.0,1.0,-0.246286321510363,0.1788625787544372,3.4141166053702046
38,0.0,0.0,-3.4236794106689885,1.849141124631391,-2.148234637683636
39,1.0,1.0,-0.586157883552713,0.036824781135459506,-3.2659227480261186
40,1.0,0.0,-1.3771133629374666,-0.2725792546310543,-8.615373711491136
41,0.0,0.0,-1.4586484393077905,0.8664177579623011,0.04248672477874882
42,1.0,0.0,-1.6171775101126704,-0.760554009054667,-14.020609823095587
43,0.0,1.0,-1.740016092410676,1.4879252163948944,8.197685512097522
44,1.0,1.0,-2.1803702603718023,-1.757340298110963,-27.938560774698992
45,0.0,0.0,-1.8156588311182282,1.7635710044488078,0.3924835729524254
46,1.0,1.0,-3.2267865825365725,-1.3184898019823097,-33.00721207180862
47,1.0,0.0,-1.6572170211782615,-0.41634324188658806,-13.156331457944054
48,1.0,1.0,-1.8189380415250511,-0.7015197411215003,-15.601034907243488
49,1.0,1.0,-3.093648718591945,-1.524675291297431,-32.63099214695384
50,1.0,1.0,-3.1941861460141103,-1.3780711415170315,-31.443832222905776
51,1.0,0.0,-0.8995024191895351,-0.8440310915846073,-6.364592908168596
52,0.0,1.0,-0.5509856128735255,0.18739366391501927,2.0423993463300367
53,1.0,0.0,-1.1845587763044954,-0.20729257253261318,-3.7947535125616074
54,0.0,1.0,-2.0838418988835663,0.8116933305372697,6.00480832041872
55,1.0,0.0,-0.47282850762532624,0.8378783046544744,2.759666858266827
56,1.0,1.0,0.11587881005558187,0.0012388363948849165,1.8952442772427236
57,0.0,1.0,-0.8035570874665188,-0.32959528567828283,-1.7836566496311743
58,0.0,1.0,-1.377287717536439,0.2415588126553565,0.024307987909581552
59,1.0,1.0,-0.35972959253883596,-0.652944576067111,-3.8187000081681393
60,1.0,1.0,-1.407357437533715,-1.305507176478613,-17.188148223880173
