,affiliation_party,var_1,political_attendance,legislation_passed
0,0.0,-1.606916286311832,-0.4043066899785237,-0.658493405602819
1,0.0,0.8970371439133866,-1.4237926389009992,2.4133549381347197
2,0.0,-0.7732017658329124,-1.033153006977856,1.0782227889642848
3,0.0,-0.3615651960403671,0.11650275701437823,0.4349090570500892
4,0.0,-2.0764180012918025,-0.3462608346489515,-2.8096345801030633
5,0.0,0.30030503128386776,0.05761780459072963,-0.9506652832988032
6,0.0,-2.05403799205469,-1.2252909559205296,1.3476980148713158
7,0.0,-1.101528345122085,0.7733059646820304,-2.058283075313035
8,0.0,-1.5973193467954299,-1.3647260306471667,-1.1442353005042603
9,1.0,0.4645352976570274,1.966160848162167,1.0864706832691466
10,0.0,-1.05659215415089,-2.8537446358346794,1.4360072558149717
11,0.0,-1.0757967244186883,-1.8925430831166636,0.5525679317277354
12,0.0,-2.054156247118101,-1.3567705134688972,-0.80207819129411
13,0.0,-1.9141128011757251,-0.22019498393018916,-0.16023365711071857
14,0.0,-0.008807830738357114,-1.6167846447241092,2.290038338161625
15,0.0,-1.06723365600525,-0.2948997866546027,1.0778429062330124
16,0.0,-2.401137392598337,-0.7431058019224254,-4.574458341108572
17,0.0,-1.144307686799252,0.3844043531069383,-1.6525546902439465
18,0.0,-0.0644992878309274,0.696243079565916,0.425906420846349
19,1.0,1.0033032519506941,-0.5374943705387669,5.282432198792424
20,0.0,-1.1294408318025302,0.19671342090886013,-1.250533911706087
21,0.0,-0.29158958785953704,-2.1278280550258817,1.879924714116235
22,1.0,0.29571005709098586,1.7103028526060444,-0.05727264620310102
23,0.0,-2.5299555519146857,-0.6906546858083111,-1.3328232823071757
24,0.0,-1.895587623172558,-0.511369051671028,-1.8905815964110722
25,0.0,-1.197344994046905,1.7329127311654577,-0.7929237482110154
26,0.0,-0.43622034182298475,-2.1148835879299384,2.9258234838333186
27,0.0,-0.7782204805779234,-1.2509853129786608,-0.3589801434286475
28,0.0,-0.6507396966123655,0.03342002740584865,-0.4560611661406564
29,0.0,-0.9963109071758975,-0.4254544010344533,0.3681248972039264
30,0.0,-2.73634844316453,0.47964500390038967,-3.2289403275077997
31,0.0,-1.4402824966715855,-1.5200717764898717,2.721434261658347
32,0.0,0.6037512505938569,-0.8153450125671238,1.3332074434043892
33,0.0,-3.055465525575301,-1.0060571977871555,-2.3893367020279026
34,0.0,-0.9964021329887514,-1.4786891943211484,-0.5537815268481214
35,0.0,-1.2083865747874845,1.1495824519330975,-2.5370631492528326
36,0.0,-2.2610982398354667,-1.1044270489434687,-0.6494941643165508
37,0.0,-1.9366805642544034,0.02825086772147334,-1.3469015519386944
38,0.0,-2.160820256961377,0.36224016987902463,-2.3545740751707447
39,0.0,-1.8407559329706333,-0.8936148048945315,-1.7223949329583346
40,0.0,-2.1969539695214584,-0.1122442887924738,-3.7683640459207237
41,0.0,-0.8444589833253543,-1.9860213406061331,0.43338112496152337
42,0.0,-2.1736293415167376,-0.8679777099487549,-0.7021849552819517
43,1.0,1.5128575244749851,0.6924490085599169,6.345028678958615
44,0.0,-1.1658864879700794,-0.715520609277801,-2.163900831199065
45,1.0,0.14611839433129403,-0.08053374290296628,3.4024662789521027
46,0.0,-1.347236005073215,-1.2135421517533962,0.5519720760823208
47,0.0,-0.02910576982741786,-1.7655386681966663,3.46915696995414
48,0.0,-1.2830188322216949,0.4226709439288905,-2.264322162900058
49,0.0,-1.237795204978918,1.725788966649208,-4.41637115910856
50,0.0,-0.31094648940914893,-1.2846326606650789,0.9572211345446308
51,0.0,-1.9166431573847902,0.7758269194845699,-3.782549768255447
52,0.0,-2.513882883521908,-1.10675084117506,-2.342274446691646
53,1.0,0.8422734877578857,-0.5074583169545861,4.786191980165741
54,1.0,-0.9605091694187722,1.4112718976272878,2.082491570756637
55,1.0,0.3005042401476725,1.5336018502024598,3.9763938785339263
56,0.0,1.0558778850520776,-1.7552247644644376,1.884534716781619
57,0.0,-1.6064352903533063,-1.8867464207510798,0.666562948760124
58,0.0,-0.9275515499165314,-0.04494777516690868,-4.154242364281657
59,1.0,-0.1916207268961322,1.1528383419387904,2.1811023979993625
60,0.0,0.027201907790115443,0.09617332010235685,3.816834860066682
61,0.0,-1.999442738999553,-0.43620664964552436,-3.288420920753776
62,0.0,-1.1720787559321808,-1.530846736068176,0.5126487308001746
63,0.0,-0.5601600016693995,-0.042087884479994564,0.4747650003312587
64,1.0,0.6560214889121789,-0.9212730266238767,3.6368889551836903
65,0.0,-0.05233479342675229,-1.4261613162638154,4.277092569750832
66,0.0,-1.3238358420224698,-1.8101131966494937,1.8570064402792883
67,1.0,0.5729597014339622,1.218739114191465,3.5811740037928583
68,1.0,-0.4892024672096513,0.5747445264766088,2.335975405967039
69,0.0,-0.9592245244456024,0.10015480037997382,2.356167400113694
70,0.0,-1.2851695824242997,0.5113580483651899,-3.634014867140924
71,0.0,-1.8840125319669427,-1.215205596657362,0.1647930371924291
72,0.0,0.70042179506528,-1.2260397525783344,1.361066589069953
73,0.0,0.11571355583742549,-2.918270355442107,2.114268119323122
74,0.0,-2.0603192785957876,-1.3215123695554953,1.3013706826636142
75,0.0,-0.896437536749844,-0.6937700306284238,1.1795688645705449
76,0.0,-0.024595306435570508,-0.490660558669145,-1.5218217428940264
77,0.0,-1.217488555195135,-1.2682499476199665,1.0473314954691135
78,0.0,-2.9245698902052886,0.5585819421266066,-3.6310834672116
79,0.0,-1.2256410828935682,-0.32050223682292106,-0.5629740182504773
80,1.0,-0.8236044629844029,1.7594860016661822,-1.2387798213975512
81,1.0,0.43237765931894767,-0.874446185484156,3.2227567803763164
82,1.0,0.2361962852785633,1.773488487066508,1.5844540229695014
83,1.0,0.3973059856592074,0.8025414254440106,3.455841012695722
84,0.0,-0.8546263569307463,-1.1107998069467198,0.8830833401981585
85,0.0,-0.8057772941345342,-0.6880712689022324,0.09937186402071801
86,0.0,-3.5076801344479005,-0.9419311079170536,-2.4782820419055502
87,1.0,-2.269249099540205,1.0251610477065332,0.7463467326029083
88,0.0,-1.7845003444149663,-0.3994564755133773,-1.870017040848333
89,0.0,-1.6527186480566738,-1.0136236939418235,-0.45825790537779076
90,0.0,-0.46713774124603963,-1.6898606016260427,-0.4873900545280254
91,1.0,0.3416585723199319,0.8766917837650225,2.945668732343014
92,1.0,0.38150066490378176,-1.4655942627798968,5.57677240971477
93,0.0,-1.204310024195699,-2.5238798803787654,4.926415488145822
94,0.0,-1.1266329478975448,-0.8169986018686943,-0.28022754211417433
95,0.0,-1.727077900684073,0.305365287538369,-1.341701666672349
96,0.0,-1.1674716999524446,-1.6566136133233207,3.0589703199835805
