,member_party,var_1,bills_passed
0,0.0,0.07219977576168463,-0.052466956943950316
1,1.0,0.21013425727997803,-1.4205917913250168
2,1.0,-0.634577436073112,3.6670616426735636
3,0.0,0.7610842088214922,-3.1915332955136444
4,1.0,0.5038477771598537,-2.8163462699017705
5,0.0,-0.11907035174031289,1.3606757270312926
6,0.0,0.7928202253508942,-2.4394905738595
7,0.0,0.37235451824464305,-1.4219594113573462
8,1.0,-0.6261793567393243,2.6717718198466875
9,1.0,-0.5601589277271422,1.1552605168527683
10,0.0,-0.17354764449577428,1.7850632411161111
11,1.0,0.5224379528779302,-3.355831955481684
12,1.0,-2.198970863164374,9.290418655580444
13,1.0,-1.2787795347415447,5.923299894648998
14,1.0,-0.515550478643497,1.1485301206786764
15,1.0,-1.022204796867628,3.65073995832304
16,0.0,0.7004743431195564,-1.8936154054169112
17,1.0,0.5441917927439143,-3.4991679530775754
18,1.0,-0.08816552832922636,0.059969176693133175
19,0.0,0.3805216081281606,-0.926508404886913
20,0.0,0.13147899472051927,0.29932763894325976
21,1.0,-1.9306910387211231,6.9687663777883735
22,1.0,-0.7968276200187085,2.676743460668364
23,1.0,-1.5814421632583586,5.825187239649354
24,1.0,-1.568527721309778,6.243428867104457
25,1.0,-1.951085430002459,8.273898733622646
26,0.0,0.8126810767043846,-1.7757823978857044
27,1.0,-0.8147019126564097,2.9487790393032824
28,1.0,-2.4759774680013886,10.218599611065445
29,1.0,-0.09816123071058286,-0.04628144246904675
30,1.0,0.4768616793665288,-3.6824673506566024
31,0.0,-1.378064023782883,6.207783630301423
32,1.0,-0.6399947463350026,2.9338731567154985
33,0.0,-0.1321811974412841,1.5858310695654172
34,1.0,-1.5236997335191709,6.241795755477043
35,1.0,-1.3770626275494768,5.115348146458144
36,0.0,-1.0572739082054525,6.757744453034166
37,1.0,-1.6693057033245013,7.020694225029403
38,0.0,0.03339554084351548,0.12777419195527362
39,1.0,-0.399291857417213,1.9397898329773833
40,0.0,0.33560345691358107,-1.2847318477385854
41,1.0,-2.198859757729484,9.519299566229217
42,1.0,-1.0119438373512293,3.4320677584735604
43,1.0,0.1413494400404074,-1.0222763639451384
44,1.0,0.004474053472234618,0.22173558037144514
45,0.0,-0.2844495714141392,1.3805287702927163
46,1.0,-2.1314884307878352,7.8966853602259715
47,1.0,-1.6585962661912776,8.032863886676045
48,1.0,0.3483938873554143,-2.534075191671837
49,1.0,-0.7311279545432352,3.1481065319492134
50,1.0,1.07979379672612,-5.403506221873489
51,1.0,-0.3413061651617498,1.481766781959002
52,0.0,0.655868798890336,-1.8518612754681947
53,0.0,0.8752734265320183,-2.501930605991536
54,0.0,2.265284271849495,-7.804897444397326
55,0.0,0.4825187325563207,-1.7327147407960186
56,1.0,-0.6990712479940748,1.2666905057739104
57,0.0,-0.20665789278150262,1.8504749486145209
58,1.0,-0.9987826922286974,2.97644836587458
59,1.0,-2.0200383518798657,8.978927410573776
60,0.0,0.7418544174548194,-3.0562558286930526
