,rallies_attended-0,rallies_attended-1,laws_enacted-0,laws_enacted-1,funds_received
0,1.0,0.0,-0.5463632282043331,-0.8663269428108682,6.908927638369702
1,1.0,0.0,-1.562402280479046,0.20861682795712133,10.37905508323146
2,0.0,0.0,-1.8375280488831875,0.37604475438244744,-0.6242161740670662
3,1.0,0.0,-1.5971498219451028,-0.22739120168873753,13.08688259296423
4,1.0,1.0,0.8412891063558814,-0.022452001322029985,-6.991204596669645
5,0.0,1.0,0.3830816922154425,0.5592158477791376,-9.533165279840274
6,0.0,1.0,-1.5774924763781297,0.10806418428219947,3.767287454515993
7,1.0,0.0,-0.5206833602386569,0.004505526540654392,1.1545931204582645
8,0.0,1.0,-0.009615728973337623,-0.7614023865013064,5.4769609666876455
9,1.0,0.0,-0.33325725021914465,-0.16511296135409523,1.536521512262246
10,1.0,1.0,-2.015947626277092,-0.317493480978538,19.9356203144294
11,1.0,0.0,-0.590562179670185,0.6161396133070157,2.710546718750616
12,0.0,0.0,0.450317345691589,0.7107991179240942,-10.723971733781333
13,1.0,1.0,-0.13400677038211983,0.10029591554258308,0.4227393547444891
14,1.0,0.0,-1.6142387618816718,0.3486670545386994,10.500703702270368
15,1.0,0.0,-0.9543144349385518,0.4039786482148341,2.4733661951838677
16,1.0,0.0,0.13798317887104394,-0.11372827978843605,-4.377804099140348
17,1.0,0.0,-3.5347277753455115,-0.1572711836695052,30.39930733237884
18,1.0,0.0,0.2922561900049756,-0.08779869336869787,-4.923667840680284
19,1.0,0.0,-1.3361432426785531,0.01578972313927829,9.399179870156779
20,1.0,0.0,-0.9502655500134566,-0.48244115805643484,7.292667398187298
21,1.0,0.0,-1.208189167662908,-0.9302855242091943,12.706017449083905
22,1.0,1.0,-1.5818098451096518,0.032289627307149016,11.147184269022052
23,0.0,1.0,-2.4576713164844977,0.8283625428933279,1.3753546668626786
24,0.0,0.0,-3.016418653391755,0.9125642465370855,4.3730463799663175
25,0.0,1.0,-2.1179846172307997,0.29478069658983597,5.011132304472703
26,1.0,1.0,-0.7771423804226141,-0.3176837293498565,11.084705588262114
27,1.0,1.0,-1.5748486024955877,-0.4676893040556786,20.549038793035855
28,1.0,1.0,-0.7172595625843129,-0.38012324576389933,7.349755726626493
29,1.0,1.0,-0.5746683324684726,-0.07669588522420787,8.23816244453015
30,1.0,0.0,-2.2231226449669026,-0.11368793868645477,20.087254354849573
31,0.0,0.0,-1.2277359761582276,0.6212422696943367,-5.6956170127089045
32,1.0,1.0,-0.8152210418035759,0.40677419036902307,5.497336105102054
33,1.0,1.0,-1.3755612927211114,-0.9799328074181073,19.939395814889394
34,0.0,0.0,-0.7514883799178538,0.4781896957387642,-3.217083281512744
35,1.0,1.0,-2.431853252646743,-0.042512086264947735,19.66459490084193
36,1.0,0.0,-0.4010318489025204,0.30626166004752686,-3.1539053618605593
37,0.0,0.0,-0.724293058604951,0.7270621832746882,-3.12731098368179
38,1.0,0.0,0.647526434414978,0.3482338782302481,-9.35024550760909
39,0.0,0.0,-2.3648412143886395,0.371988605986367,3.7872756761804465
40,0.0,0.0,-1.3711308259563109,0.3744695209901418,-0.33512257414616053
41,1.0,0.0,0.38134789694739624,0.6810010274889762,-7.965560110700243
42,1.0,1.0,-3.8086381168937953,-0.5854195796123668,37.995695040133604
43,0.0,1.0,0.2741992736525334,1.434373895630695,-17.298312413572038
44,0.0,1.0,-0.8662934522019919,-0.016156029428958746,0.7437771577290024
45,1.0,0.0,-1.415621487532392,-0.05846582344909454,11.310146743582635
46,1.0,1.0,-0.41406910857221446,0.34509406795817527,0.5050987277051497
47,0.0,1.0,-1.121477942654906,0.8196609869432859,-5.261575191785896
48,0.0,0.0,1.2873545828113793,0.10125558209623581,-14.986891957097713
49,1.0,1.0,-0.6798410900152322,-0.13072338839897985,7.1642712258351935
50,1.0,0.0,-3.0764026183530206,-0.8676289365209935,28.252354307990373
51,1.0,0.0,0.5469105728302375,0.12368803545830277,-6.1320122206949526
52,0.0,0.0,-0.6603639689821025,0.5624362680606148,-4.7846009313054765
53,0.0,0.0,0.07810276678254735,-0.3356702753927536,-2.8069450383083763
54,0.0,0.0,-2.085925445604528,-0.44409576940849554,5.306028656410069
55,1.0,0.0,0.1034975256079591,-0.05414563000933243,-4.844831162503743
56,0.0,1.0,0.6829285273372141,0.6695698187451163,-9.58226981253603
57,0.0,0.0,-2.463953495455761,0.15452097225787992,6.680512693248675
58,1.0,0.0,-3.045005193940847,-1.213763264610327,31.43629502341773
59,1.0,0.0,-1.6810616110090084,-0.10577531804520807,14.173529070181699
60,0.0,0.0,1.265115943769775,-0.35773455518402036,-9.63669390367485
61,0.0,0.0,-1.6086548108549035,0.5146677646134812,1.7582497571727709
62,1.0,1.0,-1.9114249897867932,-1.7090368435540462,28.871716835216255
63,1.0,1.0,1.5377374713929068,-0.3871610265958798,-11.125906481509142
64,0.0,1.0,-0.6729584101756547,-0.6687288013771122,5.9872346746952765
65,1.0,1.0,-0.9054316261862904,0.5319008547437282,1.6296288893004025
66,1.0,1.0,-3.514869920393386,-0.5365822682660109,37.02874701227424
67,1.0,1.0,-1.9824353841916271,-1.0357584848391972,26.006749727060225
68,0.0,0.0,-1.6149196727508772,0.8962703595684471,2.182294967139236
69,0.0,0.0,-0.41321954814353823,-0.12374302626276963,-1.5544692418937094
70,1.0,1.0,-1.9120447920440897,-0.24446097690082594,19.058061813246166
71,0.0,0.0,-2.0208746082319538,0.07271392686968742,4.636514134334011
72,1.0,0.0,-1.600869273211269,-0.602516067538968,16.336616400815743
73,0.0,0.0,-1.3086244390641693,-0.20882796276665772,2.4903843706691915
74,1.0,1.0,-2.656770565505211,-1.2156948494652922,32.85768474768173
75,1.0,0.0,-0.8388144218312367,0.4951005414474048,1.3379865846752725
76,1.0,1.0,-0.23131202939915174,-0.012240865911691129,2.082468694730734
77,0.0,1.0,-1.4350229267625914,0.14001687536730495,3.195371007908606
78,0.0,1.0,-2.1021765354220276,0.1909181802270989,4.957873598220446
79,1.0,1.0,0.49031330105617843,-0.3587832021646771,-1.8913010743612886
80,1.0,1.0,-0.6957031938955753,-0.5981497544430971,11.074556987201422
81,0.0,0.0,-1.2873641335496941,0.06655027346439746,0.9963675240534493
82,0.0,0.0,0.2717621045868359,0.07765836998572043,-6.747563099229218
83,1.0,0.0,-0.6659693767415569,0.794776557593884,-0.40990832323347437
84,0.0,1.0,-1.8885542074265493,-0.2378569912082501,7.143032685910832
85,0.0,1.0,-2.2596794152017057,0.4957263942966062,2.181790666362953
86,1.0,0.0,-1.4164205199595057,1.1800307960427399,6.79344738257475
87,0.0,1.0,-0.6356554850135963,-0.022084376453645665,0.16364141718623415
88,0.0,0.0,-1.3416079201458413,0.37396875265513874,0.6022231691744242
89,1.0,0.0,-1.434194491601723,-0.4983619845548909,11.69064904632291
90,0.0,1.0,0.13269211279141624,-0.04000597280953298,-2.0837837562862065
91,1.0,1.0,-1.4999217089239316,-0.5181724137167291,19.08109853746758
92,0.0,1.0,-2.1872644653134925,-0.8861436008356176,16.664346123700852
93,1.0,1.0,-2.0205671267209797,-0.14994123208763932,22.205840274809255
94,1.0,1.0,1.0687583161866114,0.7092289794330485,-13.94330779523313
95,1.0,1.0,-2.2202388687727073,-0.38379324598000847,24.294468368391087
96,0.0,1.0,-1.120994477741861,0.542778440245587,-1.675137948103683
97,1.0,0.0,-2.0737948854121346,-0.7105840871061717,21.850759862607113
98,1.0,0.0,-0.9000947972773877,-1.474257762493763,10.906750184931617
99,0.0,0.0,-1.5058865419019671,0.9790118973877941,-0.8973398323614585
100,1.0,0.0,-2.05446233648611,-0.9940087782816697,17.602645578829783
101,0.0,0.0,0.5499842317842052,0.49773138404499107,-8.8096875180951
102,1.0,0.0,-1.6481404013960392,0.4813507632059507,8.736387542927005
103,1.0,0.0,0.11270172549311397,0.6440256913669407,-8.18816927081975
104,1.0,0.0,-2.773512266407711,-0.8257245308275141,26.845468764969574
105,1.0,1.0,0.43697337044454043,0.3360649686040254,-6.343178074309256
106,1.0,0.0,0.3566324352060086,-0.070393760241079,-5.22879186132214
107,1.0,0.0,0.23618369008815754,-1.159197159788328,1.5338349905917488
108,0.0,1.0,-0.8372671701174124,0.9636200002736088,-8.18804534900034
109,0.0,1.0,-1.1632276160858448,-0.047220312187032654,4.995763185171839
110,0.0,0.0,-1.6433175379206224,-0.5723179363764744,6.515496135977328
111,1.0,0.0,-1.186639593642401,-0.09371067714752426,11.954272491011928
112,0.0,1.0,-2.76174155923938,0.7129483857679569,2.8907957810187996
113,0.0,0.0,-2.507778945044968,-0.2571648546325649,6.3734775931202
114,1.0,0.0,-0.9738219628980793,1.0172093648960239,2.4727280017516797
115,1.0,1.0,-0.5086133829353758,-0.5550530174604448,7.210276947929984
116,0.0,0.0,-1.851942933420123,0.26786185484942726,3.4286875544683246
117,1.0,0.0,-1.9574246793286656,-0.9309252178868376,16.69257020661595
118,1.0,1.0,-2.2154581640860207,0.4473838226638073,13.743249594620185
119,1.0,1.0,-1.9790652694106483,-1.4813886974523691,29.882330545194268
120,0.0,1.0,-0.4786343111500785,-0.5717818020238847,4.209540911087753
121,1.0,1.0,-1.719168302426366,-0.6004886970654483,20.63562771199789
122,0.0,0.0,-2.23867725708205,1.273991296898197,-0.49856146323149453
123,1.0,1.0,-1.938329111939368,-0.5206323383265424,22.501642485779076
124,1.0,1.0,-0.08309558275785633,-0.7145423696878858,4.952591228142982
125,0.0,0.0,-2.004994445183198,-0.022131689555234202,8.032218749374257
126,1.0,1.0,-2.0776921910989787,0.019538728059697807,19.196764984228
127,1.0,1.0,0.13844204452893094,0.22154418689148345,-6.449132799644643
128,1.0,1.0,0.6880542444215947,-0.6612556672943529,0.5292234516741887
129,1.0,0.0,-1.052447139817512,-0.35595091002318596,4.8911521525969235
130,1.0,0.0,-1.362525917701197,-0.6842484194261773,13.000634735679013
131,1.0,0.0,0.6378816179971429,0.8465267304739802,-13.451038725176401
132,0.0,1.0,-1.6356803472198798,0.27976384839064244,1.6616403403118962
133,1.0,1.0,-1.6580846209404043,-1.4985166328482296,28.07213074818107
134,1.0,1.0,-0.5909956738130664,-0.0027664012958476814,4.459545225270467
135,1.0,1.0,-1.550085029636155,0.10210644592885848,12.083106529912392
136,0.0,1.0,-1.0023919767763891,-0.3079647457872463,5.235500792288777
137,1.0,0.0,-2.02141575265032,-0.16158239063046725,14.818953103762631
138,1.0,1.0,-0.7348934149699096,-0.5677501495079892,8.686240500332236
139,1.0,0.0,-0.7264683972374286,-0.47003195261810815,7.84548336455619
140,1.0,0.0,0.40803929753692314,0.32157342441645076,-8.239341830333608
141,0.0,1.0,-0.9010688073511174,-0.5095391889847121,6.265366882417835
142,0.0,1.0,-1.8417239637150962,0.9547785799321642,-4.800504281369731
143,0.0,0.0,-0.6198190704480373,0.30458712926105197,-0.23189761221992855
144,0.0,1.0,-0.8303252348967949,0.15845660839248824,-1.5835411521065428
145,1.0,0.0,-2.1146846461648288,-1.8031030322539412,25.552133536817074
146,0.0,0.0,-1.0292875816214078,0.2170383593210919,1.3171468702334463
147,0.0,0.0,-2.5841961598084393,0.09604814818232243,6.119027399495126
148,1.0,1.0,0.03211887042597894,-0.5338948727952312,6.178393029541001
149,1.0,1.0,-1.1433709149922975,-0.8006792309548807,14.951248125500442
150,1.0,1.0,0.16646368197542172,0.11068838773682457,-3.5073990208043853
151,0.0,1.0,-0.34140839927859934,0.3981712142201698,-7.213323479721005
152,0.0,1.0,-0.4765153786673229,-0.267061149754284,6.001366353180348
153,1.0,0.0,2.1446017161436686,1.4076425472820737,-26.158218033140948
154,0.0,0.0,0.05705998391080214,-0.7892152157462554,-2.345823544073748
155,1.0,1.0,-1.7756395919210846,-0.17100836433690828,17.42393490584342
156,1.0,1.0,0.08331331600020575,0.6007899623671134,-6.468551093392927
157,1.0,0.0,-1.1065773026236938,-1.4900497490723228,14.907307970487137
158,1.0,1.0,-2.1791599160979382,-0.5479390561116821,24.15340124773843
159,1.0,1.0,-0.5751710010912613,0.1488371797448181,2.7536153384297055
160,1.0,1.0,-2.4586732715764885,-0.5865401909321023,26.727967969726848
161,0.0,1.0,-0.7475071206026567,-0.14452410587065892,2.566927377418693
162,0.0,1.0,-1.6751589095000712,1.493296404949442,-10.995328355917259
163,0.0,0.0,-2.3232927952645213,0.3683680276536436,2.076120133457721
164,1.0,1.0,-1.4097169147062056,0.26336826998590035,8.294308934052864
165,0.0,1.0,-2.912996766334137,0.9397705430792818,1.9390962719844218
166,0.0,1.0,0.5018318058819216,-0.5765888607348045,0.1825518819536045
167,0.0,0.0,-2.8026824067406992,0.6535471302526229,4.044434911930582
168,0.0,0.0,0.8355101051536218,-0.22931438571846435,-10.081440179248338
169,1.0,0.0,-2.1879393225264874,-0.9759789625561024,21.88812408068203
170,1.0,1.0,-1.0498866603103916,-0.22320269441257687,10.933124361879466
171,0.0,1.0,-0.5256263218714878,0.07501548054879995,-2.422040180055875
172,0.0,0.0,-1.3994266994172775,-1.385511613691724,6.696114835294912
173,1.0,0.0,-2.636839319956696,-0.9688445662744931,23.726898567793686
174,0.0,0.0,-1.256549740436811,0.17952140461036814,-1.0878819600852716
175,1.0,1.0,-0.7970284418332151,-0.35929201031028946,9.325880487897328
176,1.0,1.0,-0.3931895588916354,0.6057304989891056,-3.4343919278650743
177,0.0,0.0,-0.1850638414734006,0.0675390072244824,-4.381682090350115
178,1.0,1.0,-1.0446188199094562,-0.38715853172944725,14.964993468475823
179,0.0,0.0,-0.6016693377943049,-1.1990840631521071,4.038663429668028
180,0.0,1.0,-0.0942899279517937,0.7028848082654066,-9.35508067798266
181,0.0,0.0,-1.3177989398839856,0.5379684559737896,-3.98725900090953
182,0.0,0.0,1.3712521610370452,-0.2912351529451223,-7.111278012989829
183,0.0,1.0,-2.00124655750461,-0.539247033309108,11.429497488757894
184,1.0,1.0,-2.7590187110968705,-0.17726426471808826,26.374995176456085
185,0.0,0.0,-0.05968721684897893,-1.5864938226689123,0.5716809411875974
186,0.0,0.0,-1.183473409670437,0.16846527820842,0.1922202012393135
187,0.0,1.0,-0.15082015763019652,0.24026051871084078,-4.664960266835045
188,1.0,1.0,-2.2038022058843243,0.22396084751756645,19.221865449864048
189,0.0,0.0,0.5807413886566273,-0.4494560750591509,-6.072974657614344
190,0.0,0.0,-0.9247338889351964,-0.30616297883888266,2.9666821712887237
191,1.0,1.0,-2.1379029894620336,-0.9249025298008884,27.485977340258515
192,0.0,0.0,-1.4500539994794543,-0.663083848066387,6.357299610472481
193,0.0,0.0,-0.6766168585152121,-0.09406953712067978,0.876077359596656
194,1.0,1.0,-0.6450628356598795,0.07542779926839926,3.34268998131349
195,0.0,1.0,-1.2414155424967617,0.5631951485860327,-3.0176525380124835
196,1.0,0.0,-0.7845058794068683,0.4585727604597851,0.2335434754511816
197,0.0,1.0,-1.2058613664835975,0.434593468779904,-1.9785700276153877
198,1.0,1.0,-0.4773834456340298,-0.8286759839383063,12.290620401576243
199,0.0,1.0,0.08593917676622853,0.9472367679698394,-10.412511353016944
