,affiliation_party,var_1,political_attendance,legislation_passed
0,0.0,0.29312894855851857,0.9575146516338662,-0.7984824291437875
1,0.0,-0.1634242217397473,0.5236193208033264,-1.8979576374975926
2,0.0,-0.7982587135216792,1.245631040110284,-2.9680431777516385
3,0.0,0.14681682219349845,1.3100808688982433,0.24628259852557566
4,0.0,-0.9670886039488297,-1.0561407879166138,-4.531317955612233
5,0.0,-0.7449377657445477,0.010289931901538873,-2.6831220767844854
6,0.0,0.07434474222873055,0.2580823309595178,-1.9008191093208993
7,0.0,-1.287549721597654,0.17224968716679082,-4.688757841496999
8,0.0,-0.6283492168221927,1.3854232813283824,-2.376257628450297
9,1.0,1.1412516683988747,0.8399343787466234,0.04755044134530462
10,0.0,-1.2988288678125797,-0.7578866230730752,-3.841012612916458
11,0.0,0.0020951791345135695,0.04120690011029138,-1.5356142629012413
12,0.0,0.17571652713470254,0.5140752043065842,-1.3188753743788546
13,0.0,-0.3683589755357843,2.066095332788552,-0.7286587826369177
14,0.0,-0.14827296482383157,1.388540063511449,-0.5341262145420013
15,1.0,-0.35770788901694534,0.21433851450333422,-3.9139878534952475
16,0.0,-0.4017093729420339,0.2886831256316968,-1.422660787904161
17,0.0,0.6060879785027815,0.09021454114222965,-1.5278496997871358
18,0.0,-1.145349897677878,0.22009564373637186,-3.252469199186967
19,0.0,0.2184190361844921,1.3213547912989403,-0.18136845588927564
20,0.0,-0.5290734922698261,0.4037573294552738,-3.877342624461214
21,0.0,-0.8429038092356467,-0.31557143363959395,-4.754322749359398
22,0.0,-0.2360216155195422,-0.14263499909634908,-2.4571234832939948
23,1.0,0.5150442463049015,-0.13724922127712424,-3.494514351582348
24,0.0,-1.3983118942652215,0.7629987502258457,-4.202476108329678
25,0.0,-1.2630144085167476,-0.6401759274129329,-4.462661769485394
26,1.0,-0.42978925690991165,-1.7179247280802912,-4.715046466261956
27,1.0,-0.20307383003305762,0.13774372268610457,-3.318990473214882
28,0.0,0.29571909042098454,0.14989594826923125,-3.2285921194997016
29,0.0,0.010461354752750007,1.068615690092716,-0.3690975104025698
30,0.0,-0.45599268276599086,-0.5278589334603103,-1.9884384995181212
31,1.0,0.46743228307664964,-0.37634735676280273,-3.292228842533421
32,0.0,-1.2088123009186313,0.7620819077542255,-2.6347056019439403
33,1.0,0.4140931638038371,-1.03278244117964,-4.439993654942716
34,0.0,0.507432344121194,1.6086257623090896,1.188981422687999
35,0.0,-2.5177009358314226,1.702983851267526,-3.651984789000941
36,0.0,-0.13826937052622806,0.0209057590785508,-0.8576402910845042
37,0.0,-0.9319587383567066,0.46070610941192564,-2.2018103993198155
38,0.0,-1.8879734325346076,1.088262709907975,-3.0318394212410595
39,1.0,0.4533054065539559,0.22378947392846987,-2.287921620560417
40,0.0,-1.631482550075651,0.32981196997436824,-3.727285736236088
41,0.0,-0.3962583495438845,0.91227291061101,-0.31910131523943597
42,0.0,-1.4968524041410498,-0.2000639394267626,-4.429711366320656
43,0.0,-0.13246889802628975,0.6121054630419893,-3.9501435894599886
44,0.0,-0.614789046241651,1.54275107044806,-1.3645089960543748
45,1.0,-0.08879600366248352,-1.4834873253282084,-4.49546418197371
46,1.0,0.48809476427833265,-0.9828460625581665,-2.91021414524159
47,0.0,-1.058634144590888,-0.8244102399368998,-4.0495416843040974
48,0.0,-0.3908798306216532,-1.2948903498428364,-4.7831459590853544
49,1.0,0.5890439430020948,-0.04349569168695844,-2.9338809397857406
50,0.0,-0.9180795007301624,1.9824447151049542,-2.6025264136813595
51,1.0,0.718273544558997,1.9071521856977836,-1.6997368980058492
