,satisfaction_score,var_1,volume
0,1.0,0.9841194978601788,-2.5093312149806555
1,1.0,0.28133736090544326,-3.789379031840665
2,1.0,-1.1214431850583313,-8.629788954990229
3,0.0,0.09615931529649724,-2.3527206452148923
4,1.0,-1.338509932084618,-9.739124077597367
5,1.0,-1.4718715735251227,-9.106550155018136
6,1.0,-1.766811729370636,-9.57062371806486
7,0.0,-0.6563106395666396,-5.052689466067575
8,0.0,1.0709890671694917,1.0084907620009305
9,0.0,-0.7385259604942995,-6.237425292263543
10,0.0,0.14944713264751452,-2.8496440476838814
11,0.0,-3.212324766051795,-11.8131989278892
12,1.0,-0.2575632460049796,-4.3262168671188
13,0.0,-1.861373239698234,-8.310411925743065
14,0.0,-1.1467462846719898,-7.384106196266936
15,0.0,0.20474512233420117,-5.715670717730156
16,1.0,-0.20155254753297913,-6.205219470641998
17,1.0,1.7150428504541666,-0.743699103842292
18,1.0,-0.6111169088877062,-5.770785682120248
19,0.0,-0.6354883441474279,-5.866693211608675
20,0.0,-0.4065391815354845,-5.714827509586422
21,0.0,-2.5737375246513556,-10.47578459546057
22,1.0,-1.095990996436941,-9.23730197383215
23,0.0,-0.847809425848142,-8.170913911994479
24,0.0,-3.2635584788624694,-12.568386388399432
25,1.0,-0.22633834635297356,-6.851082859075085
26,1.0,0.35438311196689054,-4.642595545659594
27,0.0,-1.7812995927834838,-9.906365738900153
28,0.0,-0.190258835065923,-2.4880410679804634
29,1.0,-0.7308683876611904,-7.441893470861773
30,0.0,-3.1901262911773123,-11.27429796305481
31,0.0,-0.1718590256560878,-5.259000011798639
32,0.0,-1.2491053996263508,-7.308281412372507
33,0.0,-0.0804382109081867,-5.437330547385024
34,0.0,-4.670774550001527,-15.663797988725864
35,0.0,-1.0717692123443447,-6.772420127264208
36,0.0,-1.0424564863533554,-7.23353556052605
37,0.0,-1.6570079256741448,-9.017016954097606
38,1.0,-0.9644886788451553,-9.557872494650827
39,1.0,-0.2043232313489397,-6.998678736986307
40,0.0,-0.6410206299337126,-6.949219345172519
41,1.0,0.6711137597440211,-2.9773399311432973
42,1.0,0.2429143427116438,-5.699546467362922
43,0.0,-2.385752588325744,-12.815663933729969
44,1.0,-0.5135548286042495,-7.279809383031734
45,1.0,0.09368769498555063,-6.121770822746712
46,0.0,1.7586126002448617,0.26317829286719086
47,0.0,-2.1636990396614504,-10.737013645717553
48,0.0,-1.892150184177593,-9.506496332520573
49,0.0,-0.8729092964645162,-5.195143873870794
50,1.0,0.875965980469323,-3.5697818369631573
51,0.0,-1.0340861754007873,-6.608254715891134
52,1.0,-1.1370302280044744,-9.199762648267463
53,0.0,-0.225014198539369,-4.297205682547728
54,1.0,0.3191776217775435,-5.64644850816292
55,0.0,-0.41560575814778095,-4.235424447725692
56,0.0,-1.2704845187852685,-9.777177140528936
57,1.0,-1.9094028677520238,-11.986832263963876
58,0.0,-0.8367534815955538,-5.486167576848581
59,1.0,-0.8669539905283746,-6.827150754918826
60,1.0,0.45844969534296887,-4.484074165407851
61,1.0,-1.3822665414485704,-8.56697949422588
62,0.0,0.09476853203240154,-3.156420153053784
63,0.0,0.3266832657143999,-3.896332421868361
64,0.0,0.3879880730430192,-2.964887252092959
65,0.0,-0.652803261508186,-8.20892056086013
66,0.0,-2.7647622397735403,-11.425043267002167
67,0.0,0.6031063705192814,-2.9543987966400724
68,1.0,0.8101035527032996,-2.568111636599733
69,1.0,-1.8449036564312669,-8.662467178170548
70,0.0,-1.1968149087795223,-5.418300673492408
71,0.0,-0.9483626046113619,-6.935488291921837
72,0.0,0.4279670691428932,-3.804399107739073
73,0.0,-2.8809947078214453,-12.996441795431117
74,1.0,-0.7875351247808258,-8.652863195757357
75,0.0,-2.640341380686202,-11.344245121361634
76,0.0,-1.0795108472636874,-8.422523916536687
77,1.0,-0.05210702932547595,-5.186792332192399
78,0.0,-2.227137925575203,-9.89720890994739
79,0.0,-2.01130123061613,-10.952314761843532
80,1.0,-1.7941577423785076,-9.966004337003953
81,0.0,-0.3091850284992534,-4.993872853362355
82,1.0,-0.14840409713247626,-6.260671937094194
83,0.0,-0.8985318500968098,-7.6280347200617395
84,0.0,-0.06055514710370269,-5.134619763596906
85,1.0,-1.9131377118642912,-11.826127609546763
86,1.0,2.0953510735494736,1.5061290949409423
87,0.0,-1.1140866104525942,-6.325622873770388
88,1.0,-1.8297928859991848,-11.39657812260001
89,0.0,0.32159307540053805,-4.85425422648447
90,1.0,-0.42532791046157165,-10.121449272295703
91,1.0,0.5582107164170085,-4.839056269018385
92,1.0,0.9781257263691783,-4.58766227009062
93,1.0,-0.7544521919972581,-6.5999389888095665
94,1.0,-0.9470310841472671,-8.71084344411704
95,0.0,0.005159384448066073,-3.0552084239212527
96,1.0,-2.144231041712286,-11.573643629638243
97,0.0,-3.796517747071848,-13.847639702392224
98,1.0,-0.21688436950597723,-7.411743585120176
99,1.0,-1.5762787289298852,-10.077354493677909
100,0.0,-3.792866010882556,-17.61347679266417
101,0.0,0.49147535902276585,-4.245684392772985
102,1.0,1.4178699794569742,-1.749670129754226
103,1.0,1.6843261570117516,0.07020395037722249
104,1.0,-0.195918737689179,-6.189258567061813
105,1.0,0.7355871039075756,-2.2840102283790573
106,0.0,0.5674139384817589,-1.9361667923273014
107,1.0,-0.7017563123212203,-6.933615918620155
108,0.0,0.07064657368571048,-3.8864190676197126
109,0.0,-1.3191582857578736,-8.691930988222492
