,retail_revenue,var_1,demand_level,customer_expenditure
0,0.0,0.5849383711138936,-4.048849346666357,18.416848346971125
1,0.0,-0.18303913931256627,-3.339729651225413,16.15679959355762
2,1.0,0.12540130111736597,-2.920144174516724,17.05177090160633
3,0.0,-0.028455929504385413,-1.1335702602218976,3.3429888190874077
4,1.0,-0.9224162848376947,-1.452553918218438,11.68708225820454
5,0.0,1.3705333069191823,-2.288853255653374,7.527137837394285
6,0.0,-0.45496385511270965,-0.5130626931496076,0.8125523230355749
7,1.0,-1.3472359618084173,-2.9505563473039906,20.014265967099192
8,0.0,0.8788758465701354,-1.3787917210545966,5.74801278192961
9,0.0,0.027875910413388008,-2.793831002564004,11.488139044326134
10,0.0,1.508415542548199,-2.464079651050521,10.4952655834136
11,1.0,-1.7614986787028282,-3.1751639306852066,19.232402645784397
12,1.0,0.24694322238015468,-2.8879784073464374,17.19006436905687
13,1.0,0.593942698732902,-1.9425347018531043,11.839734230881705
14,1.0,-0.8854327412604678,-2.2860065904452664,15.287201483863393
15,1.0,-0.35635245134948407,-2.476421053586254,17.366623082352508
16,1.0,0.1081234545342059,-3.634805796166804,20.422016752354427
17,1.0,-0.3334432753603315,-4.2167353347893926,22.579812381034895
18,1.0,0.5193077788501461,-2.5026908820457052,14.815972794211087
19,1.0,0.1616656216980438,-3.0778352155479136,18.666824615350922
20,0.0,1.6265386326626532,-3.4422250698598957,14.021865040466723
21,1.0,-0.7298793739368743,-3.709731222052373,22.369026434359867
22,1.0,1.1271629713606872,-2.244913047033301,14.215779852685486
23,1.0,1.354886199287649,-1.9086193891932293,10.495829701677227
24,0.0,1.1717469146938508,-2.353060480009891,8.730934425576912
25,0.0,-0.6431123896210467,-2.2396250834711875,10.528535839141105
26,1.0,-0.11977134897561026,-4.261558193531064,23.682231163826856
27,1.0,-0.8955414309545275,-3.195250886642476,20.841974129141587
28,0.0,-0.11826109209947266,-2.832000858252147,13.65150536029023
29,0.0,-0.9315945033796618,-2.3829047232548923,9.80829823965832
30,0.0,1.478486045720889,-0.7702467562694304,1.7373225360221365
31,0.0,2.6085643092084143,-2.122746916081675,8.59179985504232
32,0.0,-0.32167780525586004,0.5941407732714175,-1.714971699309404
33,0.0,1.707543739093265,-2.61520304217833,9.058419732983744
34,0.0,1.2727499121189836,-1.4945769583459725,5.281828851974388
35,1.0,-2.363854999728379,-2.905868518277048,19.928006272971288
36,0.0,0.3492384375649531,-1.680687689417547,6.1612775508937805
37,0.0,2.7289438844810876,-1.5989277566687359,3.14250458909392
38,1.0,-1.3532296148123715,-2.6741775174788818,18.02527291033973
39,1.0,-1.458749966577604,-4.1837296501632,25.147564987290203
40,1.0,-2.1070595079278887,-2.265957459136004,15.228239231734747
41,0.0,0.4758388526427816,-1.0872029380878574,3.1995709798057095
42,1.0,0.7614502050623372,-3.2254797620210187,17.701784256634987
43,0.0,0.9569910928770361,-1.753967534457582,7.170347818362095
44,0.0,2.064555602272966,-3.9660104664198483,16.903227424120484
45,0.0,0.2715245483238123,-1.7743748633661311,6.442404497057089
46,0.0,0.5047704694838813,-0.5995246882377061,0.42783035999533947
47,0.0,0.03741870936294468,-2.9209898698782424,11.67616223216648
48,1.0,-0.933091204942563,-1.97745720352007,14.356446250671246
