,interest_rate,vacancy_rates,median_home_price,var_3
0,0.0,2.626712621548455,1.4943845160380023,-17.209990348735776
1,0.0,1.1210691923507516,0.419404972908909,-6.879043065581075
2,1.0,7.159398299285656,1.7139554892866307,-39.95896910931822
3,1.0,5.988463164047812,1.4740187316087603,-33.652378507738334
4,1.0,3.8716552341845913,-0.11676594946015384,-19.22821268946895
5,1.0,5.1054575203766515,1.2283904727513835,-29.66960691397914
6,1.0,7.299014510283817,2.1591659068757405,-41.241320983519266
7,1.0,7.737716081980603,2.1290238364858363,-44.52865974074057
8,0.0,2.34656195157069,1.4380375309380315,-15.14348489642113
9,0.0,6.144172836996458,2.734220651316316,-36.1349827846461
10,1.0,6.173504658884055,1.3603487875426068,-35.294015815371466
11,1.0,5.641536154166173,0.9197145391214195,-31.73834010201543
12,1.0,7.71703384525836,1.7108596186926528,-42.292921336296395
13,1.0,6.33203407092295,1.209214333222714,-34.820561322539476
14,1.0,5.953043272747005,1.2965982927988529,-34.93157467034491
15,1.0,7.429335888584671,2.046529747032008,-42.87946334942765
16,1.0,6.515806995257386,1.691298386777471,-37.880420136491445
17,0.0,2.4000459124466924,1.3166861831803673,-14.613179626166504
18,1.0,7.984304219534295,2.0404580221092186,-44.977753329869074
19,0.0,2.167845519993995,1.3547543548308392,-13.917196782667695
20,1.0,5.998212497828702,1.096041188779511,-32.86586822706136
21,1.0,6.48291793391496,1.8982512878789217,-37.517325234655615
22,0.0,1.6568967627948221,0.9892681287192661,-11.057332151905726
23,0.0,3.351681647599794,1.512798752213851,-19.281828757670187
24,0.0,0.7517975220450147,0.35645260409789703,-4.181697115494766
25,1.0,6.72854579901621,1.7517529948893915,-38.758859592408776
26,0.0,4.759216354221231,2.2539776666243316,-28.69386050501315
27,0.0,2.837389560238698,1.5769905714844532,-18.4053917993143
28,1.0,8.800055466959382,2.6139467479430367,-50.999027474458664
29,0.0,2.9314177527484344,1.6275388836792566,-18.191520450313742
30,0.0,2.18890478721601,0.9680080167472839,-13.055347142010783
31,1.0,4.799291291408165,1.3796659844661776,-29.030859016804524
32,1.0,7.2815268275897385,1.8441458996601772,-39.85306696924964
33,0.0,-0.3019138799098951,0.11745496336544536,1.232754804236884
34,1.0,6.590157547552502,1.3852419808277006,-37.224755348982065
35,1.0,5.745260564053831,0.8837867345709374,-30.92723879999533
36,0.0,1.3524434543453245,0.5913850830050899,-8.094733445681017
37,1.0,5.563325933865338,1.464358993419075,-32.94940393605598
38,1.0,5.105790839790238,0.7672995709172338,-27.99919925511817
39,0.0,2.4944609713571158,1.3036246078239784,-15.019425532907938
40,1.0,6.11548151150281,1.2371501915939864,-33.936130535656964
41,1.0,7.766373198338467,1.634821154921811,-42.27713802546596
42,1.0,5.215862679947987,0.957107249350655,-29.524659249335784
43,0.0,3.377064976832096,1.4312818937011997,-20.195445766893815
44,0.0,0.47865960657276063,0.9675829768759203,-5.308264994599255
45,1.0,5.365919260367758,0.7507489830774373,-29.138501512718964
46,0.0,1.6122501303962449,0.7613598384742296,-9.5595978427986
47,0.0,4.5835196036370744,2.855796397933232,-29.770847433122327
48,1.0,4.722754673317224,0.5883185403698166,-26.46748863825991
49,0.0,3.4953177425083206,1.6853570084704155,-21.057350067875383
50,0.0,5.844055539619543,2.6888944799617853,-34.224737542435896
51,1.0,8.144882765168964,1.8678536024549464,-45.07480562254284
52,0.0,4.404370524841324,2.309475910921431,-26.04118242681112
53,1.0,6.11300827795106,1.646625543208565,-35.57684731011308
54,1.0,4.978941837208835,0.5926890699292243,-27.871655707681633
55,1.0,6.303657679149268,0.8920043351326589,-33.74836425439168
56,1.0,7.043331236622798,1.872579757493619,-40.80493569844778
57,0.0,4.5113970466515605,2.0581148965178278,-27.61104631389523
58,0.0,4.082521252108181,2.049400883987786,-24.848697120840605
59,0.0,1.0046895598127423,0.8046189835605282,-7.364920737349423
60,0.0,2.3281342274594365,1.3964958325710115,-15.01924936979458
61,1.0,6.103935241094594,1.483251492809131,-35.18426266221288
62,1.0,5.410666134069492,1.1517949481899181,-30.83434939266842
63,0.0,0.7162136108390167,0.9587025424959976,-7.735989280544815
64,1.0,8.371430687614074,1.8929049383573489,-45.894109665551426
65,0.0,2.353439953995296,1.63954828062408,-15.94520789958972
66,0.0,1.2470364316179399,0.4962044723938396,-6.671611356256491
67,0.0,1.7337584952096752,1.5241076464425796,-14.065986452047783
68,1.0,7.080295573841223,1.9172845915952432,-40.40277090095874
69,1.0,5.082350607980962,1.0930931603230625,-29.03804194194863
70,1.0,5.508140465271768,1.1465577695977733,-31.493803999543516
71,0.0,3.5639501081141836,1.6750433461012944,-20.366858111456775
72,0.0,1.4566996254245894,0.9259273685939493,-9.608877609703649
73,0.0,2.377358130363889,1.0599597356424937,-14.439009461008764
74,0.0,1.333585919626413,1.2565479092989724,-10.81253345339544
75,0.0,2.4869428388533232,1.2163654832356425,-15.298152787804563
76,1.0,6.688633671781244,1.6416238819752529,-37.97349779546021
77,0.0,2.5436390788144867,1.633575989882439,-17.170142981160495
78,0.0,1.7270953757574854,0.7899468653618897,-9.760565894178876
79,0.0,2.5288915973466586,1.1128741333326688,-15.111771648707263
80,0.0,2.6828913261493494,1.7375812496413232,-18.50125769762367
81,1.0,5.60922746170389,0.7824648920048392,-30.301446757440374
82,0.0,-1.2748429464663968,-0.3429377240179512,7.183979602936696
83,0.0,0.841896360702808,0.8824540782723543,-6.868122332709286
84,0.0,1.6056814815464786,1.011099043605023,-10.84081081468422
85,1.0,5.993754874175323,1.3945187244935684,-34.77484664892713
86,0.0,3.8011535614796594,2.213690610351434,-24.403626879236043
87,1.0,4.111139441417173,0.34299590316130324,-22.52103704902765
88,1.0,5.47853470306334,0.6142985715299705,-29.151877348176384
89,1.0,7.284997908144505,1.6617587596431134,-40.8156060080291
90,0.0,1.119860800431517,0.6862023181532307,-7.392972011253777
91,0.0,2.3121429278275634,1.247806282157575,-13.881731103773037
92,0.0,2.030844084514683,1.311993669621068,-12.971085897594097
93,1.0,6.387720921207009,1.5565309988372762,-37.03685136377541
94,1.0,5.656978704301262,1.0795655726992475,-30.95108565144604
95,0.0,5.237586573638472,2.7300769419546236,-31.719531381583558
96,0.0,2.3511078643359613,1.0645929900351196,-13.928752084385653
97,1.0,3.9069957970138853,0.21893004750182476,-21.507391769748427
98,1.0,5.989882700150067,1.3341154262576396,-34.39821668655464
99,0.0,1.8057235857720875,0.8810233478126742,-11.362041530063205
100,0.0,1.7666193312767038,1.015414739827423,-11.357735418494839
101,1.0,8.592185295704653,2.671563005724373,-49.20545785317984
102,0.0,2.9158392271701046,1.3452318507774983,-16.540770678146792
103,1.0,7.161268624511944,1.3218110995166457,-39.18209104819876
104,1.0,7.271489588544977,1.7134191967865362,-41.56440073918675
105,1.0,6.885754921271923,1.7645783411052818,-38.01408670398028
106,0.0,2.3110120463870896,1.5506155314563008,-15.609689607243162
107,1.0,6.461271813785954,1.6504852263968108,-36.194174517338595
108,1.0,6.023600647643905,1.4045541569434983,-35.09457385425251
109,0.0,2.2787419344208946,1.4347186753696575,-15.201448884960108
110,1.0,6.138208043318154,1.4640992454528539,-35.50259802788749
111,0.0,4.412614863846329,2.1189918111130046,-26.959505273745517
112,0.0,3.8515630616178083,2.080117743241688,-25.20470354872178
113,1.0,6.1137131126012125,1.4094911020047172,-34.3518613443745
114,0.0,2.451916691018664,1.3821278436527655,-15.861092581506021
115,1.0,5.3235052308324455,0.8088752052216733,-28.701698891366995
116,1.0,4.687792617478998,0.4367890888451499,-25.37245303762374
117,1.0,4.544610665041883,0.5830749695347072,-25.956176489351236
118,0.0,4.171285244351063,2.5073118054352914,-26.30334596412223
119,0.0,3.481244197046038,1.583830534742733,-21.83064235082636
120,1.0,6.695983941616245,1.7105543339605782,-38.38863557464037
121,1.0,7.967218211358098,1.7297555984992063,-42.85717370100107
122,0.0,1.50803014394691,0.7011005601546195,-8.897472323578647
123,0.0,4.4173844119937895,2.3183208302258995,-27.96337078564369
124,1.0,4.751088840744002,0.9494426132991793,-27.12930210920313
125,1.0,5.266867603151849,0.8129212924242124,-29.526778289699287
126,1.0,5.1794044752804,0.8653452279583109,-28.916740907161444
127,1.0,8.337705899531484,2.1277259397888018,-46.30998753767052
128,1.0,5.90250306830526,0.5045089622664541,-31.72415725338682
129,1.0,8.889139247453679,2.9410479695772196,-51.53890110275427
130,1.0,7.0335788574152325,1.3196672605054824,-38.76489421265317
131,0.0,4.76193170925969,2.044736417770427,-27.921710826509756
132,1.0,6.270609557525116,1.7241870508551616,-36.18195641147513
133,1.0,6.534362299862307,1.1241105456587546,-35.82450729771649
134,0.0,1.4199641464289907,0.7928026942952926,-9.244835121007881
135,1.0,4.60693458481969,0.9998544151484385,-26.647071556650726
136,0.0,2.9109266327605545,1.7411757393282647,-19.404208238474602
137,0.0,6.191651182605615,3.226307329420342,-37.934459998572144
138,1.0,5.271335403347026,1.1348049243824323,-30.436947731157794
139,1.0,6.240774943880055,1.287866886375805,-34.64475729578505
140,1.0,5.579500713648393,1.3365722382767051,-32.099541035949436
141,0.0,1.1803140880481213,0.7642995505716459,-7.772004996809696
142,0.0,4.944267022550259,2.798349329249092,-31.517763201200747
143,0.0,1.2865528244443816,0.4783758558689173,-7.4737624405183745
144,1.0,8.096258360131051,2.403530033967739,-46.55457346691142
145,0.0,2.557053212260564,1.4174060382786429,-16.183659075805163
146,1.0,4.8467017939496,0.800607124480739,-27.810704898357027
147,0.0,3.8966126239055194,2.452950285711263,-24.983409655885456
148,0.0,5.131096328974435,2.126868256160312,-30.293683355680717
149,1.0,7.490242174618986,1.814863770177118,-41.8855335978806
150,0.0,4.664742608544255,2.551308533765647,-28.97318174113715
151,1.0,5.978749434337366,1.267939231812996,-33.84748720047645
152,0.0,0.9086545715483306,0.4441346724832851,-4.63264859359846
153,1.0,4.988697873796481,0.9490753094293392,-28.484098543605356
154,1.0,6.690904287483138,1.9961450400325513,-39.31621766193074
155,1.0,8.493534487404556,2.5341777613705183,-48.83427221500637
156,0.0,2.5514259282540417,1.7279471702633291,-18.474273468154212
157,1.0,7.886977152570848,1.9221691380862755,-44.314381679410715
158,1.0,4.736775218952879,0.4747098804424146,-25.70620676404175
159,0.0,3.465347881910362,1.8251712981628054,-21.247631469732344
160,1.0,6.148536533447473,0.9810759053274151,-33.232839846626646
161,1.0,4.442241633530147,0.8616681556741572,-26.152437093630272
162,1.0,5.71208913808669,1.2585910007305028,-32.77922842724801
163,0.0,-0.2698986844943765,0.29345150712648294,-0.1774889978668583
164,0.0,3.2882832850822097,1.5847370550493376,-19.60222145421659
165,0.0,3.564782764848309,2.25225637620461,-23.1228377503485
166,0.0,4.1317448765895755,2.0968996787194465,-25.307541757268954
167,0.0,2.734815585993556,1.437266847714739,-16.978522710084512
168,1.0,6.2122579269809854,1.8058702765001489,-37.18525347754142
169,1.0,7.511081356478616,1.8517420589369187,-42.72689750485832
170,0.0,3.704767926362638,2.0370437347913843,-23.60552719855801
171,1.0,5.314966884759475,0.7267197230326256,-29.18500899415555
172,1.0,4.0160443492044235,-0.03781952642535913,-20.755928302298912
173,1.0,5.726826999620576,1.1714663854196377,-32.4146931352428
174,1.0,7.34584431928254,2.0749317254877524,-43.195414335104566
175,1.0,5.127489009640613,0.7905419316834563,-28.678501412447154
176,0.0,0.632417743054979,0.7152856900086106,-5.108632265728656
177,0.0,3.6810365018183644,1.6476858454627372,-21.753559606202153
178,1.0,6.2964914844765225,1.6874520723332134,-36.13725748857014
179,1.0,8.073580908244281,1.8214716482544149,-44.46959713344917
180,0.0,1.614753264998844,1.263550726923735,-12.28453533488913
181,0.0,3.0805005851916163,1.6288873662180032,-19.129738470189217
182,1.0,6.517856674613991,1.2604989044190786,-35.66089234711673
183,1.0,7.804138819273371,1.9573391728341685,-44.04404684221297
184,1.0,6.009678637118244,1.0679943245287946,-33.10910240290841
185,0.0,2.1540944663074644,1.814254657563402,-15.303670507917007
186,0.0,2.5538788288501273,1.41802021596522,-16.00457776136399
187,1.0,5.087707674755091,0.5468154645536304,-27.824167391302872
188,0.0,2.613663838130745,1.1621670785860605,-16.55781903063654
189,1.0,5.272908959208616,0.7450660645024823,-29.274055755529158
190,1.0,6.272276788921588,1.3639569546373962,-36.05401297067567
191,1.0,6.050410526056943,1.0608572304222628,-33.864496192294965
192,0.0,4.768607972517421,2.6568396108336625,-28.753471708020953
193,1.0,6.343429327617041,1.1488710803710063,-34.84494103865726
194,1.0,6.989262196059689,1.6545352244149176,-39.42863817588482
195,1.0,5.98813372166874,1.292244707817087,-33.380810118710144
196,1.0,4.884601128981783,0.17313451873112906,-24.738564532221936
197,1.0,4.278009974050322,0.5242682459114977,-23.824950696365843
198,1.0,5.76511638547443,0.9735547900194725,-31.92394256418439
199,0.0,2.833585762114339,1.0925861929644036,-16.05551603612442
200,1.0,6.330799400371985,1.1897477764223434,-35.39162008959495
201,1.0,6.10668528701075,1.2583711803666067,-33.96795386049435
202,1.0,6.50315560064703,1.9317080725611189,-37.9882236696309
203,0.0,0.9568556470839237,0.3510305081406522,-5.632400710481764
204,1.0,7.517937726860335,1.5968450555621516,-41.78273877196617
205,1.0,5.495323892447351,0.7417588898519416,-29.299261904458294
206,0.0,1.2776683632158945,1.2670940468226972,-10.210872436684086
207,1.0,8.414577574975693,2.321904563254387,-46.6983259258714
208,0.0,2.001404920587604,0.8037480326670398,-11.584240570563214
209,1.0,8.984088097916429,2.9241437848890284,-53.22917549512776
210,1.0,5.071948038477539,1.0767156971539358,-28.872113523138026
211,0.0,3.686819150431491,2.1274249275064,-22.949776701224987
212,0.0,4.030087073274501,2.2496777343266863,-25.087468504018233
213,0.0,4.87871043964326,3.1911957663501385,-32.42921202319087
214,1.0,6.276216146271225,1.04845353222322,-34.201179604916476
215,1.0,7.18445016429919,1.8126379047947405,-42.021000717853006
216,1.0,6.274432875387693,1.4518947855794182,-35.66927953066247
217,1.0,7.865539075395069,2.4872018221424446,-46.52305714064127
218,1.0,7.381152085888353,1.8281207874510947,-41.44957646705658
219,0.0,1.6861466080695786,0.8178402850923198,-9.315910266413713
220,0.0,1.5328747262592894,1.5595100799707575,-11.71636616407741
221,1.0,4.741892164620246,1.0074154341978594,-27.65164922591013
222,0.0,2.1927395582188316,1.1941424468286812,-13.681523489064586
223,1.0,3.183226393132288,0.34264710589097147,-19.166445994145903
224,0.0,4.771005856710538,2.3156069005826927,-30.051260515887744
225,0.0,3.564710619975199,2.074529670479773,-23.093527176438997
226,1.0,5.425640788232937,1.3354583069006773,-31.634769057120025
227,1.0,5.18124736432717,1.1284917832951384,-29.70024031118395
228,1.0,7.1141432738493995,2.0406299016156133,-41.862745486462025
229,1.0,5.745816184528864,0.7764391939142384,-31.268821821364696
230,0.0,3.6995356304332874,1.493010616834113,-21.75500618174988
231,0.0,2.464886813324128,1.244409327229638,-14.177636371397536
232,1.0,6.335308645068297,1.559284150519411,-36.4587001569952
233,1.0,3.8866835018091574,0.8426885675365963,-22.710146882747175
234,1.0,9.04982370527789,2.7094940167847823,-51.16894800354105
235,0.0,3.3565532741575623,1.526903423828261,-18.7803502930946
236,1.0,4.90530756295542,1.2964730264370654,-29.149418115452963
237,1.0,6.443856426379756,1.4239809090276792,-36.75290642005123
238,0.0,-0.14434610877358314,0.1143013437016307,-0.4465447902952785
239,0.0,1.8524705571886548,1.4074277148076122,-13.356059682345283
240,0.0,5.087149575309653,2.515052741296931,-29.851308247821006
241,0.0,2.469801105780855,1.0710939513360715,-14.767950473906605
242,0.0,0.790060495928717,0.6729703468137813,-6.737724691144103
243,1.0,8.09222930181343,2.557643346638608,-47.99075057730295
244,1.0,6.494930804473574,1.607093725086628,-37.677892971994076
245,1.0,4.1739298630295,0.2730137500526033,-23.537375255868064
246,0.0,-0.6335788279729849,-0.014054814455717324,1.7419921149457778
247,1.0,5.256209392008659,0.4615703542926757,-27.587759986161476
248,1.0,5.175990848579649,0.9401558701234067,-29.37777381186094
249,1.0,5.454865857648811,1.3857497993098447,-32.06841246390404
250,0.0,3.2046875765656413,1.5766522932417408,-19.78945171227086
251,0.0,2.814121645858015,1.4070035365492084,-16.19191528582498
252,0.0,-0.01835049629834007,0.3597952613758031,-1.4625221150158871
253,0.0,4.782162375638478,2.429013089119314,-29.340774711030917
254,1.0,4.049943154991443,0.5009721124562383,-22.826708727030528
255,0.0,5.71025463642326,2.8340420938040665,-34.215187636198124
256,1.0,7.520122728141756,1.8664022952585375,-42.94493086511576
257,1.0,6.869363526305849,1.8850278796086641,-41.626195115189795
258,1.0,6.2432997626190065,1.236984678184311,-34.467414073554146
259,0.0,3.1559702415096496,1.4475551318152724,-18.555026121676068
260,1.0,5.16962285867767,1.1324998880280712,-29.928675802661267
261,1.0,7.733481183729399,1.673102613011402,-42.80354937405436
262,0.0,3.2371539121864945,2.0008954343365826,-21.04507564141109
263,0.0,1.9889582025719434,1.517374364209318,-14.334069930421077
264,0.0,2.746720951201412,1.4666670299647022,-16.739155325979848
265,1.0,4.421581755431344,0.675838659659368,-24.79839037221908
266,1.0,5.352130313978917,1.2474316763150268,-31.29365540197247
267,0.0,-1.0160776283401325,-0.037829379797759355,3.4937996500924804
268,0.0,0.8798526086347664,0.6041234946694202,-5.773580945619722
269,1.0,5.363175973455954,0.6698067843548102,-28.8242046643104
270,1.0,6.8929193380152824,1.5112706269519942,-38.140937889719304
271,0.0,3.078978187648196,1.6497438300775666,-19.185467534697977
272,1.0,3.945653471379751,0.5070032483000437,-22.042728298706518
273,1.0,6.006475161024444,1.4590256718828527,-35.341759629411385
274,0.0,-0.6256854258388994,-0.25149336364691455,3.9441353641072383
275,1.0,6.792546993706271,1.5482857601847917,-37.57799694539234
276,0.0,2.889896429769791,1.6842563731376434,-18.537686044278512
277,1.0,7.124317058074468,1.6887373644222203,-40.585410727469316
278,1.0,8.560549761845206,2.778376163973787,-50.459966168311425
279,1.0,6.666439494425705,1.6430886028149299,-37.791374392042
280,1.0,5.569461181732652,1.3327530541142778,-32.73373850210271
281,1.0,6.79486501606941,1.6874938493085005,-38.63009455384847
282,0.0,1.9573208307758114,1.158363749336408,-13.149332740417167
283,0.0,2.5363593944936227,1.618583868322448,-16.71609943936247
284,0.0,2.7772931588252048,1.5141211668231502,-17.423088506144474
285,0.0,3.723988421018482,1.4666566211616037,-21.499399454190968
286,0.0,2.4060943914191504,1.145832262242074,-14.252487782162062
287,0.0,2.074923400497977,1.1127984638840696,-12.479116920120816
288,0.0,5.043420884292866,2.6005230102972967,-29.929445490464083
289,1.0,4.200590188583972,0.07323486147374081,-21.0814062341295
290,0.0,2.0825132184518846,1.1354927749305281,-12.192572079768052
291,0.0,3.008506410438157,1.5198488646145834,-18.28902521451271
292,1.0,7.346584625240967,2.1182356872962522,-43.406408743602505
293,0.0,2.9117724850195197,1.6129303208897856,-18.875365903539624
294,1.0,6.698937900415996,1.1051892721635728,-35.65037112142738
295,1.0,6.513740524541808,1.4923960065216517,-36.71639714396549
296,0.0,2.6972846156599717,1.603784378377297,-17.698784427173038
297,0.0,4.062561189428905,2.2120576315125393,-24.71739871616759
298,0.0,1.5811140129454495,0.865329349236435,-9.662786831106638
299,1.0,6.065980574854342,1.6396412660333297,-35.47227606716231
300,0.0,2.9976604127569724,1.5584571802533058,-19.096346832237874
301,1.0,6.788059170248063,1.4264998523847974,-38.233378839110394
302,0.0,4.707346877508651,2.2960264320739867,-28.121198455051932
