,retail_revenue,var_1,demand_level,customer_expenditure
0,1.0,-1.458079493990419,2.629419930477681,7.099048583512565
1,1.0,-0.5978832279260742,3.457967848492871,5.27701587061018
2,1.0,-2.2912825595313793,1.7498882809968799,6.463184840028331
3,1.0,-2.5465971146462034,3.9828997689054537,7.163239740688397
4,0.0,0.6542602529692382,5.084326312664514,9.795770472687126
5,1.0,-0.3509322737192048,3.4645259622587603,4.89499313161998
6,0.0,1.2850909248193552,3.653525156472862,8.096161018875222
7,1.0,-0.4124324588374094,1.0722553428364079,2.064286469870434
8,1.0,0.09400015807392795,2.709355712405709,5.523581823755977
9,1.0,-1.9176834742393876,2.9770154995701574,6.788044320114471
10,1.0,-0.28451595314038797,4.150690321889117,6.888513765393679
11,1.0,-1.4251727071816178,3.8036021479790656,6.409637389132087
12,1.0,-1.501432330871479,2.2967688095453047,5.2806218679066435
13,0.0,0.0425400496860687,4.032247769370423,8.303751245188481
14,0.0,0.9761832259502372,3.8595738123620884,7.143118572232908
15,1.0,0.3076826251871621,4.028118552270021,7.048946174300247
16,0.0,1.5506126614723121,2.8320876946160287,6.629607871093052
17,1.0,-1.2064128733900317,3.982247959098551,6.765663703787782
18,0.0,0.34386987868896296,3.851098892387556,7.913326621480724
19,1.0,-0.359291214054329,2.1819637418180706,3.2226343328141183
20,1.0,-1.3118572320440014,2.703671134536158,5.416200760939409
21,0.0,0.90257906951474,4.762948389560668,9.610435972365014
22,1.0,-0.1709209245083096,3.402447763333962,5.565900601325701
23,1.0,-0.239496912128951,2.3404646132266143,3.497849914357466
24,0.0,2.0194512274017233,4.799035426469345,9.074261171606512
25,0.0,1.0437572570944469,3.717462776012415,8.395505276012084
26,0.0,-0.19654813385083703,5.260006779033961,10.896588275611965
27,0.0,0.49403965138170225,2.7355868402202725,7.32168618126273
28,1.0,0.22844688774870575,3.5961663666175046,6.655990786842185
29,1.0,-0.27544503628725575,3.217124210249391,5.3225291494678135
30,0.0,1.2270506343616492,5.4392266200109995,8.584365792324252
31,0.0,1.1390039033069006,4.373511767745737,7.906289676656598
32,0.0,0.7041438947040399,2.711293257194426,6.066052130539194
33,1.0,-0.8621666609472208,2.955675570654413,6.170540594879003
34,0.0,-0.21254268250851654,1.9413727104817242,6.216583174359581
35,1.0,-0.31717244419743124,3.834983357202424,6.060318678143843
36,0.0,0.517951836174284,5.052268150811342,10.134047222730018
37,1.0,0.1543585729271522,4.794716704693126,6.927254150040472
38,0.0,-0.23288464903461906,5.151227722381129,10.420256476109877
39,1.0,-0.07488383005174662,3.1099099855889625,3.7066303720997404
40,1.0,0.12370659166218434,3.6849109351444866,4.181428197210029
41,1.0,0.19413291460288568,5.9804765997514755,8.465056150031478
42,1.0,-0.863577526816455,3.0308916471473277,6.448490870653146
43,0.0,0.6364789479620324,3.4441260625710663,8.997645550204602
44,0.0,0.27328031340337594,5.461318208888251,10.360738011572478
45,0.0,0.09921255724679146,3.451253801255462,8.253678508163807
46,0.0,1.9067586176042368,5.675971239335471,9.243544650992863
47,1.0,-2.2327464857668504,3.9579075765715457,8.71101901812025
48,1.0,-0.8553835240345601,5.3575911690148095,9.146534409547282
49,0.0,0.59366431777485,2.7750049539757793,7.335449382950506
50,1.0,-0.004602581198820441,1.8700670875845955,3.3062015347830256
51,0.0,0.4068146917340114,2.9153145237337625,8.199803529579354
52,0.0,1.3134862768349582,3.3572069917892726,7.714212147047958
53,0.0,1.488338438537898,5.124209567852521,9.827855963972606
54,1.0,-0.16757589092305275,4.339592127784474,6.282795709232655
55,1.0,-0.22938712234421405,3.3264933951272915,4.663357243523942
56,0.0,1.168264467189556,2.918453746385105,7.5328316437025915
57,1.0,0.04906812697990044,2.7839754626656723,5.091846672084612
58,0.0,0.7759689488683905,3.822634570861917,8.753204897732822
59,0.0,0.19264687642436829,2.652585444524282,7.565259148321818
60,0.0,-0.12354726122550719,0.5748149773127209,5.157737022608931
61,1.0,-0.372114697793274,3.576224032639271,6.3849508800370955
62,1.0,-0.33554114277516894,4.672993721454492,6.906440181173952
63,0.0,0.4662403803489332,3.7028894530394503,9.099139865361932
64,0.0,2.103160071022276,3.763059515413332,7.103884156328565
65,1.0,-0.5853235494962366,3.1715176192585814,5.124031772433644
66,1.0,-1.7145085801913085,4.822661957445671,7.886018093183771
67,1.0,-1.4347361259944935,5.245931098095708,10.261753578192291
68,0.0,0.3942318218121715,4.89043538282794,10.507780483774756
69,0.0,1.0895882774538066,2.0012854841243675,6.09033608475618
70,0.0,0.929114227976378,2.148998063815215,7.503915441919581
71,1.0,-0.4774626785008903,4.1598509791469835,7.684416995337262
72,1.0,-0.41292093960981324,4.742194480685602,7.612052554226041
73,0.0,0.12384402112028489,3.440713557761967,8.212040546215523
74,0.0,0.5852975061064198,4.957222133785092,8.57933827521451
75,1.0,-1.525955558887011,5.823880534252511,9.17006302372855
76,0.0,1.5804687753569742,4.2275509837827085,7.898965077800708
77,1.0,-0.052903302586702866,4.613034532340295,6.559857596119061
78,1.0,-1.3296176371723167,2.6153923938495796,5.074416688494124
79,0.0,0.3331012327513574,3.036414121803401,7.739271377682587
80,1.0,-1.3976148630557388,4.0733930987572515,8.638863305103282
81,1.0,-0.9135212077655296,2.8375507114324776,6.105370031737433
82,1.0,-1.4381328200310477,5.0927534496531,8.887600612024716
83,0.0,0.017555213673423775,2.6864331394468133,7.654217921544922
84,1.0,-1.3498522700180708,4.259571023229316,8.424236290976253
85,1.0,0.2403392654383107,3.0932611914324695,4.95744203913695
86,0.0,0.0867980813184786,3.9331125215351004,9.8345063042313
87,1.0,-0.2355126884339821,5.63993418788548,7.706816161696096
88,1.0,-0.2677312531829406,3.6077337437218606,6.638086694596931
89,0.0,1.3085272914671668,3.1256758933275295,6.6084734307680995
90,1.0,0.18114100774868075,5.505178023669776,6.6189281798920465
91,1.0,-1.1275465975853602,3.5485842576270126,7.501828102993721
92,1.0,0.5624175832266449,2.140008564351504,0.9282526537096523
93,0.0,0.0028967958620557954,2.712616841433849,7.72806184375315
94,0.0,0.11076831825013145,2.6484610347827484,8.431607255657392
95,1.0,-0.3055442923456678,3.205198383736155,5.035870913346284
96,1.0,0.27969002892478273,5.794219094071837,7.308646937082192
97,1.0,0.011629208074874928,4.271180191214964,6.961722936634635
98,0.0,0.7404227948880203,3.9384981127661085,8.617018500460151
99,1.0,-1.0018433491933325,4.531812654864904,8.089923358211891
100,1.0,-0.48686248717431124,3.2290410045662687,5.738827231851783
101,1.0,-0.02305186509957137,3.7543190765390473,5.372167606914955
102,1.0,-0.44363665461582785,4.077517110805583,6.469116603893216
103,1.0,-1.1832943278091015,3.8137818705694695,7.2168894914893125
104,1.0,-0.31816076868267007,5.113767356022424,8.083626548340023
105,0.0,0.3909211167367202,2.3127582780652527,7.565558090567404
106,0.0,0.7113470348384303,4.029188689468153,8.335846254997673
107,0.0,1.0439409950658705,3.9299111164419798,9.335409581029083
108,1.0,-1.3280330316572038,3.327411678533724,6.263154295668149
109,1.0,-0.8247887866655107,3.627950828654237,5.970679456675406
110,1.0,-1.177887007786042,4.3933246911028,8.858497961624739
111,1.0,-1.0148408067775505,4.893454836943,8.583915985188487
112,1.0,-0.8624615485329429,5.019153132851679,7.525719775329966
113,0.0,1.6038839487086005,3.5678705791836647,9.488117932973614
114,1.0,-0.6639798544547943,3.5378583833048767,6.681384903605265
115,1.0,-1.161003461892486,4.123355232261011,7.701815607415892
116,1.0,1.5708266234584018,3.326939067512171,3.14169448178799
117,0.0,-0.10184409310520115,3.577304686519199,9.904359526638281
118,1.0,-0.2608759317486442,3.780510531842411,5.803783886353459
119,1.0,-0.7478872614717922,4.556760015036639,8.314753911542933
120,0.0,0.028631116468948642,4.258766990452512,10.10084302554525
121,0.0,0.2872373611286233,4.852825006493111,10.194450050026141
122,1.0,0.0005333179440858565,1.5479032313608991,3.1681767122359505
123,0.0,0.3970676477550886,3.511023837601158,7.853320843510048
124,0.0,1.2796658565078118,2.7345297192941307,6.124253425862277
125,1.0,-2.750796876053285,3.063404355008634,8.343079941781482
126,1.0,-0.21637084685686808,2.7513029382923433,3.724378511854625
127,1.0,-0.7770418547598509,4.40621300031201,7.87788091835931
128,1.0,-1.313525362480933,3.4917645878372094,6.931188691454057
129,0.0,1.3259888753078246,1.5536668159907454,3.7944768907434474
130,1.0,-0.1344205682614509,3.531611486649401,6.333880516366601
131,1.0,-1.2782315090057557,4.02468515278232,6.157478202223269
132,1.0,-0.43200054829501944,4.333969993622949,6.4928093813145775
133,0.0,0.9574672902960164,2.140730892620123,6.388839251070313
134,1.0,-0.18939507607360734,4.600439173040867,5.899277391012399
135,1.0,-0.41286015431853545,3.152030620880229,4.401269093476548
136,1.0,-0.5626104219571214,6.114391575917306,10.198192775828545
137,1.0,-0.39327419308809025,2.7661762696830126,3.5787233843182036
138,0.0,0.6352949860730077,3.0224109308650107,7.614844145321558
139,1.0,1.0297770968380362,4.768166238736227,4.849203759830257
140,1.0,0.4891349810292125,5.544822938007511,8.597995468741424
141,0.0,0.4627780226132432,1.7890371643349472,6.031539434835207
142,1.0,-1.3735783637948191,3.7594861996421614,7.145428994271
143,1.0,-0.6870631584069519,3.8436615175843865,7.252205265673856
144,1.0,-0.316404487619296,4.377956207740054,7.114035012143518
145,1.0,-0.9104112695061427,3.781696045444638,5.9229832556299815
146,0.0,-0.594708915338629,3.1425637013419214,9.075397496773718
147,1.0,-0.04004695339743582,2.512700796768992,2.8130071101256355
148,1.0,-1.450839893412747,3.9261302186639364,7.320759579894173
149,0.0,0.8415815800034261,3.1176606083604987,7.918936344034395
150,1.0,-0.18040047671434994,5.7986971738761355,8.535041078672112
151,1.0,-0.24342268444801526,3.0502682821923965,3.751859688980397
152,1.0,0.10219111965409955,2.570871305710568,3.7840526272570303
153,0.0,0.17003129602014036,5.218509941648655,11.533916183851295
154,1.0,-1.6928330894672472,4.153542250869898,7.146305285248271
155,1.0,-1.2452089531159,4.0183897111187115,6.35594072176096
156,1.0,-0.36623226125911473,2.2490227178152553,4.073644005144045
157,1.0,-0.613954574852249,2.265451218440885,4.320372128811622
158,1.0,-1.9246045809641588,4.3738432393554225,7.480634981945261
159,0.0,0.29497495618232383,3.56766651845938,9.909256828224244
160,1.0,-1.2821627610127568,2.2449139655311585,5.071195266503712
161,1.0,-0.7488090022848856,3.467772806106046,6.811990739390634
