,voter_turnout,var_1,laws_enacted,campaign_donations
0,1.0,1.0850091262066885,1.260483643407695,-5.332605254748197
1,1.0,3.6782068354153354,2.416963359388242,-12.562759461027003
2,0.0,1.264292441317135,2.290307590902247,-4.391012589511963
3,0.0,1.8923382453906337,2.8763857740040444,-7.7577732234648185
4,1.0,2.7468369612402674,3.9071986509417,-5.463441240322615
5,1.0,1.8416137103035615,1.1224551281180586,-7.792278921123035
6,1.0,1.2762654923302756,1.3424310833151634,-4.770791621661665
7,0.0,1.3811047056101962,2.672078912852972,-3.384505865958208
8,1.0,2.2157992956096693,2.772731942590644,-5.936566513235624
9,1.0,2.0598530188624804,0.5662470350346407,-10.767886440617485
10,1.0,1.2699887247495862,0.8444338837876788,-5.3833754883443525
11,0.0,0.9445822781040563,2.2622066556254246,-2.8791481645582158
12,0.0,1.2344875153036585,3.5569089110484775,-0.18074208084506527
13,0.0,1.1294655259566952,2.7766950115905287,-3.387212242745843
14,1.0,1.8726356324829705,2.069136859193143,-6.206791598936444
15,1.0,3.2408321230675536,1.4163131660417176,-13.849611919325117
16,1.0,3.5369597001133366,3.3986837976981663,-9.902051500053833
17,1.0,2.670139331217845,3.3263086276368896,-5.4019131157067015
18,1.0,3.2538639654681845,1.529253493521161,-15.86935481467697
19,1.0,2.557833019380005,2.4874895746088104,-6.709881956480412
20,1.0,2.5785460685902413,3.561300905882298,-6.055350337874579
21,1.0,3.325801462476254,2.5295507030832693,-11.352814813790136
22,1.0,2.751578288245521,1.7155824382374663,-11.266725236172965
23,0.0,0.9072944841868709,1.8094607912408427,-2.487219549622731
24,0.0,0.5086552408391545,3.5127233850140533,2.9620998922374624
25,1.0,2.8706973150248856,2.5718122773625365,-13.078548756651092
26,1.0,2.3725193016825483,2.2696353102849343,-7.4425116002505955
27,1.0,1.707737401426493,1.78100498041531,-6.374752447412423
28,1.0,1.965752594940359,1.8615363809759935,-7.669280995460136
29,1.0,2.2736226305483123,2.5616925290331083,-5.054022361791316
30,1.0,2.2660825218089498,3.434884324387614,-3.902562792224765
31,0.0,1.309785701186481,1.8501736779559619,-4.925883691309323
32,1.0,1.662463335224969,1.8539241794800958,-4.111112338568118
33,1.0,3.0157027637565115,2.4702470974643997,-12.067246859074377
34,0.0,1.5564153273741186,2.9937216985119264,-1.8069714119939828
35,0.0,1.4092024700938919,2.955461428460905,-1.694925735920235
36,0.0,1.5749910809639542,3.2682740348566255,-3.130608759732149
37,1.0,2.366016430651216,2.554358947290353,-6.002317500258542
38,1.0,4.726757997706823,3.2471952088451332,-16.67513335675416
39,0.0,1.2134820786169807,2.596925941921441,-2.1791635900820197
40,1.0,3.1132930229240268,2.209310328903608,-12.491036885424942
41,1.0,1.3922816179078026,2.5578501818791275,-4.048659392696891
42,1.0,1.8662044623710723,2.926220727213889,-4.072112752322629
43,1.0,2.2994598524181713,1.330308701551494,-10.204824114629464
44,1.0,3.1894118835222827,2.64438598677287,-11.499613901435485
45,1.0,2.6491777781222092,1.9658204004270636,-9.016041988425481
46,0.0,0.03860898431248172,3.0281902573017287,4.7589756202220785
47,1.0,2.610940142399433,3.4822082194540265,-7.3891921651997
48,0.0,-0.6581055607182638,4.32918448232717,10.937295895910509
49,1.0,3.4175564282397657,1.1842192929765594,-17.624949111158138
50,1.0,2.432674101194899,0.9259491373950308,-12.811259118752218
51,1.0,3.1149342844365986,1.6828029378172955,-13.745936388782447
52,1.0,1.3216920914501098,2.029138327484986,-2.8097295837981484
53,1.0,2.9339695594315383,2.9573240005429917,-8.824562844806765
54,1.0,1.6069201297433096,3.2007917464904327,0.20027964752186023
55,0.0,1.8837736969260162,3.173388101348025,-5.324124998939828
56,1.0,2.062095791049991,2.6263658950995463,-8.523136849710564
57,1.0,3.6420057345886634,3.4069043866522204,-12.429048683143948
58,0.0,0.3166840201505383,2.346144935583952,0.09222227429260865
59,1.0,3.80113843007165,3.5360559307012616,-10.99274618324474
60,1.0,3.1016571646026465,2.814583663972573,-13.19312672604991
61,1.0,2.8272254491787177,2.884687765732319,-8.027205433540095
62,1.0,3.7363306467776023,4.892172819048816,-6.300327986309581
63,0.0,1.0799646646853218,2.364986608537211,-2.022397234653714
64,1.0,2.185273180285909,2.250045426198772,-5.325782038104334
65,1.0,3.3885399622059467,4.033708935908281,-9.801309091072937
66,1.0,2.430219358200635,1.6911378816412417,-10.275038899713053
67,0.0,1.3665040697193542,2.9293317323756742,-3.7999216847221833
68,1.0,1.899765678372759,1.8487864902832605,-4.555790480018503
69,1.0,3.3587847278228473,2.087019869432074,-14.365306895730706
70,1.0,1.8176442320837656,3.084248926901879,-1.673167071729825
71,1.0,3.2416996153525703,2.915751597805608,-10.533562060556838
72,1.0,3.6986789720760465,1.9099874326468964,-17.18130220644863
73,1.0,3.508683063780698,3.610624204873776,-10.753611225785576
74,1.0,3.7342541748906815,2.2686440662082115,-14.115297457422141
75,0.0,2.1059180613606148,2.6969282536075996,-6.791957530155048
76,1.0,1.7557378075316512,2.5094438236886702,-3.7434187982643
77,0.0,1.3481357267725231,3.3126444589011417,-0.1843814756550226
78,1.0,2.3485099404982037,2.9268136404119343,-5.2777132844112575
79,1.0,3.7316951696973315,2.454162392351697,-14.129978158515076
80,1.0,2.417116278911995,2.7795042913996357,-7.052991677670769
81,1.0,3.9978210966242136,2.0369553553954765,-15.133796206256044
82,1.0,4.038550279119791,1.8015667573179113,-16.00378640705791
83,1.0,3.284548969548511,3.6924886212514982,-9.239056397478526
84,0.0,0.21782366837156197,3.284802142822846,3.628356603065023
85,1.0,3.813569172250798,2.982701276693553,-13.463495589355201
86,1.0,1.830713935990108,0.9073956896911795,-8.56276671104814
87,1.0,1.41437552192525,1.1143131747374992,-6.72818044406186
88,0.0,0.7202864620068776,2.0061464695504156,0.493472159934242
89,1.0,0.9066511440297009,1.6933511813252768,-4.4248629691373065
90,0.0,0.41040283131375976,1.2928958997811688,-3.9360519527946325
91,1.0,3.779593809028257,3.979940735001784,-11.507343057188248
92,1.0,1.6283763060513006,1.9792817726655139,-6.668782087178268
93,1.0,2.2475143034488383,2.480117073338731,-6.101797922413995
94,1.0,1.3841659231562122,2.019396980464451,-3.448269750325112
95,1.0,2.819802101750455,1.6398291425519824,-11.293101057714379
96,1.0,2.564008042881179,1.0317835469838024,-11.148385809899581
97,1.0,2.672751918161244,1.036326589934432,-12.348573916129265
98,1.0,1.7999458141179354,2.822610186256055,-4.467980761396221
99,1.0,2.0492153307799867,1.5993713891882193,-9.11733611881442
100,1.0,1.3816867989230777,2.371830670853664,-1.4130442914968562
101,1.0,3.1479235526122356,4.501511181789732,-9.186203545135445
102,1.0,3.1946984718342444,2.596017378350479,-11.203578836339167
103,0.0,1.5869014968313018,2.3290032785137424,-3.905657710043087
104,1.0,1.8142327023773928,2.2417515212507597,-4.646117518170758
105,1.0,1.778410796480268,2.6776360613153,-2.298709858738012
106,0.0,1.7775151197389043,2.513762051613653,-5.236506809805112
107,1.0,1.288891496209919,1.607484583325704,-3.0637524215291805
108,1.0,2.18479141996721,2.6376742704419462,-6.485374819573797
109,1.0,4.135257863422547,3.8879390694649105,-12.397502484599002
