,rental_cost,var_1,mortgage_rate
0,1.0,-1.4756801176148278,-2.3377679479186995
1,1.0,-1.4140445911421413,-1.4502762820047428
2,1.0,-1.4845253125256128,-1.2086634404009855
3,1.0,-2.636732491981621,-5.359931338365581
4,1.0,-2.207267979165471,-2.9981815352200707
5,1.0,-1.1977527924190001,-2.4527835338295567
6,1.0,-1.7814354181852363,-1.8375049597243152
7,1.0,-0.981518576969302,0.8925286632000393
8,0.0,-1.9635000200095756,-1.2393056671726042
9,0.0,-2.361448417448247,-1.5253639772216543
10,1.0,-2.914918187696336,-4.46651341750034
11,1.0,-0.7418924484996336,-1.5217461556681382
12,0.0,-1.6641363584427906,4.152814075916764
13,0.0,-0.8187414640652273,1.5605338432089202
14,1.0,-1.8954233542685497,-3.582695993020047
15,1.0,-1.1486919324696134,0.10255137954011317
16,1.0,-3.877936995064487,-6.875675250879857
17,1.0,-3.286880362394969,-4.4544078885174745
18,1.0,-1.9396680204220562,-4.122311207729604
19,1.0,-1.9977573933816486,-3.202432438455407
20,1.0,-1.984305151335451,-2.9423373637395303
21,0.0,-0.004207839416462855,5.219855296672407
22,1.0,-3.343915189087062,-5.763908254019677
23,1.0,-3.558552321480441,-6.288768836013384
24,1.0,-3.025931863098254,-2.6783923399180303
25,0.0,-1.1588544137019294,2.7473563756626636
26,1.0,-2.128994893114286,-3.2669473562697275
27,0.0,-0.6221103540962745,2.883105535266413
28,1.0,-2.5530893213200843,-3.0180547592567004
29,0.0,-0.5037824406831959,3.0943583827525556
30,1.0,-1.8927395592158576,-2.166316696155775
31,0.0,-1.6418597723589707,-1.3898096152183261
32,0.0,-0.9442093546395687,2.701049573872404
33,1.0,-0.5001761665245128,-0.4986651255425638
34,1.0,-0.9389826012324718,0.40425109221299227
35,1.0,-1.303510615935084,-2.7378507263234484
36,1.0,-0.21989986804052197,-0.8627339738240405
37,1.0,-2.4381850856648803,-1.730861484907595
38,1.0,-2.8873929125255953,-3.630487700853613
39,1.0,-1.3404396008316701,-0.24848002956619553
40,1.0,-1.6524169874086927,-2.8675589814867943
41,1.0,-0.6724698469875994,-2.3165399843746197
42,1.0,-2.9275821011001018,-7.063526274426431
43,1.0,-3.567221394885736,-5.6105002201792615
44,0.0,-2.078333683938442,0.6237566634818315
45,1.0,-1.676374767003257,-3.613793204028417
46,1.0,-2.797293260116287,-5.625863375006784
47,0.0,-1.9971419341364383,-0.7193845321038945
48,1.0,-3.2103671698958323,-2.7536736367088057
49,0.0,1.1898753909445805,6.746559612280548
50,1.0,-2.3036605227495714,-6.166499675776434
51,1.0,-2.8310255643479825,-4.9510296831817
52,1.0,-1.4945343352190898,-2.584168738560197
53,1.0,-3.5945083821549524,-7.064320558878492
54,0.0,-1.0176126953464322,0.4792115168217279
55,1.0,0.034197927907927195,-0.702577975998218
56,1.0,-3.058533828226331,-4.044094681464717
57,1.0,-3.0888001783233947,-5.201991119963489
58,1.0,-3.284938040960678,-4.622344258928209
59,0.0,-2.899734875743518,0.5925252748504191
60,1.0,-2.9735255986834326,-4.202285220986571
61,1.0,-1.7232841330268776,-3.242992591627435
62,1.0,-2.3735001063596037,-1.8050447033809043
63,1.0,-2.0033486079827227,-2.8499919831502014
64,1.0,0.11823158832500757,-0.009362571594962787
65,1.0,-2.2871118357859883,-2.876659377438851
66,1.0,-1.3937987370414096,-3.009536426590681
67,1.0,-3.1631196549363914,-4.244372032098013
68,0.0,0.021468960752240918,4.263642462398445
69,1.0,-1.5280250875709347,-1.8917148088981142
70,1.0,-1.460283870803134,-0.5250777106881994
71,0.0,-1.952064833762273,-0.6662621368476862
72,0.0,0.16729852391330446,4.140496955774166
73,1.0,-0.7844646921626248,-0.9041614018850215
74,1.0,-2.659293170261573,-4.598285355030503
75,1.0,-2.9369652382795155,-4.360317601309171
76,1.0,-0.8608281591457512,-0.48182621827253325
77,1.0,-1.3670588114095064,-1.5596527276912049
78,1.0,-2.8274197824520217,-4.09487762104117
79,1.0,-3.036998468618002,-3.2232660727252895
80,1.0,-1.8627866372549917,-2.1114872719488336
81,1.0,-0.47151567863115207,-0.4807325037267245
82,1.0,-1.0057595827078403,-1.6788094818913826
83,1.0,-4.508158277651779,-7.3010511306204915
84,0.0,-3.0984766892876383,-3.6267608578281108
85,1.0,-1.1716418606890087,-2.8436147314885982
86,1.0,-1.8384185118757996,-1.8971028360075355
87,0.0,-1.8567883153764306,0.44575801563758244
88,1.0,-1.010387815761964,-1.881714745949643
89,1.0,-1.7815059409364404,-3.008911754210422
90,1.0,-3.1203062030157804,-4.822564401183157
91,1.0,-2.6198295620890595,-2.010197769529178
92,0.0,-1.7963382408112294,0.2930908281411262
93,1.0,-2.62874969259616,-2.750617385755298
94,1.0,-1.9275154431171273,-1.7516042556030467
95,1.0,-2.152927529034496,-3.7294160852521183
96,1.0,-0.9873180899963634,-1.3295405519874088
97,1.0,-1.7771703101607774,-1.055357890391468
98,1.0,-2.9246215196813394,-5.706659513732448
99,0.0,-0.6870590623743773,3.108169245406432
100,1.0,-4.368359624443196,-6.619957659496309
101,0.0,-3.0155408318303722,0.08503698577023755
102,1.0,-2.5920454065038863,-4.838996922040588
103,1.0,-1.477263744150259,-2.6972563493227075
104,1.0,-1.2248411156917736,-1.340375694025326
105,0.0,-2.0000191546993564,0.1396776345877364
106,1.0,-0.9395730470130712,-0.07684088259266009
107,1.0,-2.133494203361408,-1.7804941365674933
108,1.0,-1.7486053445072733,-3.547642978370377
109,1.0,-2.2550383083460392,-2.7213349427798175
110,1.0,-3.009534707309549,-6.716497900502289
111,0.0,-3.408700270287433,-2.8729885901056114
112,1.0,-0.9479843454978725,0.22912844496085416
113,1.0,-2.154098123283304,-4.072556265922113
114,1.0,-0.7585366478745013,-2.9155542162663863
115,1.0,-2.503878981896534,-3.1779603556958547
116,1.0,-4.0216802168041195,-6.732189537629108
117,1.0,-4.3538057486382264,-7.415524068217181
118,1.0,-3.0540944369817606,-4.293813693212604
119,0.0,-2.778569329730761,-2.071429854964709
120,1.0,-0.7580282587088771,1.384884076986845
121,1.0,-2.900694125909302,-4.338821946826007
122,0.0,-2.925548922268205,1.508421887872566
123,0.0,-3.342114986970665,-0.9665783161636039
124,1.0,-2.2086144720161576,-2.3798685717183163
125,1.0,-1.261937975199424,-0.9627484874552756
126,1.0,-2.0584818043360418,-1.1973006869555691
127,1.0,-3.733120328829676,-8.301485801723622
128,1.0,-1.8853109215628492,-0.7522368607200471
129,1.0,-5.279909946426663,-10.854563677482961
130,0.0,-1.808523831277378,-0.903332118304935
131,0.0,-1.8905990530448367,1.7444732694153289
132,1.0,-3.7591826887001267,-6.243483577980713
133,1.0,-0.43234847632528206,-1.7917343763460778
134,1.0,0.1418522936016382,1.5715513054866994
135,0.0,-1.8504026185946867,2.133069716788151
136,1.0,-2.4766216414526054,-4.633023924139674
137,0.0,-1.2396012693755234,2.731890952892968
138,1.0,-1.5225265381251387,-1.2865635995903641
139,1.0,-2.1539394784233075,-2.7815996675886314
140,1.0,-2.216739836535019,-1.6631961777788078
141,0.0,-1.8094228397162424,-0.5901461099459104
142,0.0,-0.609556789218956,4.2871578373734796
143,1.0,-3.060203113284682,-4.685837828408568
144,1.0,-3.180510690629578,-4.662075641699291
145,1.0,-3.4385055223784384,-5.083421254899487
146,1.0,-1.9624625285566626,-2.9230173746084906
147,1.0,-3.1215522620309004,-6.699520767104087
148,1.0,-3.3253141293438686,-5.8707891335768245
149,1.0,-2.1543767555798876,-3.2829126632874512
150,1.0,-3.466431371939866,-7.5101160824250695
