,donation_amount,bills_passed
0,0.4277145726560678,-1.1565839643708338
1,0.4913185215480402,-2.56271718965806
2,0.08159088967550977,-0.7734062662671782
3,-0.22520992386404098,1.384357659904689
4,0.592807483103172,-1.2679663598177167
5,-0.01803204628343402,0.8991860889443869
6,-0.27360153016851496,1.0501104518178477
7,-1.4265870835067784,5.144444838839215
8,-0.5715233655953926,0.9318972579793361
9,-0.18700385176796036,2.2639402098646944
10,-0.3384339150558396,2.249802107401772
11,1.3464122198564599,-5.207972879781511
12,0.9950940817605048,-4.923385255795178
13,0.31143267331665264,-1.1121582707228
14,0.42562926856335914,-0.6369467476966381
15,1.0113636748851844,-3.1162618662790855
16,-0.7328602521237029,2.7833086788967645
17,0.3223272045586236,-1.7026757901433096
18,0.6387106091682345,-2.071659210502489
19,1.2118733972906184,-4.489671359806249
20,-0.10719545096660525,-0.15072592924653283
21,-0.27374846236278016,1.1020023584777814
22,0.560465230698645,-0.7894262943464851
23,-0.9048542783817982,2.9061065160948427
24,-1.8583987631447236,7.214379488126726
25,0.16224403508807786,-0.3716103549956508
26,0.5740722730595706,-1.7864418120526917
27,-0.3687525782013466,0.17926680408136586
28,0.4068583536854977,-2.5375008100611076
29,-0.11528669440942299,0.6268874057751161
30,-0.2873583222295891,0.6145056118983314
31,1.3547223110606765,-5.353395003964848
32,-0.6266632759977835,2.5433310962286315
33,0.14185077128469903,-0.500325541392208
34,-1.256633780191849,5.504989224269297
35,-0.28036094821043595,0.6452057539252423
36,0.03795935562734695,1.522044827013967
37,0.699311256307525,-2.856195674822973
38,-0.3343170115273219,1.3538239727108652
39,0.5005294436501733,-2.9465905569578315
40,0.8911931034218057,-3.21353527686858
41,-0.25544136117675476,1.125544494648727
42,-0.676290506869192,1.7615266235753597
43,0.23555555138279582,-0.770542151333514
44,0.6228576561654362,-0.5833025412936454
45,-1.0795953831760328,3.5884547495903742
46,0.4352707592052749,-1.6868855341622477
47,0.42364552615417994,-1.3328819469205357
48,0.5051499748524189,-2.0114476117897877
49,-0.9369531009652027,3.237480395180953
50,-0.5192335971037836,1.0553789319070859
51,0.029968887661109243,0.45254036513501145
52,-0.15684421382020872,0.32791159112044627
53,0.37548534904444575,-0.6044658563933227
54,1.0351122341426262,-3.332840901960339
55,0.6577707681150177,-2.2999804540048836
56,0.14206787790240583,-0.344852690459592
57,0.06928726805158313,-0.533884788900244
58,0.3995790828581174,-0.649826205145152
59,0.28708318163963037,-1.1627821757326358
60,0.4253139554333148,-0.07523333676547694
61,-0.025443615647554357,-1.2846535562553356
62,-0.33309959393280264,1.2491246560396547
63,-0.7368057011422052,3.3386330482985906
64,0.9413269404463274,-2.48968196650758
65,-0.10925011035739869,-0.09845156505452651
66,-0.23378140272085465,-0.734301688762712
67,0.08552015648062468,0.28924455102941454
68,-0.3024956439576881,0.3553815982222962
69,-1.420317276618743,5.106024075487677
70,-0.2975171461359562,1.2163606414449777
71,0.5758583418914921,-2.531953461877388
72,-1.3628694230106377,4.278704430094592
73,-0.4618218061902865,1.559310629700384
74,0.4516815212444685,-1.5965466231453043
75,-2.138903141259312,7.852422384580597
76,-0.04682322843640934,-0.23708136949682154
77,-1.253220208798355,4.769819320601806
78,0.3422300525930404,-2.4410915760961673
