,life_expectancy,var_1,obesity_index
0,0.0,-0.9425639400007095,1.782655278430815
1,1.0,0.8171136856545695,4.196841492036368
2,1.0,0.5662527472592057,4.372916485739551
3,1.0,0.025158240314097857,2.1257866507336307
4,0.0,0.4527921743717218,5.593739059402688
5,0.0,-1.1500505427207166,1.6412003113126308
6,1.0,2.2030342464473502,7.7371412766917
7,1.0,0.6334141769925572,3.384646567776275
8,1.0,2.1981907462505026,8.162633957032268
9,1.0,0.7745675489724599,3.7408092733644653
10,1.0,2.031384410493934,8.009531078278899
11,1.0,1.6181612743888276,5.870398832785172
12,1.0,1.2732858561976443,6.034618870736885
13,1.0,1.5056682132605876,5.329209356629377
14,0.0,-1.024400775127048,2.9627618485856253
15,1.0,0.9693572255717827,4.521483677308889
16,0.0,-1.1908639547010207,2.2852384255266407
17,1.0,1.3267255756642857,4.875981380055277
18,1.0,-0.11552729848247112,0.7830898177192211
19,0.0,-0.6709417273183846,2.3808632163623047
20,1.0,1.988637347766444,6.88472551707507
21,1.0,1.0405427294402907,3.6501939808698074
22,0.0,0.10505237214126373,3.788528549863251
23,1.0,0.508712695047803,2.3708706773855925
24,0.0,-1.781451353104861,-0.37196312272171816
25,1.0,1.448274176251479,5.930418466609995
26,1.0,1.3005348091786941,4.50168428609013
27,1.0,1.791513995311943,6.873085491642277
28,0.0,0.16209109034939617,5.461500658910846
29,0.0,-0.8009891636041289,2.9244098626442803
30,1.0,1.7713503336978909,4.354316445906075
31,1.0,0.5520908095798062,2.477873631097554
32,0.0,0.26699225190799236,5.046945340615284
33,0.0,-0.6009504620764548,4.3122899461126964
34,1.0,0.9450498509564598,2.7162349377622195
35,1.0,1.2895332617445086,4.024618342339448
36,1.0,-0.15837177874557717,1.4174435152347802
37,1.0,1.3598661930082074,3.6184902807876784
38,1.0,2.1611937303450772,8.516171818932197
39,0.0,0.11089086768170131,4.413006259555124
40,0.0,-0.5371035547979413,1.8644965802388977
41,1.0,1.6462549176577188,7.4745943211428685
42,0.0,-0.1099206096978762,5.3609121568356795
43,1.0,1.3916993901865855,4.950747213673062
44,1.0,1.6228293519475012,6.332643848299588
45,1.0,0.17865558380551272,1.3768582368018087
46,0.0,-0.8561923769841759,2.5848059346258108
47,1.0,0.46642101062457664,2.5751421436325117
48,1.0,0.27352573617005027,3.242936187124921
49,0.0,-1.9788586976439246,-0.6868782373810634
50,1.0,0.6440877724386446,2.7385669374457278
51,1.0,1.0642258470666521,4.806218967775147
52,0.0,-0.9318942427475754,1.1814188661825016
53,1.0,2.169196727101631,7.754738924150697
54,1.0,1.7656941581055974,5.532568543675949
55,1.0,0.5116980703068719,3.173440410744463
56,1.0,1.5968991660261702,6.921830140068629
57,1.0,1.5727157629578303,6.1500882033965425
58,1.0,0.6793838584505938,2.250892785176516
59,1.0,2.1415916067484133,6.605601899918185
60,1.0,1.0158010986637303,5.172341342369954
61,1.0,3.593298244752683,12.346892557159887
62,1.0,3.249307106284691,9.463135817411477
63,0.0,0.6578909298142547,7.05783044997702
64,0.0,0.9604909942741675,7.553563202101953
65,1.0,0.3364533558975672,3.204022879140067
66,1.0,2.1601895970678564,8.069232567536474
67,1.0,0.2022775770389028,1.8651676732464146
68,1.0,1.4297413388945972,5.123412565155327
69,0.0,0.22573688541906167,5.096236420048992
70,1.0,0.6180339844061762,3.072192481153347
71,0.0,-0.743966691958668,3.5790213732521603
72,1.0,0.20173548414728626,2.8187430810320846
73,1.0,2.46967139281571,7.714246863393086
74,1.0,0.21134736799368425,2.3492907890438754
75,1.0,0.6242700532176312,4.537822647565954
76,0.0,0.9724720498364512,6.8685439062193065
77,1.0,0.9822329231259839,4.9672327996988095
78,1.0,1.8292237285999926,7.785256120397149
79,1.0,2.3501803958126235,7.364233484628615
80,1.0,1.160994805454756,3.260259745682178
81,0.0,1.6464291315312414,8.395527165911899
82,1.0,1.9579657207741392,6.682380828601378
83,1.0,0.9959202182863306,5.440804133850984
84,1.0,1.9696707676930054,5.670204403968587
85,1.0,0.9171662121268308,4.585918370955536
86,1.0,0.2812023762403527,2.4356314494722087
87,1.0,2.2421495520525925,7.868462226483672
88,0.0,-0.1670971515465587,4.658761381515124
89,0.0,-0.48945631651998744,3.154566668364159
90,1.0,1.3018746565100892,6.344803752861842
91,0.0,1.0427525354411278,7.1332475710853025
92,1.0,2.6140553093397676,10.092839262711426
93,1.0,1.3329610964676968,4.972713538601909
94,0.0,-1.0023420460291885,1.9849899795652544
95,1.0,0.5606593189133016,2.8570376586029234
96,0.0,-0.24868117212554686,3.2461056131806743
97,1.0,-0.023242145477291976,1.2939171008476138
98,0.0,0.029367995240771827,5.266985672574397
99,0.0,0.49321644743257625,6.382830335730349
100,1.0,-0.5867379396785302,1.017629850394406
101,1.0,0.975882837950739,4.931610833489149
102,1.0,0.5992042251707645,4.207844490543878
103,1.0,1.711438936962431,7.015646934321321
104,0.0,0.0045587691450044154,5.723037630095829
105,1.0,1.080402274446573,4.856385320823016
106,0.0,0.6396447280306576,4.8856079361820814
107,1.0,3.907175781234587,13.341758337435131
108,1.0,2.908456854868024,10.02565657824666
109,0.0,0.9229881296409037,7.710076136184732
110,1.0,0.4283262319934167,2.023927047726205
111,1.0,0.8390108069179177,4.213961432466169
112,0.0,-0.8462442580022607,3.302436335771517
113,0.0,-1.1794184602227538,1.5906610098931955
114,1.0,0.8495666442556277,3.8509603718207592
115,1.0,0.8959711602946412,4.393149729497745
116,1.0,3.3651581345109376,11.263127278109124
117,1.0,2.1879492898570145,7.24690066407382
118,0.0,0.920784103617137,5.912747038947153
119,1.0,0.8871130490342337,4.32882469221331
120,1.0,-0.4147393664248227,0.1593150398857066
121,1.0,1.1462515241221394,4.398639998273693
122,1.0,1.3770595539652746,6.882165448098265
123,0.0,-1.319391447392959,0.4248252392489267
124,1.0,2.1917118576511125,7.737036891706007
125,1.0,0.6957781655932049,5.452815213837731
126,1.0,0.8746498402910702,3.336950732819653
127,1.0,0.022021818302230933,1.9807761682683172
128,1.0,1.4700599912814074,4.08343419430361
129,1.0,1.5268455606684974,5.857005107149201
130,1.0,0.012862455393056638,0.7134446480512526
131,1.0,0.9661099774512492,4.383065907239113
132,1.0,0.28380791296892705,2.6139945632995056
133,1.0,1.0868299306324047,5.630875004584803
134,1.0,-0.18979262629218674,-0.5662662402107466
135,1.0,-0.004786574578086178,1.9780239351909392
136,1.0,0.8805883964908927,4.696899697613653
137,1.0,-0.7204677349665507,-0.40876987416004695
138,0.0,-1.6627307174765265,0.7628126917789055
139,0.0,0.5061551966398011,7.120913408922703
140,1.0,2.1719144219929833,6.910900277824741
141,1.0,0.45011409236473754,2.383537083632304
142,1.0,3.014097252091832,9.853319296202923
143,1.0,1.9298396303244654,6.260123794132586
144,0.0,0.22583084786734664,4.6673978457612675
145,0.0,-0.4746313362609629,4.2055573985267545
146,0.0,0.8567838749354938,6.727336766587536
147,1.0,4.08716827119337,12.478216060800387
148,1.0,0.33234545221471323,1.605788502973153
149,1.0,1.0494144048901164,4.905580674969071
150,1.0,2.7091688044529603,7.900091929718526
151,1.0,1.0654978256273808,3.0038026078413123
152,1.0,1.4124989402643702,5.868774160712289
153,1.0,1.1730501688704391,4.427714194862342
154,1.0,0.5821407268398386,3.5564760587418203
155,1.0,1.4698829549819235,6.329029289657834
156,1.0,2.324664242111931,7.532276000197703
157,1.0,1.4606659370825494,6.108407775061718
158,1.0,1.3763268594928801,5.529904056577927
159,1.0,3.0057453494977397,9.08318935919024
160,0.0,0.05219808797390346,4.668363265898869
161,1.0,0.6878189203133731,3.6958494200338445
162,1.0,2.59294131737448,9.284027226528757
163,1.0,1.5882720376028483,5.801174217113065
164,0.0,0.27385962570953015,4.86230477518098
165,1.0,0.7667161700390104,4.002039304864807
166,0.0,-0.029783470409226243,4.074765347721383
167,1.0,1.675032344020296,5.749435219304464
168,0.0,-0.4467264629936156,3.833970107745112
169,0.0,0.5655654302000652,5.42551716942593
170,1.0,-0.7792588887845346,-0.48635778038681643
171,0.0,-0.12379093500399185,2.8545538756054505
172,0.0,-0.8065329184923435,1.9297045518689453
173,1.0,2.0374149697703614,7.140453928131228
174,1.0,3.063272509720899,11.137808924506675
175,1.0,1.1018474895535562,4.963022586267639
176,1.0,0.22963309614213245,2.710345272923263
177,0.0,1.401694145858074,8.565378688890537
178,0.0,-0.6880125765146969,3.7544824694471055
179,0.0,0.5788129511432771,6.9115482421207854
180,0.0,0.8835580315698656,7.002709737728321
181,1.0,-0.5947941512732964,1.7116508944163948
182,1.0,0.6984455091289092,2.818185976035357
183,1.0,0.9478734016345008,2.738182496831204
184,0.0,0.7894709437140133,6.2799244226144015
185,0.0,0.32144129561725565,4.891121064178234
186,1.0,1.3446053785356848,5.80972666791109
187,1.0,0.7928367650619613,2.6227728356518396
188,1.0,0.8661739108498545,5.355441414227043
189,1.0,1.9371091403054876,5.5146431381451375
