,disease_incidence,var_1,average_lifespan,vaccination_rate
0,0.0,-4.9802068391651195,0.22304995181456466,25.71086509128022
1,0.0,-2.9090685477625566,0.46377971155602393,14.615107308455256
2,0.0,-2.5643375497900376,-0.4817507770126805,16.86005824124655
3,0.0,-0.25666294959538405,0.985656790227589,0.090944154341416
4,1.0,-2.3204617664361757,-0.7661642582079646,19.453332238586707
5,1.0,-1.3952046242995237,-0.8073086073975515,14.285540026804282
6,0.0,-3.6435427435814254,0.08594865808024799,20.16956581063876
7,0.0,-2.808418472097609,-0.21596840183448912,17.504099431527465
8,1.0,-4.563124691573076,-0.9205805590535081,30.495543836299962
9,0.0,-3.952664679391937,-0.21981472022934695,23.20143283487266
10,1.0,-0.5592684149646538,-0.538378547657051,8.249758056791363
11,0.0,-4.042229402149468,-0.6199817550596227,25.265169763762657
12,0.0,-3.152680357743159,-0.11703796499024832,17.898474389832323
13,1.0,-2.6569814458901972,-1.2381130745813445,22.473351845653553
14,0.0,-3.3813334693277204,-0.33617493233678986,20.762894701244043
15,1.0,-3.9299050360615384,-2.0470479970833173,33.031046729744624
16,1.0,-3.253775194185465,-2.3433482907732657,30.868021280342028
17,1.0,-2.8069392666610637,-0.8002507520110904,21.802781250451204
18,0.0,-1.4207688410860968,-0.07278363734738469,9.518304505355742
19,1.0,-2.4131195165929125,-0.986654606026063,20.499868793217452
20,0.0,-3.385903020423383,0.7722270529941093,15.902160451312012
21,1.0,-1.9851907716348973,-1.396431950111861,21.128619227713024
22,0.0,-2.345944396201428,-0.9274516594799085,19.282459069948892
23,0.0,-1.7426070385377974,-0.9697116738205986,15.257988424689273
24,1.0,-2.0470236904588233,-0.500155703026102,16.679087875201837
25,0.0,-2.9277536065430954,-0.48222454526864644,19.94523084748182
26,0.0,-3.4307799772506375,0.4721750662315185,17.223224516376114
27,0.0,-4.253773133042198,-0.14895582316527078,23.329209418171047
28,0.0,-3.9936867170180337,0.8999467507933498,17.797097756788755
29,1.0,-3.8154776019806285,-0.8683143518094413,26.740265038381565
30,1.0,-4.043022483770703,-1.2541287887777823,29.47041432856332
31,1.0,-1.7261250830974793,-0.435240499735408,14.584111170330797
32,0.0,-4.317229082984007,-0.9718623885803938,27.016887264857054
33,1.0,-2.5435692343639995,-0.3268414005249416,18.14796570985439
34,0.0,-3.9576113146460887,1.5715573403835523,13.81920458883323
35,0.0,-1.0994080193175215,0.11631871292352036,7.447408202625676
36,0.0,-3.1439317636278523,-1.3115002757121954,24.04524896740625
37,1.0,-3.3088684609306016,-0.7828868714848876,23.858623761893405
38,1.0,-2.1959604292217616,-1.1396675085870693,19.516428608464135
39,0.0,-2.1352709590884382,-0.11946456165974362,15.027360859074784
40,0.0,-3.9123715228296936,-0.46795320912838845,23.79096083150126
41,0.0,-0.3556520601980955,-0.7882279129146066,8.270062938050184
42,0.0,-2.0539124251577725,-0.5381339237449412,15.514884491487322
43,0.0,-3.191837667130039,-0.4373811596797914,20.781962747180405
44,1.0,-3.0417889110043834,-1.2470705303342275,24.76607757231242
45,0.0,-0.4077089252576904,1.0820845235284542,0.3927951925334048
46,1.0,-3.0750588496287534,-0.9139930500249325,22.842404846976347
47,1.0,-2.2244656603423287,-1.7248778213930807,22.362157622153486
48,1.0,-4.456134387394735,-2.115748500881411,35.46201556746209
49,0.0,-3.7277683960296457,-0.7314414656697006,24.19177552572755
50,0.0,-1.3527616678117125,1.8337209400737509,0.7289806791293376
51,0.0,-3.308896400472926,0.07615036486032811,18.415626101626465
52,1.0,-2.0992262760893516,-1.820076354491632,22.31760470482171
53,1.0,-2.008784570409728,-0.21623766955399276,15.029166401681524
54,0.0,-3.2577898704036374,0.7905007234381682,15.260031131675902
55,1.0,-2.5631081791131898,-0.053624812397988664,17.33036571833602
56,0.0,-1.0484595178540745,0.02242014701339451,8.925708251560849
57,1.0,-4.632748115471978,-1.4130360511711773,33.34151512411786
58,0.0,-4.292392789215558,1.3040787579584625,16.844022976796715
59,0.0,-1.8679995407841536,-0.04159411154060105,13.232965229960389
60,0.0,-0.3917958530003367,0.009692100810142434,5.288168077374743
61,0.0,-3.2817205871895228,0.25236891366833014,17.03432347285672
62,0.0,-4.414339757019398,-0.18197529274150576,24.564116554280748
63,1.0,-4.412329107963641,-2.296866311561402,35.437589849377694
64,0.0,-4.199195710117847,0.11681805102306575,22.685464390112173
65,0.0,-4.164381548832729,-0.993771620577896,28.349712088932485
66,0.0,-2.496809608917477,0.2674403762273899,13.23204428689407
67,0.0,-3.374693305321081,0.5176725783027493,16.541149990043543
68,1.0,-1.811574618075317,-2.254527646540444,23.787292817681163
69,0.0,-3.136282686585678,-0.8890135123807942,22.526253716388233
70,0.0,-2.906288968681297,-0.32545965105408237,18.11126046259885
71,1.0,-3.8869547884721283,-1.5334799865153026,30.37948099642053
72,0.0,-4.118542488516559,1.207349045207564,16.95853738784559
73,1.0,-1.6311893554788757,-0.5005951740025718,14.998266101958611
74,0.0,-4.901066354088821,-0.5194063798442505,28.255672882985962
75,0.0,-0.3564919313477799,-0.1873121003372651,5.65802964404668
76,0.0,-2.067040090658223,1.3604835332399552,7.094111278944563
77,0.0,-2.9049235480585085,-0.1750721593205965,17.680776835407976
78,0.0,-3.076919001371176,-0.2582614670777852,18.523215088485493
79,0.0,-5.029221729723074,0.35735994748624145,25.979795198652404
80,0.0,-3.4790424692757367,-1.6729232803892315,27.594204580711633
81,1.0,-2.477177317358822,-1.4403750687734056,23.169178810145848
82,0.0,-3.495004697555165,-0.23877768575752736,20.675434673250265
83,0.0,-2.517506268773105,0.5401449281809516,13.511960487819437
84,1.0,-3.159968816888035,-1.638297735772964,26.97299786939847
85,1.0,-1.812682898628521,-0.5210390374774423,15.328629730227306
86,0.0,-1.7998709608929695,-0.14775942274954468,12.71233211306662
87,1.0,-3.8739084694835406,-1.8802979817335395,31.77717446296974
88,0.0,-2.155701909586688,0.7385898127792347,10.14848571961361
89,0.0,-4.445033004654929,-1.4992214092135772,30.783365491003753
90,1.0,-3.17154148937091,-0.7377692610814972,22.48653804079558
91,1.0,-3.8508754117602355,-2.218728942438828,33.086158110857255
92,1.0,-2.513629252902626,-1.4635433554846204,22.356110892299842
93,0.0,-2.7807138011641848,-0.8268930723635415,20.726349829325525
94,1.0,-2.6016614840611276,-1.5664642462032834,23.246703572318374
95,1.0,-0.8904086595574439,-0.17771658476029856,9.671997254512728
96,1.0,-2.4769313473287893,-1.560072922450492,22.327923781133485
97,0.0,-3.0282230464017217,-0.6393020523923205,20.224211955555425
98,1.0,-2.3814629305533184,-2.224911906946419,26.29980920679348
99,0.0,-1.929705896962855,0.47166055611950275,9.935632075676725
100,0.0,-2.2740036155907846,1.522084410283217,5.93298592287107
101,0.0,-1.4419340955813984,0.4962659772120065,7.833755405868015
102,0.0,-2.815944776864301,0.16484248071903962,15.549276302619432
103,1.0,-1.7882706339297498,-0.697158911604473,15.98495401167932
104,1.0,-1.0957058778392013,-2.1173467655057134,20.43355756864813
105,0.0,-4.213949337300952,0.5872743285138999,19.807760722835315
106,0.0,-2.7447237862043923,0.7587587780683918,11.137399375624078
107,1.0,-3.3585820026809023,0.35119651719230316,19.455297341664224
108,0.0,-3.6956700085913887,-0.024216470448575222,20.26841445524299
109,1.0,-3.9878543815404264,-0.6275717930000153,26.86239663420453
110,1.0,-2.640088933649081,-0.8219535195307335,19.928014366336566
111,1.0,-3.302216483495893,-1.6562163981388989,27.362036761635522
112,0.0,-2.5077501438896825,0.19323060729006103,14.183574296195145
113,1.0,-2.377762256250814,-0.45978075066544455,17.38479746007515
114,0.0,-3.999157506161877,-0.2683716088652671,23.117876812879167
115,0.0,-2.645269333727372,0.1186630515922853,14.940866412308772
116,1.0,-2.301130963110899,-1.066064947662482,19.607464763743913
117,1.0,-4.035509551456778,-1.4307173023991586,29.522814269936287
118,0.0,-1.0546981431228297,0.8194246801681639,4.367257636083927
119,0.0,-3.0666165064492232,-0.34715330737726613,20.00518815723599
120,0.0,-2.5610077350348783,0.9933269825052613,10.948718947060534
121,0.0,-1.8323905113090437,0.9176654026424294,7.664394819777082
122,0.0,-2.8309667573872828,-0.1593667715316608,17.605362415725637
123,0.0,-2.4974841040735223,-0.10376292078738053,15.76813935299682
124,0.0,-2.7755735823921297,0.35232280490512524,14.22320360043995
125,0.0,-2.59821683234532,-0.44908661954360607,17.295661909253226
126,0.0,-2.8665588582110066,-0.7373946332507444,19.20218962525891
127,1.0,-2.187360650236162,-1.9192785994982686,23.358768859544355
128,0.0,-0.27716101650671243,-0.15015700188937797,5.059005745343136
129,1.0,-1.3551547765130028,-1.4451229819210258,17.4752307095309
130,0.0,-3.3972145409073407,0.5973227697425705,16.391231108250032
131,1.0,-3.6740769343102713,-1.9702920545919016,31.428867740809363
132,0.0,-3.529597530212333,-0.10337079155854345,19.671049930228172
133,0.0,-1.8443859088139853,-0.36218328120725124,13.431625871922689
134,1.0,-3.7132855268933156,-1.4045867251279192,27.778422464846763
135,0.0,-1.557762985500065,0.9914963227344686,5.06641630541728
136,0.0,-2.4771368188846488,-0.25655380491191837,16.314642732402056
137,0.0,-0.8364872995392088,1.4523829315517796,-0.21716603489207298
138,1.0,-2.7584290479499374,-0.23690179494399136,19.126563220509876
139,0.0,-1.1584556301010416,0.34797035453256164,7.534762705720485
140,0.0,-3.2946338142052407,0.06887677976005768,19.607222539875984
141,0.0,-3.6181897494207975,-0.9550026867944281,25.031493018166618
142,1.0,-3.100940898354657,-0.9240959054367142,23.273923581650003
143,1.0,-1.507999786898971,-1.63299064368637,19.10727243799552
144,0.0,-3.655116349590539,-1.190254840414163,26.098751909160114
145,0.0,-0.7090962761191917,-0.36031605971329767,8.190850772016262
146,0.0,-3.5824555609144966,-0.6060875440202458,23.050115143261504
147,0.0,-0.7471656972713339,-0.1548077683356064,7.413854499800669
148,0.0,-2.9550032416778835,-0.5556916159239056,19.73998844710258
149,1.0,-1.477041500233032,-0.4110412778843403,12.408035162165834
150,1.0,-0.7208180366855066,0.003291474425444585,7.8010312009646405
151,0.0,-2.5792604634727683,0.04110496947162989,14.712156132795801
152,1.0,-1.6247392328030243,-0.6143538460576428,14.890174535243368
153,0.0,-2.315951475561236,0.5259275539207482,12.141555009326371
154,0.0,-0.7997277368140487,-0.32194527130616746,8.578071454404249
155,0.0,-1.9001352651029126,-0.2457258826448665,13.25998334927884
156,0.0,-2.0875658226604843,-0.365778720318876,15.087303210069035
157,1.0,-3.5602922062733606,-1.4658978033867034,28.08429332318498
158,0.0,-4.636529449850661,-1.4807367293847074,31.709900381729415
159,1.0,-1.144492179282555,-0.6647759146727996,12.644276150307522
160,0.0,-1.7519766703512696,0.40642055927221066,10.283316621625563
161,0.0,-2.1023069323385317,-0.6221151449617467,16.661998669846554
162,0.0,-2.294730913355342,-0.6517912765099244,17.991856242520907
163,1.0,-3.4474695301213356,-0.048345192568433504,21.089927189189243
164,1.0,-3.225657980951484,-1.16354877471894,25.432915047491957
165,0.0,-2.172258283200921,0.7691474464511798,9.843625061185294
166,1.0,-0.5070503436037961,-0.9705372863141084,11.036925440006925
167,1.0,-2.6454421390631175,-0.6311391607461747,18.875760023805526
168,0.0,-1.6049858530846826,0.4897884551950491,8.965792417516125
169,1.0,-2.453027542673477,-0.48400650907384385,18.450133845644487
170,1.0,-2.4816527609336787,-1.1460983282901451,21.305906528805647
171,1.0,-0.6596239335266585,-0.2774919817504837,8.632973733937252
172,0.0,-3.2517474992810804,-0.511383419700122,21.177818301349884
173,1.0,-2.7543658684711,-0.9222865628347398,21.842660809743293
174,1.0,-2.9008339166860964,-1.6607820392996937,26.122965539604284
175,0.0,-2.186880100463888,1.4209615598277643,6.831161091104246
176,0.0,-3.716603065875474,0.48939100138229574,18.93557670290016
177,0.0,-1.6170565526586445,0.1430912868937203,11.230968639621423
178,0.0,-1.8578734645423245,-0.7461116215456634,15.92425678309299
179,0.0,-0.6674666094324151,0.3238777855787667,5.798042565063713
180,0.0,-1.3793078961460863,0.0010010530639060766,9.176830576844527
181,1.0,-0.8703442189474169,-0.38604100052455925,10.038022123065725
182,1.0,-3.3223368924720456,-1.9210894963916698,30.550812532066207
183,0.0,-2.4419889179466936,-1.2566649784555826,20.732916941804746
184,0.0,-1.520260122151901,0.6147259528334588,7.278161286877053
185,1.0,-1.1136695935370857,-2.712206526408904,23.034344236433988
186,1.0,-2.5298562018672133,-1.1651768325306924,22.769733948628904
187,1.0,-2.7677403493376556,-1.6367575434570727,24.81794409296349
188,1.0,-4.658622365241481,-1.0912831969287584,31.95647264584884
189,1.0,-2.8475581418314126,-2.1368635257577706,28.250042639507843
190,1.0,-3.382451005519381,-1.6543162050380584,27.36091038884244
191,0.0,-2.6112191812710446,0.2950897459492916,14.132121238313369
192,0.0,-2.9038189881427963,-0.09802827109918277,17.508392763657422
193,0.0,-1.8586735085528021,-0.4168048880494041,12.818752737295235
