,rental_cost,var_1,mortgage_rate
0,0.0,0.6136884027296711,-1.1182726584484382
1,0.0,0.6827816220593695,-1.8295533329948732
2,0.0,0.35786678579115294,-0.7482855351554036
3,0.0,1.421745222543383,-2.9201864659311725
4,1.0,0.1874927925986521,-1.0852627500579453
5,1.0,-0.6983941412712811,0.2152006008644748
6,0.0,1.7196545544553883,-2.8915583295076965
7,0.0,2.071540088646456,-2.3774077550265496
8,0.0,0.9082391970898646,-1.8401207865681501
9,1.0,-0.9911019125931344,0.6725836999977519
10,1.0,-0.626739321212876,-0.5455051343719409
11,0.0,-0.6777795103155475,0.6641667512505866
12,0.0,1.229738096582221,-2.94226620204578
13,0.0,0.954713062803246,-2.4145015944809094
14,1.0,-0.6777080394272349,-0.5818344219801286
15,0.0,1.0417664276494794,-2.836632158603355
16,1.0,-0.5840704793512,0.7337264103392549
17,0.0,1.327735708161492,-2.498161577432503
18,0.0,0.7161863020453406,-0.9136607273398079
19,1.0,-1.116836745906646,1.9534309586971388
20,1.0,-0.8224859752551225,0.3407528981060901
21,0.0,1.9185741536727878,-4.493619408515736
22,0.0,0.6111263312497832,-0.7136099534773764
23,1.0,-0.25986294721053216,-0.9043175797010463
24,1.0,-0.34568792913417556,0.29996549082317836
25,0.0,0.26219965247616384,-0.45221913918867934
26,0.0,0.9344120516431347,-2.536933680084072
27,1.0,-0.714161247994347,0.6244962329408784
28,0.0,0.46004410884494584,0.21589472064906878
29,0.0,1.448221958265763,-2.977846425331422
30,0.0,0.7287722813605535,-1.1961437208785142
31,0.0,0.7886682918972666,-1.4958607515144249
32,0.0,0.587545742560675,-1.009960305402858
33,1.0,-0.38143915865365846,-0.678438478598311
34,0.0,0.9520329368121949,-2.594613047323876
35,0.0,-0.15569972393603826,0.22301847069439873
36,0.0,0.4992316139021314,0.17455529438249506
37,1.0,-0.6809718278025901,0.587876880997596
38,0.0,-0.16884956022717557,1.5109792601375116
39,1.0,-0.5146570105543654,0.3198364411526915
40,0.0,0.1882675995005102,-1.3225300672472864
41,0.0,0.5536441666331011,-1.530742290634328
42,1.0,-0.09683384744481399,-0.6378989092045289
43,0.0,0.13065601329943452,-0.2298028431395631
44,0.0,0.6301828511471739,-0.23396947050329875
45,1.0,-0.034513836114663465,0.4785931472109673
46,0.0,0.8714192948040468,-3.0453824065731503
47,1.0,-0.8551540069576746,1.374517496217447
48,1.0,-0.5002669951112313,0.6778543148134536
49,1.0,0.2786713914949319,-0.06493740383114155
50,1.0,-1.6267612675529566,1.9569939649622767
51,0.0,0.9996973772997809,-2.326010393121598
52,1.0,0.3181290586384319,-1.2301435839683932
53,1.0,-0.14021753038941162,-0.19098910746224182
54,0.0,0.39191053856514035,-0.15230229314866128
55,1.0,-1.1390488214707837,1.7229194968863197
56,1.0,-0.14922402649746952,0.3276672345009943
57,0.0,0.6502813239296088,-1.6130963518382657
58,1.0,0.527349332221405,-1.7873113704869037
59,1.0,0.9075296873843183,-1.7471932144554914
60,1.0,-0.20890751143642894,-0.7597998688287734
61,1.0,-0.6964187125191128,0.906765615656361
62,0.0,0.7814879119024218,-1.1150173279759328
63,0.0,0.6416786883936502,-2.208758990628771
64,1.0,-0.3134190548040759,0.12201987898442151
65,1.0,-1.8099697121790597,2.6165492802446586
66,1.0,-0.5975490946217967,0.5791514773640404
67,1.0,-0.5796313338118416,1.848446628029289
68,1.0,-0.48170005986580466,0.5114052222065544
69,0.0,0.15257857869263317,-0.38400390849490684
70,0.0,0.2142236666081513,-0.3844035317246177
71,0.0,2.3186493431384023,-2.8271276423144367
72,1.0,-0.7285650433209848,-0.37603032051006435
73,0.0,0.07465951072141051,-0.21489058465422017
74,0.0,-0.25441308488256614,-0.25054368288541723
75,0.0,0.5024597176468335,-0.7799310197525195
76,1.0,-0.6981631135033943,1.0300576545982953
77,0.0,0.8601378878128181,-1.6580731392311738
78,0.0,-0.20990106468004394,-0.9911682922734196
79,0.0,0.8513258288419717,-1.5503131067336715
80,0.0,0.8122169704495658,-1.0481116067328697
81,0.0,0.38502747206351196,-0.4138658952802063
82,1.0,-0.5300396319233164,-0.2779806276315623
83,1.0,-0.6069607248300493,-0.037815361709286455
84,0.0,0.1599952214776883,-1.211737202915858
85,1.0,-1.8277448670206131,2.1467788256783082
86,1.0,-1.0454345320185556,1.2422430427818842
87,0.0,0.9772574677349523,-1.692763475252963
88,0.0,-0.11915154399980135,0.3252363456350489
89,0.0,-0.0723689503772934,0.19257811231868158
90,1.0,-1.4194545735524529,1.8076118893989208
91,0.0,-0.10637049358640016,-0.26675008425384084
92,0.0,-0.24929707283253771,0.02634472857316833
93,1.0,0.12110356570389194,-1.2375599620845574
94,0.0,0.17986902727402715,-1.4958398765244847
95,1.0,-0.07663519869575477,-0.09700586961021485
96,1.0,-0.3147082592008673,-0.12855301646536021
97,0.0,0.15607232310441058,-0.5749800440208742
98,0.0,1.569547532125081,-2.1050260464572683
99,1.0,0.08837346876156493,-1.4195711007211498
100,1.0,-2.3400761984883784,3.9804286597054386
101,1.0,-0.10153287000980882,-0.29479238720239265
102,0.0,0.7725189466621978,-0.2174471448296056
103,0.0,-0.23405665645728924,0.5977237195703908
104,1.0,-0.3315452312468369,0.10093380314274156
105,0.0,0.756383747438499,-1.6478060581038478
106,1.0,1.2695430303107078,-1.2798098502582
107,1.0,0.04867312831429294,-0.1874398190086582
108,0.0,0.4809251523052475,-1.7169953537752065
109,1.0,-0.34087570222132263,0.27031800552263885
110,1.0,-0.11979373840990429,0.3455709312248778
111,0.0,0.6815405888743765,-1.0459710808880747
112,0.0,0.3487556091824019,-0.4798886536707953
113,0.0,1.8240533755460375,-1.678480179014085
114,1.0,-0.8738869320961928,1.7858558757337566
115,1.0,-0.7882735164608093,-0.022430346392970923
116,1.0,-0.631318208742686,-0.6166490327369185
117,0.0,0.15031585141400194,1.1338196761076385
118,0.0,0.020982138788247423,0.9723064238655865
119,1.0,-0.6376614470839062,-0.33239367110345863
120,0.0,-0.15972219202222143,-0.8389784121473919
121,0.0,0.913738047564984,-1.2907115718962592
122,1.0,-0.47944946995533966,-0.6859779604707311
123,1.0,-1.3975249398451794,2.5575571226375517
124,0.0,0.8932516969313197,-1.3532697097010005
125,1.0,0.2562229737758871,-1.2077078152908713
126,1.0,-0.495391414923267,0.23754635003653457
127,0.0,-0.12058004754014359,-0.24901600441865568
128,1.0,0.028308207398704766,-0.8942096396318123
129,0.0,0.039588553981788385,-0.9313645894282255
130,1.0,-0.9567330826195575,0.8236338274904857
131,0.0,2.1330419732027055,-2.931868469215586
132,0.0,1.3928433595549383,-1.83183099826883
133,0.0,1.1962565631314162,-1.4193298708202637
134,1.0,0.005328537521669494,-0.6542339626840197
135,0.0,-0.15556786740748085,0.24213922182971198
136,1.0,-0.806769389482713,0.5414070507670123
137,0.0,0.7575322313552759,-1.6511100562223446
138,1.0,-0.2669496167149986,-0.18238572533698127
139,0.0,-0.3058600450005818,-0.4069770371721587
140,0.0,0.9227262585670742,-0.9987010593141821
141,1.0,-1.0018459451657937,0.9297532934535133
142,1.0,-0.7026301980689882,-0.19016181685823974
143,1.0,-0.12534673480366917,0.5378569957853488
144,1.0,0.018584824149749726,-0.33061678702766245
145,0.0,-0.126902134727097,0.6074625948379165
146,1.0,-0.8724668281877755,1.3072296074850889
147,0.0,0.7024537409080338,-1.6220581386751003
148,0.0,0.37171180919161495,-2.3322643697234775
149,0.0,0.6743075193719902,-1.495450687371312
150,0.0,-0.05907833548489125,0.05624540589221799
151,0.0,-0.2657083840226719,0.08874533109216426
152,0.0,1.8059454543505595,-2.961016918485348
153,0.0,1.860870890037124,-3.759969777540439
154,0.0,0.2279952593754192,-0.34918843441307723
155,0.0,1.1562500268190357,-2.511556438575646
156,0.0,-0.23198821104645523,0.2949007502578925
157,0.0,0.17598263933279695,-0.5445802673700093
158,0.0,0.7586821232629944,-0.6317944282351146
159,0.0,1.4297512765973768,-2.843975665256301
160,0.0,-0.29818314327572976,-0.6724819908387218
161,1.0,0.24403612205906955,-0.306569628438666
162,0.0,-0.038248570389383535,0.2594882788949606
163,1.0,0.7379870799689904,-0.6553950624677578
164,0.0,0.7398802069435682,-2.460567666044065
165,0.0,0.7761979819034645,-1.2742567971900933
166,0.0,1.6952736789830956,-2.663041540856755
167,0.0,-0.25655127671799965,-0.1926799445504569
168,0.0,-0.049330454339711755,-0.45929756610012545
169,1.0,-0.25556421248301137,1.2307767516210937
170,1.0,0.024566846289896527,-0.3964262087578749
171,0.0,0.8857738311226067,-1.2297699164016813
172,0.0,0.536578602554588,-0.8438645739589771
173,0.0,0.48405384281159786,-0.5960186087715065
174,1.0,-0.6962235474955385,-0.017062993294020945
175,0.0,0.7575441645685708,-2.5166986317154216
176,0.0,0.8299470455039467,-1.05683609934837
177,0.0,0.7886803742050473,-1.1043755962253579
178,0.0,1.283740336004912,-2.295363322588792
179,1.0,-0.6850708833956974,0.2498582004449973
180,1.0,-0.7046124469730609,0.21631096120720905
181,0.0,0.4736576482157975,-0.40360392488843033
182,0.0,-0.15069350818615862,0.6189939587503177
183,1.0,-1.6676455030668502,1.4567408659289822
184,1.0,-0.5090135750866513,0.4823731333036817
185,1.0,-0.8494647393969726,0.7512917184365551
186,1.0,-1.6476129110796291,1.9797308010695986
187,0.0,1.8884152644985235,-3.27422048631802
188,1.0,-0.0030777488744392067,-0.1884859209933423
189,0.0,0.9294440277900587,-1.9022896137606562
190,1.0,-0.29314543047996766,-0.14957729797601477
191,0.0,0.6156178865541384,-1.3824732141310907
192,0.0,0.1473453497677367,-2.027229063009072
193,0.0,0.8476157396114045,-1.164975207317201
194,0.0,0.5127947828374899,-1.1260121214435748
195,1.0,-0.6863522242348101,0.35952510327005416
196,1.0,0.335475271394032,-0.8419041056400169
197,0.0,0.29461990085628054,0.4563008945736149
198,1.0,-0.4569508213410044,-0.2705342539525951
199,1.0,-1.2860620097721451,1.510065199591771
200,0.0,0.3777594970661922,-0.7775164186935128
201,0.0,-0.4316745246763378,1.8138682047215196
202,0.0,0.5282742710597356,-1.492302248800665
203,1.0,-0.6970707984159533,0.041805533864021194
204,0.0,1.5916453939254154,-2.151068280076096
205,1.0,0.259486876398039,0.006033971102908209
206,1.0,0.11618501946340226,-1.1959481074850367
207,0.0,0.542185217008886,-0.5481997892235487
208,0.0,0.46794247013900575,-1.1282766689539816
209,0.0,0.11172168136513139,0.0012546021248149852
210,1.0,0.532715647028813,-2.006440924865702
211,0.0,0.03500781916094124,-1.7375895753172723
212,0.0,-0.022219191596425963,-1.5889823352436336
213,1.0,-0.6447616977093136,0.48335689752772404
214,1.0,-0.08114115552595308,-0.006154395030563725
215,0.0,0.8892798780102463,-1.1927621967120994
216,0.0,0.20893932911017637,-2.136347746795576
217,1.0,-0.27599164508793234,-0.39808044931779424
218,1.0,0.037426614942236494,-0.06092700139468621
219,1.0,-0.9729635511131012,-0.00744427109166379
220,1.0,-0.9424634705778603,1.004688466740006
221,1.0,-1.231386398032401,-0.3730193435947806
222,1.0,-1.2588973736705602,1.3487271302168624
223,1.0,-0.7970248689455827,1.3222053462218004
224,1.0,-0.23606529521241681,-0.46227715109860784
225,1.0,-0.8857120054419472,0.3005780532100446
226,1.0,-0.7583447548678541,1.3841991628471475
227,1.0,-1.3525289443318627,2.3299704637649015
228,0.0,-0.07298859260802557,-0.6399514370458881
229,1.0,-0.45466548414869246,0.9479601824890085
230,1.0,-0.37584735095370964,-0.08102576549467
231,0.0,-0.6558807628319956,-0.12671330412039328
232,0.0,0.3352767857845297,-0.7526477480216678
233,1.0,0.3294336778832461,-1.4984498214286177
234,0.0,1.1649830605291005,-1.5206851387656168
235,1.0,0.12248937829226843,-0.0963101767523839
236,0.0,-0.1705555950815028,0.015023852640550006
237,1.0,0.621167228824324,-1.4736907250293318
238,1.0,-0.5818621746423571,-0.4707579233208159
239,1.0,-0.41423447940793723,-1.1873602168241968
240,0.0,-0.061446721342874294,-1.0642241186026702
241,0.0,-0.5070938407233185,1.1845749367278884
242,0.0,0.6065523778520532,-0.5911851166197912
243,1.0,-0.47595948085338047,-0.2991561115963034
244,0.0,1.1419594388086753,-2.8996953701677937
245,0.0,0.7434519925881695,-2.0401873252647063
246,0.0,-0.8909632670562513,1.3483358250432276
247,1.0,0.29795844147510575,-0.15959744258537845
248,0.0,0.2263414391259366,-0.6713393696777703
249,0.0,0.21982295710508792,0.4278193293093306
250,0.0,0.17852653637326502,-0.2539501390348227
251,1.0,0.8305112942259375,-2.1915963981049784
252,1.0,-0.34962850729362893,-0.9306278346215135
253,0.0,0.38005206081643517,-1.8220305243225625
254,1.0,-0.21711379525916014,-0.2736277892238065
255,1.0,0.18984284195055767,-1.2473729373774305
256,1.0,0.3102106471215227,-1.2988886378567779
257,0.0,2.5020342339513526,-3.894354213674028
258,0.0,-0.03325158202130868,-1.4527244317082673
259,0.0,0.14869573941807154,-0.5795514948482429
260,1.0,-0.28258411000973205,0.7048002140822471
261,1.0,-0.7872770522063939,1.0606554259413117
262,0.0,0.4772532995340842,-0.22885282702955057
263,0.0,-0.06697966955666476,0.4948425475691538
264,0.0,1.59410017550187,-2.786807287329796
265,0.0,1.0576464040393925,-1.6531434865800423
266,0.0,-0.8501535713144874,0.8254819832306592
267,1.0,-0.1405707122070095,-1.2288701948965242
268,0.0,1.1597105653798412,-1.143166282113484
269,1.0,-0.45734929566180205,-0.03788398483192423
270,0.0,0.5026146449930986,-1.7340630412687443
271,1.0,-1.115181194225463,1.0059388127519093
272,0.0,-0.26418257820629365,0.769832259710792
273,1.0,-1.5337521154250813,2.755541950456588
274,1.0,0.6255674851487808,0.3494074134574259
275,1.0,-0.19679332821585188,0.1837318658167153
276,0.0,1.4356436897954272,-1.2053816975291496
277,0.0,-0.12719428449847758,-0.24563810743606676
278,1.0,-1.7569107118502094,2.532672968706495
279,0.0,0.7816489921635102,-1.5797882176397369
280,1.0,0.6444197728850951,-1.7114482479369815
281,0.0,0.5182178496740657,-0.6708282745400405
282,1.0,-0.0685601906453879,-0.4031732851563734
283,1.0,-0.5320013895187677,0.485608528798942
284,0.0,0.4871526587242607,-1.3934426819685446
285,1.0,0.033775474093153304,-0.47424031660215127
286,1.0,-0.515903274039358,-0.2307252786706676
287,0.0,0.3150411250971046,0.7847886856409282
288,1.0,-0.7078405290038641,0.8442767049433124
289,0.0,0.9355546410784754,-0.7317713172835711
290,0.0,0.5331144299272403,-1.0074785387712435
291,1.0,-0.7985619318258387,0.4870716074918354
292,1.0,0.508598869632525,-1.3764707986780844
293,1.0,-0.8140070336570437,0.8589769565713741
294,0.0,-0.5109114002732255,-0.018086402562888515
295,1.0,-0.04621729741617728,-0.36024866779681486
296,0.0,0.18989299557395667,0.24608652773926015
297,1.0,-0.30370643032159605,0.9980770110992192
298,0.0,1.1162842483966176,-1.1080732350107267
299,0.0,0.7126594242203349,-2.1477615030205213
300,1.0,-0.4607752999060353,1.2387116632370612
301,1.0,0.09382336752391426,0.08337681322439372
302,0.0,1.22849006889901,-1.6302140239279228
303,1.0,-1.353623908748062,0.8033207741555739
304,0.0,0.2990787085716897,-1.2032092607648823
305,1.0,0.27059644925655124,-1.2778003650858536
306,1.0,-1.3427519454635108,1.996408418142764
307,1.0,-0.10212654052620335,-1.0018762408541202
308,1.0,-1.3262969162300395,1.5051869827376405
309,0.0,0.0889592953539132,-0.0005659790442653356
310,1.0,-0.4951845757906407,0.5035622501268091
311,1.0,-0.39979010787283975,1.3994910266680742
312,0.0,-0.4003117777025571,-0.5094363597126361
313,1.0,0.11317329379606034,-0.32136921827434767
314,0.0,0.36311165363281345,-1.6828375818702752
315,1.0,-1.0382103807448653,0.9856777819401865
316,0.0,0.7021645416229225,-1.2285283138067125
317,1.0,-0.4505879793531783,0.8584006460430671
318,0.0,-0.5220285195240643,0.49950207728979756
319,0.0,-0.3721019468059488,0.733322973058677
320,1.0,0.04463885635844182,0.5437404878402066
321,1.0,-1.0102357073646007,0.8235399198771975
322,0.0,-0.39825813706792834,0.12156249205776504
323,1.0,-0.9135740138494501,1.4518803177719577
324,1.0,-0.045746847223990666,0.4893777046804175
325,1.0,-1.1738579779281244,0.15339438869585242
326,0.0,1.4322874103537504,-1.4980490251137253
327,1.0,-0.4767847858832722,0.10098077305792297
328,0.0,0.3327873216200676,-0.13301326117455592
329,0.0,0.5217960301330105,-1.1293927504882832
330,0.0,-0.040174675351607125,-0.6054927554790012
331,1.0,-0.7187343278469368,2.0488858469530804
332,1.0,-0.39039806693421686,0.6148913751771319
333,1.0,-1.099542183759753,1.3037000572731037
334,0.0,0.30242676400932855,-0.3389382122325086
335,0.0,0.4087708130973103,-1.803151724993303
336,1.0,-0.1337298883299108,-0.9771400127187286
337,0.0,-0.3580261782609441,-0.7973692789229021
338,1.0,-0.9943091424443262,1.8247440364081828
339,1.0,-1.0304963455531122,1.1948623013383848
340,0.0,0.12577205180637752,-0.8906442545636803
341,0.0,0.07523557090610589,-2.4675157508676153
342,0.0,2.1764128270985745,-3.77338850338671
343,1.0,-1.6325290594633854,2.302066188415002
344,1.0,-0.14987655981713643,0.4565204779289854
345,1.0,-0.6943729908583517,0.7301799583245732
346,0.0,-0.3110898375440059,-0.3679376622080116
347,0.0,0.6798868476379168,-1.844745684551968
348,0.0,0.556130096186991,-1.6293645050797427
349,1.0,-0.8321455646950738,1.2652237776213588
350,1.0,-0.09058456942654813,0.1754256125897275
351,0.0,0.050165672481255065,-0.9190867405589467
352,0.0,1.7150395395109206,-2.9915069604104003
353,0.0,-0.15660414129067468,-1.1437807604208527
354,1.0,0.34594984458675093,-0.7377364477738565
355,0.0,0.2834540620605439,-0.6852035161453753
356,0.0,1.3337898461057298,-2.7832233415822323
357,0.0,-0.05291547319570025,-0.8135869370606743
358,1.0,-0.6266752537341364,0.7589529148391705
359,1.0,-1.6292893823695473,1.9436932029511556
360,0.0,1.8633619540042345,-4.435847742214135
361,1.0,-0.4892003199738649,-0.6187421761740871
362,1.0,-1.5162105101792809,2.4110665272837335
363,1.0,-0.10814148840994159,0.47337994816442874
364,0.0,0.2555871106370003,0.6036063598558956
365,0.0,1.0455133761635724,-1.9149447621799012
366,1.0,-0.031153443489200877,-1.1172770920845794
367,0.0,1.0189270313684269,-2.418891845303378
368,1.0,-0.488619528966339,0.42293230563297
369,0.0,1.5863469066575147,-2.567373298681352
370,0.0,1.0116956840768987,-1.5925965187895184
