,store_quantity-0,store_quantity-1,sales_online-0,sales_online-1,product_demand
0,0.0,1.0,0.3458135455940031,-0.14234648166012678,3.710638817472372
1,0.0,1.0,0.2534069371565471,-0.41989242701043006,5.549048450880617
2,1.0,1.0,-0.5348754854659856,-0.0035094508866010538,3.6856053596762686
3,0.0,0.0,-0.039138954418613314,-0.6051879503931682,7.457484945199943
4,1.0,1.0,0.6670342247223391,0.5261428212064613,-7.2062260473751545
5,1.0,0.0,-0.024201402392905608,0.2187096696571666,0.9976225011389039
6,0.0,1.0,0.1479971522378983,-0.9967737707791463,1.137483170886149
7,1.0,1.0,1.5650506707567877,1.106677531263089,-14.764044015711411
8,0.0,0.0,-0.428328318094103,0.6733652417725665,3.9577794471949175
9,1.0,1.0,-0.21042635639149138,-0.2585855848399669,2.7377254247570204
10,1.0,1.0,-1.2688682844025343,0.10965457981418521,-0.04783916523211573
11,0.0,0.0,1.5972555992719226,-0.12940324234509773,8.676398546300534
12,0.0,1.0,0.15783027458262175,0.36825984301336057,-4.637292732972467
13,1.0,1.0,-1.6221383822274231,-0.5312643308381024,5.490893894765189
14,0.0,0.0,0.8986225953272079,-0.07530537914235318,9.293340493325177
15,0.0,1.0,0.6844240865299638,-0.28927787120438025,0.23800686363612678
16,1.0,1.0,0.462837086838843,-0.7845876211332447,-0.7996957395236128
17,0.0,1.0,-0.1246082554723727,-0.6675586893292987,7.30185917936055
18,1.0,1.0,0.961417188473592,1.1799996060579467,-14.016791729626643
19,0.0,0.0,1.8630847086040372,-0.00018383536192925765,2.799188107637039
20,1.0,0.0,0.15185774475749203,-0.6218783406533859,0.4876222756112525
21,1.0,1.0,1.067391022443259,0.30076742062907347,-8.030406348016847
22,0.0,0.0,0.32690682892802847,-0.359682347542335,5.407536355153595
23,0.0,0.0,0.7320794277083101,-0.3715582099634842,7.592438583612954
24,1.0,1.0,1.8108696555920198,-0.23016891143139828,-6.4466205082382455
25,0.0,0.0,0.4652538421651531,1.2864709900208688,4.45433059599379
26,0.0,1.0,0.23585919156487578,0.06343296171589867,-0.7863874107699145
27,1.0,1.0,-0.629832027448957,0.05455695872667681,0.8592210630072072
28,1.0,1.0,-0.22948352770765013,-0.03891320580741134,-1.3605990536440657
29,0.0,0.0,0.3277661939661538,-0.10743929441912593,6.778014842814262
30,1.0,1.0,1.0469245306603303,-0.33434379980378703,-8.217295566214224
31,1.0,0.0,0.04248921832189642,0.408231602760084,2.1466818121860145
32,0.0,1.0,0.8372781240633002,0.6809992121568569,-0.7111880639175618
33,1.0,1.0,0.952733342711135,-0.2784213166218229,-6.866024025490724
34,0.0,0.0,-1.3485839829349089,-0.4764439655348617,7.786280480511506
35,0.0,1.0,-0.94136037284164,-0.6022903201374444,7.489415215743945
36,1.0,0.0,-0.495292451867944,-1.3436313321199609,9.485905841056153
37,0.0,1.0,0.4967929574271944,0.1731737364171908,-0.8030521645976862
38,0.0,0.0,0.12027836174918986,-0.204252882600974,7.541876030890267
39,1.0,1.0,1.966898640930256,-0.006153599270243143,-11.165654265406133
40,0.0,0.0,0.6969862219359417,-0.744132539386545,7.693969786612519
41,0.0,1.0,0.28785437825329263,0.2104833439837489,0.03015578646067474
42,1.0,1.0,-0.34963176983090305,0.06211609485897616,-2.622534692319913
43,0.0,0.0,0.31653140533954427,0.6850503206621925,5.141901109819489
44,0.0,1.0,0.03264171539053026,0.3069493768150543,1.5255841254653104
45,1.0,1.0,-1.3233847224073352,0.1143527254130254,2.8845779304751438
46,1.0,0.0,1.3822949165780667,-0.01522762007772438,-0.9160674241566733
47,1.0,0.0,-1.4834233295317865,0.6473289240434512,8.301121631895686
48,1.0,1.0,-0.1536711389162403,0.16027862371529905,-5.499775933466509
49,1.0,1.0,0.06788021618788284,-0.7662390703120115,5.110385062122046
50,0.0,0.0,-0.22771840631806856,0.3226851577329267,4.698694130174999
51,0.0,1.0,0.5822022824368752,-0.2894978604529292,2.331001707056639
52,0.0,1.0,-1.0945430639488587,0.3050367809624498,-0.6783818328713869
53,1.0,1.0,0.03392768729068732,-0.3063105177300039,-2.531854959101428
54,0.0,0.0,0.13543588311964133,-0.3979741421379263,5.761193408226816
55,0.0,0.0,1.0834684932350462,-0.6018591981412269,8.100993446385614
56,1.0,1.0,1.4302306789818078,-1.9013327588850155,1.5916799059223736
57,0.0,1.0,0.36783223051602987,0.2557669370783898,3.0441757986441385
58,0.0,1.0,0.2496123306443465,0.749101694047235,-3.2616582701886094
59,1.0,1.0,1.2947058241768377,0.7312662909532298,-12.589013761229108
60,1.0,0.0,0.3808787289507215,-0.4068542466411287,1.6607707735569583
61,1.0,0.0,0.7082628623628169,0.0018362678801837201,-0.6492362697536338
62,0.0,1.0,-0.3085766640059553,-0.006448043474767986,3.396573487801349
63,0.0,1.0,0.37322584967072436,-0.6355766980903057,9.140400183654119
64,0.0,1.0,0.5230537118679315,-0.4678119712328918,2.5432359651563816
65,1.0,0.0,-1.2169048970952112,0.391981897096881,6.046009520523749
66,1.0,0.0,0.13445318547464813,0.1172195571202323,-0.6095102828659655
67,1.0,0.0,-0.4517318699514544,0.11416837232219754,4.90966698623778
68,1.0,1.0,0.6571757666202187,0.2629470847916577,-4.334380363912607
69,0.0,0.0,1.1941146079408642,0.24082997158078898,7.504370360339829
70,1.0,0.0,0.22522829000865063,-0.32697520160496013,5.380485698441565
71,1.0,1.0,-0.7176560859362685,0.33965389314578076,0.09519117773867647
72,1.0,1.0,-0.10881334724111208,-0.0605737599409552,0.44114337128041514
73,0.0,0.0,0.6532003798138863,0.48576126626102895,2.615846522602548
74,0.0,0.0,0.4896296236507393,-0.11305729751966492,6.113318500686805
75,0.0,1.0,1.0970382898199538,0.6165949028426765,-2.0497831149164267
76,1.0,0.0,0.14466282038991649,0.09826830462136117,3.5238695549857235
77,1.0,1.0,0.5905775018889076,-0.3111918203179544,-3.6706728721279838
78,1.0,0.0,-0.3432783728134857,0.32500119384854964,5.658091693851411
79,1.0,1.0,-0.18914226468356882,-0.9024510802229665,4.849118555897954
80,1.0,1.0,-0.5597680608687929,0.40568461221068786,-1.0836819646266034
81,1.0,0.0,-1.2039915891893807,0.5015660501350255,3.9144689899320144
82,0.0,1.0,1.0381225444533246,-0.5220323557832733,4.4570322135728535
83,0.0,1.0,1.537887008656631,0.4933232402999803,-2.339646410006128
84,1.0,0.0,0.0350781224656575,-0.43871023996585573,0.7219236780320908
85,0.0,1.0,-0.17782431281795152,-1.9841397301608303,12.329861710585504
86,0.0,1.0,1.079067834770806,-0.44556050486724275,2.4917097611760934
87,1.0,1.0,-0.07679503221674988,0.6253429318667993,-2.857897009909628
88,1.0,1.0,1.1184136006018186,-0.26220641173533876,-4.266779400032465
89,0.0,1.0,0.47693037836137187,0.22109545600394825,1.0802515538638704
90,0.0,0.0,1.0062876929335582,0.44085706640706024,6.549262835693353
91,1.0,0.0,-0.0020342163824227377,-0.7143064251125283,3.3389753288377744
