,retail_revenue,var_1,store_count
0,1.0,0.02373722642036659,2.257633772109919
1,0.0,-1.4491882674587484,-0.06754757676503392
2,0.0,0.46366036346733835,0.2704068565144667
3,1.0,0.9605316340148354,2.3931493904548287
4,1.0,0.0870036946530276,1.9883029758939765
5,0.0,-1.315741569676322,0.35519098801436144
6,0.0,-0.27184177671255355,0.2731515092489931
7,0.0,0.24067922354757887,1.0324560604861859
8,0.0,-1.0883277368210706,-0.9056157997655507
9,0.0,0.28940330054565944,0.663183910705451
10,1.0,-0.31267687824404705,2.830867536393326
11,0.0,-0.7865490994636604,1.4265710225798867
12,0.0,-0.24484043573449082,0.7426853852715863
13,1.0,0.5307738437988655,3.510445823162537
14,1.0,0.7377286754764915,3.5768788356273293
15,1.0,2.65077747054399,2.9195407426166695
16,0.0,-0.23127160917336048,0.5579936025123943
17,1.0,1.6220436729760341,3.034554268354214
18,1.0,0.598935546956197,2.933693450758099
19,0.0,-0.6795335343820892,-0.7304512986547244
20,0.0,-0.2863280371379455,1.0669029329724635
21,0.0,-1.0842574541935026,0.6606176224938994
22,1.0,0.6322315108452954,2.451910906194648
23,1.0,0.2671349153109857,1.572113027104018
24,0.0,-0.8084110527076934,0.6972510724000982
25,0.0,-1.2914112957615762,-0.49827859602832614
26,0.0,-1.1595977359546579,-0.26824690389086625
27,1.0,0.3724817177427003,1.4681987190700765
28,1.0,0.9637565327542248,2.5979827259004376
29,1.0,1.5086200298003514,3.761130673395503
30,1.0,1.3159304138365757,3.537991646758489
31,0.0,-1.6080099817985614,-0.5753919986962343
32,0.0,-0.09588796017243986,0.34648137921283095
33,1.0,2.135844963431486,4.2102053137785145
34,1.0,2.305192612717475,3.3190550787406385
35,0.0,0.055309706441528855,0.32739761451776417
36,1.0,0.7486415708466645,2.739023471316484
37,1.0,1.417625875488169,3.4799427232517264
38,1.0,-0.33982172532890087,2.506733343395261
39,0.0,-0.3616046323219255,-0.6183030839416865
40,0.0,-0.17115574970744174,1.4005677842688347
41,0.0,-1.5284510825110291,0.006168643937458862
42,1.0,0.21601662712958203,2.7022587815875005
