,interest_rate,var_1,median_home_price,vacancy_rates
0,1.0,-1.9873696224416362,5.018225412313642,12.741506379761747
1,0.0,-4.5536049679961526,2.1897285802178112,2.209766672452676
2,1.0,-2.601500340581936,2.5699796970487347,4.219905307310582
3,1.0,-3.843648260441999,5.3219006522937224,15.623293342091564
4,1.0,-4.118902957519231,3.084671070185914,5.741400511285195
5,0.0,-3.832202203764004,1.793689231952564,-0.1356573168010513
6,0.0,-5.028617694571723,1.3773052729669701,-1.9574961373053985
7,1.0,-2.675000321904279,4.82484699660619,14.021240047227055
8,0.0,-3.9971518594595703,3.0644296481239985,5.031316403349023
9,1.0,-1.950674086084487,3.48741814790531,7.252146161859011
10,1.0,-3.1402096448465677,5.341989417326916,14.117498294773782
11,1.0,-2.8382738589268675,3.4303993973296554,7.2028589473076465
12,1.0,-4.409039002185008,4.497722155573715,10.62719371456297
13,0.0,-3.652800032352564,2.6415670875314916,3.67681074088361
14,0.0,-4.208336727151253,2.0912997889790996,2.0526648784727364
15,0.0,-3.724327632700919,3.4511306578956082,6.900627998133741
16,1.0,-2.9598826881893876,5.359473810999061,16.713582982595625
17,1.0,-3.6681342364658818,3.7403214966494565,8.105312116913783
18,1.0,-4.906305716175196,4.224170533317103,9.37404769961656
19,1.0,-2.403405962587744,4.0790814654677945,8.445217757663272
20,1.0,-2.8658054604336596,2.5052262425137766,3.993374337430737
21,0.0,-3.5421866385155134,3.308809755066669,5.590780127918739
22,0.0,-3.227549849156406,3.444687024160593,7.921593039219733
23,0.0,-2.0856910238745368,0.3005112596973807,-5.756042420099924
24,1.0,-4.711893935451674,3.381088576245692,4.851043063993491
25,1.0,-4.329111997343219,4.642970237719341,12.297223090428247
26,0.0,-4.026242280024692,2.918299272190037,6.416893170508102
27,1.0,-1.821433963332119,3.460328498294456,8.225906310913317
28,1.0,-6.182941009336311,5.573080226930351,14.004320373649161
29,0.0,-3.431281774258201,3.1136508940166103,4.6739328610827915
30,1.0,-4.388245251936262,3.775034608662102,7.204840408842057
31,1.0,-2.3639431334948737,3.481213477117927,8.265017077550379
32,0.0,-3.0659881646453893,2.8462567895362874,3.8069839317086593
33,1.0,-3.8222746352894257,3.83537317246269,7.051667980744612
34,0.0,-2.554954068286124,1.695082058826104,-0.32542628766975845
