,product_demand,expenditure,retail_revenue,var_3
0,1.0,-1.2620498958378454,-0.031019609334115406,-3.831962416118477
1,1.0,-2.4917499351090804,1.0394241891325655,-5.405008188465297
2,0.0,-2.1456955134306455,1.562775186093106,-3.249968637003038
3,0.0,-0.5928699594373612,-0.07356569364003585,-3.238669238617572
4,1.0,-0.5134240613132963,-0.24613983083304947,-2.073668688680749
5,1.0,-3.0127677458587483,1.0673423612807054,-5.9949158054729095
6,0.0,-2.5337297334575646,1.7444729377939099,-4.386217998155243
7,1.0,-3.241082889618518,1.566717773866145,-6.047936516475859
8,1.0,0.4652467148818732,-1.5263384895081256,-2.157991028528426
9,0.0,-2.848902735201752,2.030806722284296,-4.577315442289682
10,0.0,-0.021632991836777804,-0.5259248632882572,-2.2815867596830888
11,1.0,-3.0079445228082085,1.1154189021700036,-6.0728214051305205
12,0.0,-1.3721431023199533,0.4201310889612175,-3.199001542474378
13,1.0,-1.8122564975573536,0.46604656669260935,-3.988688401071016
14,1.0,-4.627031851422833,2.087673365970802,-9.088441051164152
15,0.0,0.2165626894200302,-0.6317235809581272,-1.4059037388030866
16,1.0,-2.1913727459780774,0.42263044384012827,-5.493020976249264
17,1.0,-2.6037095301173165,0.717401225071263,-5.619665879116938
18,1.0,-2.0194434307040035,0.16198035637498548,-5.436336570234688
19,0.0,-0.6491338544031087,0.5496198068132399,-1.146463958570406
20,1.0,-1.6819740812337818,0.15807242252510745,-4.9674723242894245
21,1.0,-0.7926220544063479,-0.3643909867425519,-3.7014294849449003
22,0.0,-2.811639668946972,0.9465223624303725,-5.758998732523341
23,0.0,-0.7937652871464614,0.5324452869977013,-1.651486243445817
24,0.0,-2.5543187481377476,1.3604191550610796,-4.525118630920861
25,1.0,-3.9504366971709555,1.5989776291782092,-7.733682551173175
26,0.0,-0.5747168567742216,0.4619478104427381,-1.3566755438593667
27,1.0,-2.570667000908619,0.39033373398760973,-6.431453697180217
28,0.0,-3.545856335396819,2.3730733078419317,-5.4362629398370945
29,0.0,-1.1855911063765374,0.26216702843903483,-3.4092350557444284
30,1.0,0.4659313477565724,-1.3578896690795548,-2.143180240209397
31,1.0,-1.3554205466508362,0.3803905884953893,-3.154881161820378
32,1.0,-0.9467942134799046,-0.13935314695716927,-3.180294123055988
33,0.0,-2.76783054655044,1.6251045741721786,-4.717696249287634
34,0.0,-0.7951638842347525,0.019436074091018996,-2.8206041746267516
35,0.0,-1.262104236415931,0.138976240941258,-3.5163990831837237
36,1.0,-2.288413495764707,0.9407692052823375,-4.894303988390555
37,1.0,-1.4574877134513176,-0.04094977870140404,-4.972382662601094
38,1.0,-1.260688845316152,0.6189127548428213,-2.828743496104714
39,1.0,-0.16687175789914543,-0.23884457721146568,-2.0153120666261493
40,1.0,-3.871858433472334,1.7094003083123013,-7.448100001511595
41,1.0,-3.5549156594837843,1.4411464669782232,-7.02675177362518
42,1.0,-1.319087860558872,-0.013572931815335476,-3.785981757966315
43,1.0,-2.4169220068627038,0.6813587501267813,-5.6138890558339565
44,1.0,0.17328893625524,-1.2586562607017255,-3.2503475756728855
45,1.0,-3.046193154898382,0.8966988391568018,-7.011070251338079
46,0.0,-0.9484251781587607,0.5989109927148794,-2.5722788141748834
47,0.0,0.13036873522972958,0.08060048135649267,-0.6541518133033629
48,1.0,-3.161222955656612,1.8430467843951859,-5.342608679587934
49,1.0,-2.7740728991590915,0.6804759179779936,-6.790287476035597
50,0.0,-2.7345123879431092,1.5318010433039237,-4.832753126821131
51,0.0,-1.6054135484487753,0.499404740283247,-3.872073149652648
52,1.0,-2.681982037961707,1.0965065718448606,-5.254361868374342
53,0.0,-1.9599377414316224,1.3034892787390346,-3.537246147740116
54,0.0,-2.892520156124267,1.5316909413670188,-5.618646276219673
55,0.0,-0.3402628775496202,-0.2642406507193149,-1.9800264768136735
56,0.0,0.2607595610673098,-0.2951025672322358,-1.1884932532825698
57,1.0,-1.8574001728118608,0.37496667603904477,-4.5991874661806795
58,1.0,-1.4488159941359906,0.026532479707646273,-4.7675257210711255
59,0.0,-2.1292163799314974,1.1333994782386425,-3.9321907712122806
60,0.0,-1.890484939159899,1.1416002510451373,-3.607811382722275
61,0.0,-1.7176067353943025,0.8939507853559765,-3.343254732452939
62,0.0,0.0009541176248672413,0.004410023745355374,-1.023102383321971
63,1.0,-3.7685752870473785,1.359375903706828,-7.687850327678379
64,0.0,-2.1303820841977723,1.660800244150265,-4.069497332317408
65,1.0,-2.5917446403390985,0.34024896267064414,-6.7008242852222075
66,0.0,-1.1365897465534553,0.4028247320951197,-2.68682649143504
67,1.0,-2.6401337568651098,1.0721673139906522,-5.451548205754083
68,1.0,-1.8930545499520646,0.5459764910809529,-4.614748897760796
69,0.0,-1.6585776917102648,0.7115030472654612,-3.4774709466321205
70,1.0,-2.5393158776157074,1.1172272001184007,-5.886688028349874
71,0.0,-1.7462961882387633,0.8821806738516338,-3.6538155770071805
72,1.0,-1.6930135603479886,0.8274696766021523,-3.986084898437112
73,1.0,-1.575388335190182,0.48605509970487415,-3.94188794781953
74,1.0,-1.9508833710982114,0.8740058225914249,-4.10396284615591
75,1.0,-3.5356141323393655,1.588034765950932,-6.276885344617458
76,0.0,-3.447286539161377,2.013574375583352,-6.050344936343133
77,1.0,-2.2925206184649567,0.5753491712792341,-5.527699723381413
78,1.0,-0.9629900836027342,-0.26058975454115274,-3.9285691540362935
79,1.0,-2.4881550182259726,0.8115788441978395,-5.563423351266682
80,0.0,-1.3450118554747954,0.6076398749067854,-2.633974188200016
81,1.0,-0.1859674124921965,-1.2619826391539761,-3.444104273276162
82,1.0,-1.3882039994439397,0.1825339428912186,-4.600433583252963
83,0.0,-0.7113819784558005,-0.0004636234383419424,-2.748099726104705
84,0.0,-0.7493459980891801,0.4050281728328071,-1.969745289197197
85,1.0,-1.9918198024063998,-0.12338070505002263,-5.8794415531001025
86,0.0,-0.19675343351490987,-0.021007385308696724,-1.2569817263945078
87,1.0,-3.1123218297584274,1.350308153185957,-5.6832581202188655
88,0.0,-1.2213858945771434,0.2971201058047224,-3.100162966025378
89,1.0,-1.4646126938302415,0.1214277855593004,-3.9907048236134797
90,0.0,-1.132533516647424,0.22318705578981013,-2.4544627394270977
