,life_expectancy,obesity_rates,hospital_beds_per_capita,var_3
0,0.0,-5.619419851680454,1.1502941280850814,15.910002158878202
1,0.0,-11.987711209630547,2.497956244365305,31.42773830692025
2,1.0,-8.87503721192732,2.615932461620295,21.599689840744293
3,1.0,1.6281145779335155,0.6198009171768736,-6.364837076320448
4,1.0,-10.848042628189313,3.007325632275861,25.60103440780605
5,1.0,-14.758792305144112,3.879522869502075,36.15300095501587
6,1.0,1.897417032647872,0.5434523416776142,-6.877577102061
7,1.0,3.017729748922945,0.319343373781517,-10.560160805342385
8,0.0,-11.279068260790766,2.295710902538984,28.926079371155915
9,0.0,-4.736760972758921,0.8704219551359504,11.17795292157965
10,1.0,-0.12736355161418175,0.8761891279137556,-2.209510708721411
11,1.0,-0.28553546272808294,1.002979849077051,-3.328464395383322
12,1.0,-0.26021621081513835,0.9943160925813239,-1.239854930357709
13,0.0,-7.266981926376339,1.4457383604461478,18.46164539631823
14,1.0,-7.427439555562024,2.2935234381908463,16.58674901808908
15,0.0,-11.37692475332961,2.284689356809958,29.02572768167568
16,0.0,-4.5787637420362,0.8687274345909977,11.880730868861885
17,0.0,-3.406786707400208,0.8547353050519527,9.239970068514655
18,0.0,0.0513816946401939,0.021648029017540704,0.39916347107798766
19,1.0,-8.069308091015898,2.6516183096055608,19.1851764171879
20,1.0,-3.7850645049302445,1.7454471058737442,8.048660287881491
21,1.0,6.3851114804105205,-0.4273766458623447,-17.820530571867554
22,0.0,-15.342245506736434,3.1675309538734453,40.14472807616399
23,1.0,-9.016365794219139,2.6765834358655036,21.641717043740453
24,1.0,-2.047602116452842,1.350988446433496,3.7301894028628704
25,0.0,-8.31113673960648,1.7437182170370744,21.40066902094887
26,0.0,-6.490923255817215,1.3161792790578402,17.801695011957847
27,1.0,-4.050305754115829,1.5657932726506254,8.510503541525713
28,1.0,1.435199707604105,0.527960668888682,-6.681237304487958
29,0.0,-1.6443503363396434,0.504635521394267,5.264040569550698
30,0.0,-7.88018765932893,1.5540769622586603,19.712494017810105
31,0.0,-9.565725013256367,1.878149279361911,24.132263892316132
32,1.0,-3.65811859376963,1.6518694869067687,6.661189125329375
33,0.0,-4.538319513238141,0.9741379469616321,12.727085628940454
34,0.0,-2.7913876612456616,0.5745185088856566,7.770210407714109
35,1.0,3.6992172854329466,0.14202432114519836,-11.297526280634225
36,0.0,-7.9762187542390715,1.6126220130483397,21.48898924219622
37,0.0,-6.67718742743479,1.2126791812124345,18.08275497672577
38,0.0,-11.676302326558934,2.388293251244818,30.265551513053644
39,0.0,-1.4213992069672685,0.26039194861476056,3.0709528173670777
40,1.0,-4.711465641238121,1.8493192032866164,10.771409334809888
41,0.0,-10.371977272603631,1.983348060971081,27.05867134911324
42,0.0,-3.1142901656115303,0.6251778179233064,7.070171118593231
43,0.0,-14.28954631172849,2.871912637870787,37.76091778506067
44,0.0,-2.685701972640665,0.5911888625874951,7.237430621916731
45,1.0,-9.076057653456964,2.838626113147879,19.84619170193692
46,1.0,-2.994260095560838,1.3787413416700471,5.518481211908873
47,1.0,0.8154913672351601,0.6060554898771687,-4.177778001839768
48,1.0,-1.3122142964293824,1.2910028736110664,1.5342055406342212
49,0.0,-9.739508554280249,1.9507794672809324,25.864986815502608
50,1.0,-5.455786976300639,2.0847341213650306,13.020125363799487
51,1.0,-12.684754430185887,3.419955650730762,31.48327781317279
52,0.0,-9.895575717901632,2.089738792326434,26.485290885061172
53,1.0,-7.850752940550969,2.463251086948844,18.817503675499072
54,1.0,-8.529684316657558,2.71934002032304,20.70073956759844
55,0.0,-7.011609280050695,1.3213625093946761,18.375017900751825
56,0.0,-9.479900356371708,1.8685369952672306,25.597387761008573
57,0.0,-18.108672711410776,3.645929859959802,48.37464675596659
58,1.0,-12.192712760991723,3.2762805338902394,30.849439427285056
59,0.0,-14.227267913425594,2.74881685099228,37.1048422521208
60,0.0,-7.347508955955921,1.6153160614125919,20.00986695050136
61,0.0,-14.733644222508683,3.0535080917174433,40.35641342447385
62,1.0,-3.7870286622109885,1.7173533797425096,7.63083689480533
63,1.0,6.995551810294164,-0.4771704815435496,-21.002938355604577
64,0.0,-5.638760628421788,1.1281992693919132,12.815703264119565
65,0.0,-9.295896836945108,1.891369720185402,24.137130152998207
66,1.0,-12.505646450896744,3.4180730414279497,30.111883171916453
67,0.0,-10.547405363717768,2.147026388675231,28.520928133168514
68,1.0,-5.902222251304179,2.1990153134632227,13.107854817558756
69,0.0,-13.70287535458586,2.6993847107098414,34.58221336490154
70,0.0,7.325583045405766,-1.416313425086304,-20.69158340548441
71,1.0,3.145823350489198,0.19484968388342372,-10.413865367874912
