,disease_incidence,var_1,average_lifespan,vaccination_rate
0,1.0,-0.17269291050822022,1.0786474513616318,-7.487826932017531
1,0.0,0.8314896489283706,2.2428419146973595,-8.010191711696496
2,0.0,2.6922885728948174,2.1976947007253798,-15.49282971912415
3,0.0,1.4339674301068464,2.592406862095864,-10.538704997159858
4,1.0,-0.578817476426839,2.3429560410381702,-6.98889288163994
5,0.0,0.736493269613927,2.520747828790234,-8.831028716463804
6,0.0,2.0262137973038117,0.1254643958972237,-11.505652941517859
7,0.0,1.8944918605269632,2.8935338757502285,-15.074082364782386
8,0.0,2.2749821418619627,1.7327240745011283,-12.094887632242894
9,1.0,0.7808975845578501,1.645310673900093,-11.22229927720847
10,1.0,-1.2954520222733872,0.5395335708187381,-3.634148588939576
11,1.0,1.223837322398123,5.34506533898818,-16.593460771378883
12,1.0,0.1558244737987987,1.756437297648295,-10.422068837705858
13,1.0,1.8518744008206476,2.6672926941579,-13.843704930859845
14,1.0,-0.2078975490223678,1.6488737118810657,-10.554148497635452
15,0.0,1.1624159780094392,1.788054448617702,-5.9586611341113755
16,0.0,1.6171412332178383,1.0420255192527796,-10.657190459354966
17,1.0,0.46514582132803883,2.630701546344875,-12.515518343563228
18,1.0,0.7559790113761011,1.8071019524953167,-10.623771414494177
19,1.0,0.5504615779626431,2.3993956496056055,-10.756200442650476
20,0.0,1.9930253530247253,2.2077502478124305,-15.440023008145795
21,1.0,1.53380618962831,1.6077028066541623,-12.996179787278079
22,0.0,1.137001996280845,2.930838083528879,-9.217774724543592
23,0.0,1.4753908765820327,2.081495031500451,-8.74424916596421
24,0.0,0.7699313118561227,3.105895480010296,-9.625777343125051
25,0.0,2.448941791606776,1.2923437325441747,-13.244202125541797
26,0.0,3.2377477760256124,0.9381738588309265,-14.639305193571925
27,1.0,0.04398604398483874,2.3114137476873102,-11.197734870059953
28,1.0,0.4977473048074219,2.9456856787228314,-10.66082607988275
29,1.0,0.5674268043616603,1.6651860668869793,-10.151552307071123
30,0.0,1.0031852514014732,0.4133923879998074,-5.321921025873009
31,1.0,1.011528711822204,3.6979747506129073,-15.570116649012729
32,0.0,3.869388477432045,1.3245509911816744,-14.666158035622018
33,0.0,2.055063702049071,0.6489579390182489,-10.197687503393661
34,1.0,-0.007505220146051261,1.0844869998681905,-3.9088581744677757
35,1.0,0.3025428376320872,2.800921522041022,-10.064263498857846
36,0.0,1.354888984955785,1.0780441661277171,-9.651786921668855
37,0.0,2.022791381253301,1.1500793533117672,-11.442249814780604
38,1.0,1.51187238127734,1.203409069061197,-15.14750321683984
39,1.0,0.3797493466030134,3.9785638063064903,-14.910923261533284
40,0.0,1.2136900991815678,0.597919302132575,-7.613760384261237
41,0.0,0.22736378554002057,0.9497006135299975,-5.048522421022044
42,1.0,0.6555898224435193,3.3971514659257847,-13.556019983084209
43,1.0,1.4017560409383996,0.7263688998276236,-13.289056429310602
44,1.0,-0.23025483747658626,-0.3222149432273804,-3.8809122666409452
45,0.0,2.2370017506750184,2.2242336672643175,-15.014774413171484
46,0.0,2.4682277140525275,0.9883238408772492,-13.223440901624365
47,1.0,0.7644860829082466,0.7518331999413284,-9.575944453812877
48,0.0,1.5426180770803888,1.8978390018689306,-11.799619595964714
49,0.0,1.588586999625879,0.06765362412884368,-5.073487345119792
50,0.0,1.2535526023745718,0.8452500709778752,-8.044653187420138
51,1.0,1.0594815400284645,3.5290352536445924,-16.074090860453197
52,1.0,-0.3589792667634506,2.806372440023341,-11.76414059181564
53,1.0,-0.32034972781848414,1.124307067492346,-7.304151267107793
54,1.0,0.5500875130915651,1.927415599194944,-12.302449850973208
55,1.0,-1.059195465838401,2.2618713890587183,-5.247591239904034
56,1.0,0.15106002741336655,2.2033286873274265,-7.0452928416784575
57,0.0,3.4264344659926196,0.6396816471671807,-18.206058540017263
58,0.0,0.7127407408379867,2.3549771492676856,-8.865559182491081
59,0.0,0.24990530344971318,0.9488355034235486,-5.459304136160984
60,1.0,-1.2754782533960363,1.3413793518006214,-4.687490509116948
61,1.0,0.6469971703119034,2.790809989411246,-13.489039586479972
62,0.0,1.5233665357704043,2.1056053667566816,-11.336032669089683
63,0.0,1.6672273932741077,2.156531386741277,-11.571321917175563
64,0.0,1.5269820665328848,1.2298240587975209,-7.42668877797385
65,0.0,2.380074685802228,2.454381649043397,-14.561231011153083
66,0.0,1.6717419069854735,0.7564449675245122,-8.9833272122618
67,1.0,0.5150991237563253,3.5597453187591763,-15.291409959074546
68,0.0,1.0149792516270506,1.26452075310953,-8.698969051946854
69,0.0,2.3427615930108767,1.2386406092262714,-10.995293058659158
70,1.0,0.7159534844180335,2.015708502563616,-12.063531139733243
71,0.0,1.843887733406394,0.5776117190482022,-9.479605164580413
72,0.0,2.049001608976825,1.5421330825091815,-11.275029004552263
73,1.0,1.0170632445652732,4.819688621606728,-15.353301679184979
74,0.0,1.2148946461182613,0.43039008062345996,-5.8837944083887805
75,0.0,1.2475283853558337,0.6435921361811954,-7.538965640614255
76,0.0,2.6726166289905136,2.6224560936594083,-12.749385054969085
77,1.0,0.3327355581728699,-0.3967771024258484,-6.627601982335331
78,0.0,2.7816397688138896,2.993897513578035,-17.05607728299931
79,0.0,1.0954669924349343,0.8726911284502877,-6.637596318865636
80,0.0,1.9868492342919564,1.9262143725433798,-11.85800443320115
81,0.0,1.5321954801975148,0.6935314289793137,-10.309109268012811
82,1.0,1.411049322382426,1.9091823090967428,-14.272644289689357
83,1.0,0.5921836682413886,1.7898479133943423,-9.536866688037463
84,1.0,0.7340775864137346,5.762827439838242,-16.899865120285916
85,1.0,-0.10440344716196792,2.8764842704263867,-10.398352578355686
86,1.0,0.1610416907878428,2.3079372804717075,-8.31781251438553
87,0.0,0.3727028661365811,0.631977795137884,-4.533136214860587
88,1.0,0.1863677839152359,0.0784125320000233,-5.5179533006219925
89,0.0,1.59224467966632,-0.3484065227256212,-8.206939154167307
90,0.0,1.1905027618246078,1.0624861149119846,-6.061732607401918
91,0.0,1.8588467303167415,0.2476754502815257,-10.177309092711276
92,0.0,2.224994357483743,1.8867409587204944,-12.834170891978143
93,1.0,-0.2088956481756521,1.1861051159179308,-8.079321266395558
94,0.0,1.1075692717586825,1.9630688501606384,-8.313067513624853
95,0.0,1.6522349606843463,0.8106841033400689,-10.928057306716047
96,0.0,1.5282687101418064,1.6448040064302856,-10.228369655862622
97,1.0,-0.4971036259692858,4.317492212705235,-11.622769729437174
98,1.0,1.11928420239348,3.5350340176496635,-14.957393566564418
99,0.0,1.6184519090940637,1.539531870306117,-11.608931349492039
100,0.0,0.33322851847701707,2.3798770691549165,-7.482284982940564
101,0.0,2.5058955229301363,0.7707333933674934,-11.56251904598793
102,0.0,0.6211867052738315,0.4266494665838325,-4.952381865154285
103,1.0,0.6157884036819088,3.3046213181756756,-11.309251986715052
104,1.0,1.6636030772276542,2.8507478568924833,-14.125922088489485
105,1.0,1.311623173044701,3.30974482139136,-16.519223737790455
106,1.0,0.7391545131549557,1.2307444714334523,-9.177168010834704
107,0.0,1.00764945003375,3.281526503479274,-9.923696549622022
108,0.0,0.49963589907897943,2.133426196973434,-7.45570965627509
109,0.0,1.3237191168874645,3.152201103885179,-9.631546628807135
110,0.0,-0.29710336550723504,0.25857152486871504,-0.5963366987051664
111,0.0,1.2903031558406899,2.368507926383659,-11.572545530650565
112,0.0,0.5165329764378208,0.3654864220457914,-7.576086755549774
113,0.0,3.5904624336557873,-0.19966675052336713,-12.707591294665818
114,1.0,0.41554139923851496,-0.3619996557994809,-5.234314867861828
115,1.0,0.3337497416784231,2.121545624472895,-8.644372881552547
116,0.0,1.582095803631121,2.5784549314994365,-10.566389809018016
117,0.0,1.0388843286715852,0.45328768423242694,-7.185046305592106
118,1.0,0.5138674445487147,2.455815931022035,-11.045268646181619
119,0.0,1.337247004003891,1.1656397037801693,-7.365941881510496
120,1.0,1.3286064850979746,4.33393030388936,-19.391283039942845
121,1.0,1.672869541868932,4.071422360036692,-18.74637847718849
122,1.0,1.1770086035361174,2.914294263141777,-14.787619655012481
123,0.0,1.668571233443473,2.5456819711470753,-11.105124512212472
124,1.0,0.7323299360191462,1.2677902465373128,-11.040070978033226
125,0.0,2.676062278314471,0.7795298334744538,-13.608920600549466
126,1.0,1.4162829789307252,2.196903829028368,-15.101622617482757
127,1.0,0.5812507495599739,0.639629257323125,-8.25466143455311
128,1.0,0.22249515056412983,2.2054099552775623,-9.705857341173871
129,1.0,-0.36068199387905975,1.4605699029433905,-8.955339342489198
130,1.0,0.846257198177218,1.9467775694609957,-14.517730104901116
131,0.0,1.3541164504564271,2.7805794119898355,-12.611179050345289
132,1.0,1.3004038701206333,1.1971428844374403,-12.424869837763808
133,0.0,1.6428365270396719,-0.11551007880633257,-8.567547740427834
134,1.0,1.3311615921593745,0.9293304865297692,-11.241066143370313
135,1.0,1.3307024275963224,1.3231115385131154,-11.805523624028785
136,0.0,0.6078694360646365,1.278103280370329,-8.386551424665566
137,0.0,1.9573010835681695,1.5756875804326265,-10.141406210473559
138,0.0,1.1003076515772652,-0.09317569693697547,-6.708113345990103
139,1.0,0.5240162489485151,2.416752550107482,-12.637100973206296
140,1.0,0.10507844838250058,-0.12242843438598539,-5.651293743678915
141,0.0,1.072294315881054,2.1035661966301498,-11.76328734928629
142,1.0,0.750583092615986,-0.7752328501760939,-7.838873421245447
143,1.0,0.9400445520424625,1.6945853468517358,-12.112270594583322
144,0.0,0.9997986886666215,0.3164383984155288,-7.813628026013802
145,0.0,2.2120523290019074,2.7380360002653594,-14.208666110279214
146,0.0,0.5118057944138815,1.9811319364455244,-5.973859000932832
147,1.0,1.15647242657112,2.101431320097128,-13.543056581832602
148,0.0,1.8990715520271917,0.8919881995957715,-11.316806626385354
149,1.0,1.1146435571244824,2.342841994807479,-14.071860541694184
150,1.0,1.523162793253085,-0.06900969644146171,-9.361630578041726
151,0.0,2.3884668773175335,2.2931182094541334,-14.789361741363983
152,0.0,1.4092504026730681,3.1996532747113804,-12.204162308196175
153,1.0,0.16532693802389498,2.91149822777648,-12.826851477176891
154,1.0,0.4979938513671267,3.301105738754319,-14.67289190443219
155,1.0,-0.4563706165596071,2.721586089062624,-8.872772933236433
156,0.0,1.5549192896084194,2.3009429056670507,-10.92777976556885
157,0.0,1.8425918680811098,0.9411673234969176,-9.834106600567912
158,1.0,-0.0105356998098316,2.3381243950865254,-8.801883612079477
159,1.0,0.48252365672571174,1.935330379230875,-9.296836716058053
160,0.0,2.817140507945555,0.1063622241961848,-12.143346593773277
161,0.0,1.7212049946462527,2.751812038100329,-10.33830810857195
162,1.0,1.082467804606134,-1.0840795994980716,-8.13872406758664
163,0.0,0.7286618788603907,2.1648448557532536,-8.987438655373005
164,0.0,2.428719844891582,2.1472072950691095,-13.610447961141864
165,0.0,2.536513507856129,1.7040319288993386,-13.954652650008644
166,0.0,2.398538177739228,-0.05139556236631382,-9.724788559811884
167,1.0,-0.24418301353277538,2.271461662132512,-5.7766621408764545
168,0.0,0.3021555862339601,-0.6178805434488734,-3.8668965995391775
169,0.0,-0.040355071775248774,0.7379148770778456,-2.333392034491262
170,1.0,0.9634651179723127,2.5279432819778753,-12.024519507720024
171,0.0,0.39936293526190836,0.5363504143481337,-6.0524984587798905
172,0.0,0.017862326211597557,1.6523545645921227,-6.1891379668149025
173,0.0,0.777848788199887,-0.18640108493077268,-7.0227988925598
174,0.0,2.2497416758502706,1.6584190247833295,-13.169697277101108
175,1.0,0.8815558046907389,1.6427459909544666,-12.480917331921926
176,0.0,2.3529295927643235,2.2421837004529865,-11.968798169843456
177,1.0,1.1136655375651923,0.5695192998121961,-11.728302374461762
178,1.0,0.4706930748484889,1.8268105388056688,-8.642756046049357
179,1.0,2.506934864369052,2.7092802306459607,-17.757059991101986
180,0.0,0.6915175854916165,2.34480327270668,-10.351489194595121
181,0.0,-0.288856444647698,0.7985680317231654,-4.324460942887477
182,1.0,0.16180131942498976,2.9614302159141905,-11.749810970234805
183,1.0,0.8493748517589168,1.9692464634678775,-11.55413371013967
184,0.0,2.228637160967441,1.4327352391879145,-12.306869971508036
185,1.0,0.5484343508428459,0.41223934392339134,-9.12737157007439
186,0.0,0.862010446952787,2.798368522405302,-11.125380414675078
187,0.0,1.6539902753441793,0.8169353629441338,-6.822201743798189
188,1.0,-0.000851120953989648,1.7099600849164849,-8.675794588173552
189,1.0,0.43163203258849026,1.5264530986638962,-12.094775965654536
190,0.0,3.5882797821083696,0.5107616255652301,-14.186376738464986
191,0.0,2.147524431647068,2.864350662396906,-14.130712719910868
192,0.0,1.0200066172648892,1.8446787859162215,-10.406819312504322
193,0.0,1.176992197357328,-0.8409267127207567,-7.081523793603643
194,0.0,1.3550433423418222,2.2880390552017653,-10.767967247856118
195,0.0,2.108367266626093,0.6786433629969055,-11.460861504707264
196,1.0,-0.5876378700714415,2.5671191692147217,-7.005274825894501
197,1.0,2.5118981270418765,1.5785111777707626,-15.963079830955971
198,0.0,1.395232870621899,0.4761212012207803,-7.551099146241931
199,0.0,0.5606927015956803,0.7545805599671742,-5.789064294737058
200,1.0,1.25652746615336,2.2414312389203097,-12.146288253010473
201,1.0,1.63109741938995,1.2871309238516977,-13.96621034115714
202,1.0,-0.5008826469714422,3.0085606630618216,-7.64865664336957
203,0.0,2.0620691232198123,0.5344555552646013,-8.021038502048494
204,1.0,-0.9320906596120158,1.9346874500525766,-8.607824773915667
205,0.0,1.9213638292605952,2.613271183725358,-15.2345734975309
206,1.0,2.227805955174454,1.148950734542975,-13.823638382987784
207,0.0,0.9335068526369339,0.9393903526598747,-7.206464949463378
208,1.0,0.9888373732164476,3.6463626013142427,-12.577519607511874
209,1.0,0.19849007201006807,1.9926332462094445,-8.246150260175819
210,1.0,0.11351333065526437,3.7780775333028087,-14.046931353269365
211,1.0,1.982637704054449,1.8665093036591085,-13.860795877926027
212,1.0,1.4285918337475334,1.478490654456543,-12.429749029227002
213,1.0,0.8991303396042468,3.1001228758132644,-13.25809355368001
214,0.0,1.0326669219868934,2.437540160934537,-10.836914434339773
215,0.0,1.404947449043446,2.2646841805999527,-10.319376891483348
216,1.0,0.4370132554049031,2.1640787270383672,-10.420293156512736
217,0.0,2.6176021436588517,2.665499460472801,-14.259537621200186
218,1.0,1.470276205565745,0.8736952491295201,-13.926153792114356
219,0.0,0.9106608373604645,0.6513789969966126,-7.670656000580944
220,0.0,1.9253454304451778,2.1929859152388773,-13.099141225955886
221,1.0,1.1698392493555854,5.447567498154883,-17.552083962656006
222,1.0,0.017563767060714497,2.2593795664167122,-7.7557167237778195
223,0.0,1.3580522368252856,1.2762888980106355,-7.250498722233627
224,0.0,1.6560077748506132,1.1176122412534983,-10.520623072256116
225,1.0,2.1778597689331276,0.6391372248114267,-15.785976673002398
226,0.0,1.2037611845892757,-0.06964249181350324,-8.45688671759265
227,0.0,0.26121538795561106,2.02126057231665,-8.293381204279989
228,0.0,2.6992603375078064,0.5077358379266299,-11.41615772066421
229,1.0,1.8220693035859274,1.200311254242247,-11.54711562043589
230,0.0,2.8096746172097196,4.642660651338726,-16.247486786372793
231,1.0,-0.04155982237004219,1.7579870626497027,-8.225171877333146
232,0.0,0.5342059889941763,0.6849724451694124,-7.767472217005835
233,0.0,1.042536591572621,1.5324053077819086,-9.377601602528232
234,1.0,1.3336330692431646,3.8655116336507476,-17.19136379467176
235,1.0,0.927108706225216,0.4244495478935937,-10.466957638813133
236,0.0,0.5843541601364833,1.9809530815190715,-6.188253423795433
237,1.0,1.1628341193211507,1.598535252304468,-11.836528135405427
238,0.0,1.930611981696071,0.22376146127930885,-10.76535237616877
239,1.0,1.3139843512071467,1.724810915266958,-11.158138232967758
240,0.0,1.389129996904704,0.8562159876133869,-7.123930400632891
241,1.0,2.058035909103364,1.2719461799569576,-16.1038387953915
242,0.0,1.5232474531458475,1.207613685079535,-10.934028240776328
243,1.0,0.42916330534336533,3.1186060518564584,-12.00608130015445
244,1.0,0.10299253554276167,2.010523335839323,-9.804418933991524
245,0.0,2.242049803661029,1.1709057902555962,-10.504026092420087
246,1.0,0.7440580451859113,2.7811881857415095,-12.164355826224167
247,0.0,0.9050996591602429,1.7685655390042634,-8.54786573561388
248,0.0,0.4908548423543623,1.6710646689619344,-5.215555721970812
249,0.0,1.5615144600164317,2.216527891556989,-10.654319733205078
250,0.0,2.1517606593949727,0.6923379316321163,-9.602619699087898
251,1.0,-0.17477639625285168,3.138090888496685,-10.14090960236039
252,1.0,0.943807696661673,2.2881389012730797,-11.997008175097216
253,1.0,1.132588407035651,3.5853625479639986,-14.56700718937968
254,1.0,1.9321379510636056,3.836736974979166,-17.938775803925587
255,0.0,0.45189647020281576,3.2070935055793512,-9.362533739520691
256,0.0,1.6207655693312164,0.10465865746688996,-6.802586443774071
257,0.0,1.6581365996160824,2.151119352301507,-12.65985363393791
258,0.0,2.1913969070434254,1.2309567423810335,-9.873129705768083
259,1.0,0.36820797200117017,1.7765050700951,-11.09698068638586
260,1.0,0.046306432276966625,0.9694164446633831,-8.97650321543864
261,0.0,1.2694523469840917,1.5599207176487822,-9.260071470515836
262,1.0,0.006898828998078255,2.3361623479482465,-9.370163759445948
263,1.0,-0.3379494460424195,3.1357983553420077,-11.293166080346008
264,0.0,2.1362934911386913,1.8706381995486845,-13.695795985723208
265,0.0,0.9298980740869246,0.4860336004314605,-10.129214585127933
266,0.0,1.5892229720983617,0.18372646873052734,-8.358681649979829
267,1.0,0.9214838546103536,2.7261815755757812,-14.483699665900675
268,0.0,1.8355455549086312,2.3170756930554237,-14.05138804647838
269,0.0,2.042284406146901,1.427394159899884,-10.70459824207574
270,0.0,1.791232270531946,2.155264241212448,-9.837529401337338
271,1.0,0.7996803118398531,0.4156078632243094,-7.963573417484919
272,0.0,1.9067491741712081,3.2023329969393024,-10.820665248148549
273,1.0,3.0745814807504503,2.5498221096671876,-21.744458387181286
274,0.0,2.29459777538616,2.7624839859330366,-13.008857478122604
275,1.0,0.530652202569517,2.5967662311517445,-11.220662664870204
276,0.0,1.2234721468865348,2.0131175685030516,-8.829279408245096
277,1.0,0.48384101974444127,3.4218611583012573,-13.668750709572288
278,1.0,0.4075756613981124,1.5696635226850493,-11.119401384808736
279,1.0,-1.160729280141232,1.4092822581310096,-4.039173131207292
280,1.0,0.45055355969390254,2.705925945851664,-13.676463359040048
281,1.0,0.5661463857326938,5.26919817361377,-17.127618785547536
282,1.0,0.10098703347270821,1.7440549957499163,-8.648395569323917
283,1.0,-0.0024883141146312404,1.072378660201951,-7.966681395515364
284,1.0,-0.1899608094163876,3.144556057494027,-10.1938948785406
285,0.0,1.913363582599076,0.153631118530154,-10.339354614127043
286,0.0,1.1814797391513476,-0.3718110696674217,-3.8044596592722573
287,0.0,0.8119582021775118,3.0041058127285094,-9.309188345040571
288,1.0,-0.2654887005803024,1.7756893293112335,-9.13501030296051
289,0.0,2.724740738511374,0.7888623619936774,-12.336903924654614
290,0.0,1.3654316106340998,1.967230053928618,-9.793855413423078
291,0.0,0.9176642485246144,0.13494120538446674,-5.311001673506189
292,1.0,2.636397679339081,1.9246907646058269,-16.664834480547455
293,0.0,-0.45181187794886246,1.6048499574780322,-2.640446105902758
294,0.0,0.2917342160432319,1.6518076495547205,-7.289532761285953
295,1.0,0.3979195643215231,2.2941884465870324,-8.975858278557462
296,0.0,0.4769951692358061,2.6846295222353755,-9.209406956330968
297,1.0,-0.2275052889077973,1.624018304458588,-9.185220776136973
298,0.0,1.5187352858220653,0.7465565534025347,-8.762017476220745
299,1.0,0.6822000500059121,1.4031503440010702,-10.106461893325914
300,1.0,0.49979191707666293,2.2500669815521697,-11.184851937076989
301,1.0,0.49530490750520784,1.4154024834645549,-9.46269314910548
302,1.0,-0.4132512826440804,2.58894479446502,-9.938079671132636
303,1.0,0.8441688182653665,2.2182242908918663,-12.435323254232355
304,0.0,1.5184756547034926,1.7613787829379828,-9.703775222662642
305,0.0,2.1537035955262827,3.243241747080458,-12.823007577879858
306,1.0,2.130725081818187,2.808595330745889,-16.942860686763588
307,0.0,1.9793644169584677,0.14358122783636418,-9.827578569553427
308,1.0,0.6288071981123093,2.1285445867608286,-10.68580995040389
309,0.0,2.058443619576977,2.183818212862118,-12.802594478950734
310,0.0,2.1754291667812087,1.686170281015728,-9.205478601704954
311,1.0,-0.9044571393456005,2.8279627727013934,-6.755638260614092
312,0.0,1.8477080509646555,0.5680175970805861,-6.459958451097096
313,0.0,1.972932147479841,1.4441391865225155,-11.359046822509637
314,1.0,1.0687608900597125,1.6263101594624798,-10.832327736417959
315,0.0,0.6028864875028768,2.408988316920794,-8.742520150847861
316,1.0,1.042930022803746,2.8231703374601027,-12.43157350185735
317,1.0,1.3485743444333442,1.8733827474099698,-10.98265211297654
318,0.0,0.4464865928285865,2.286345522854748,-7.012282539283561
319,0.0,0.6187528789527321,1.597997554031978,-10.134260634776943
320,1.0,2.2070408473494236,0.26354599973371684,-15.895726081508647
321,1.0,0.6499367204439765,2.0610362891003198,-10.500569649948607
322,1.0,0.965480761605837,1.9281998274553942,-9.984612232609809
323,1.0,2.4366994667053463,2.9728102739047806,-18.23684303350698
324,0.0,1.0670107455613285,1.5446877342712897,-10.615432078293463
325,0.0,1.4598321671821206,1.5735907773909177,-12.144071636265107
326,1.0,0.3071067830908535,0.9878567917557383,-10.609882843743181
327,1.0,1.4619730120606675,2.060465411548095,-14.40588982481072
328,0.0,0.637463725462593,1.7002696950885876,-5.324708044810855
329,1.0,0.9158912508320222,2.280570190897895,-10.842419476538016
330,0.0,2.2855982978923377,3.225479873441695,-14.018887458017865
331,0.0,-1.077160905275822,-0.09426602543512108,0.4575743780666284
332,0.0,1.8003332974558872,0.9700653588302125,-9.590790115557203
333,1.0,0.36366249272726425,2.1091403756214646,-10.40486428288907
334,1.0,1.6562030208638547,1.238750041354007,-13.092014897400189
335,0.0,-0.08320931850728819,0.18650712796796443,-0.17663528690830602
336,0.0,0.8748790497711304,3.668807659944261,-10.392097385556326
337,1.0,0.17950285195355542,0.19465450642836357,-6.686320379875935
338,0.0,1.7477943266639722,2.6066513576977886,-14.094060748892373
339,0.0,0.41917047482566516,1.5603992926371633,-6.473648158533845
340,1.0,3.2438957371961146,4.100812368676183,-23.98259283063374
341,1.0,0.2054134746016364,1.9171087667513818,-9.043417267956467
342,0.0,2.4698385088658714,1.723137777883096,-12.652814445816508
343,0.0,1.6376203000614125,1.2763228529919326,-10.189020270814915
344,1.0,0.19589195556926275,2.436112338801504,-12.033764006169267
345,1.0,0.34100450281036343,2.4317931122876413,-10.595286365830214
346,1.0,1.6132392022465185,2.4024603530391375,-11.719025632796997
347,0.0,2.503291311447124,2.486039934206304,-15.49294943679904
348,0.0,1.720657926838924,3.0414579539168716,-12.062486130076568
349,1.0,0.4806268773336917,1.2774497117534724,-8.050673384452713
350,1.0,1.1491528519632177,0.7216568139697772,-11.295421529156403
351,0.0,0.4429784140414206,0.7428208128422915,-6.182074778004591
352,0.0,2.82850475060476,3.2677387665102895,-15.664344944579396
353,0.0,0.2215439929878451,0.18713774099270486,-6.1608316810009125
354,0.0,1.5168325970267686,-1.0416866773734217,-5.1776936315490705
355,1.0,1.9525142196303742,2.463216908800346,-15.851451470191792
356,0.0,-0.11266103397435634,3.3721837944304918,-8.315769759444333
357,0.0,0.4670818212220331,1.3016967689553818,-5.541745792071088
358,1.0,0.8600030875873961,2.3979310695310043,-11.432607043355514
359,1.0,1.0886759185836379,3.2757052259990163,-15.684405516466748
360,1.0,0.5108538105175637,1.7462197667303903,-10.036565719924262
361,1.0,0.9405128377859067,3.24842913197635,-12.904544178446534
