,life_expectancy,obesity_rates,hospital_beds_per_capita,var_3
0,0.0,1.2332447461859724,1.248356694935773,-0.8091277945562969
1,1.0,1.2916896446820316,0.09201680420804054,0.9523887817004801
2,0.0,1.601609815717405,2.324480336338596,-4.418043107988352
3,1.0,0.5372987555843154,-1.6902450697092606,6.078177252480878
4,1.0,0.9510435161930357,-0.25991591275727866,1.8213525234359225
5,1.0,3.4520149735466017,2.0118140479631776,-1.8443266269425675
6,0.0,0.07846171921322467,0.008597383127936786,1.0006514190850797
7,1.0,1.1379456489748363,-0.9905873699302974,5.195383219344284
8,1.0,1.1486191697356056,-0.9261451038374491,4.806260739185156
9,0.0,0.4274652883577452,-1.9102973948335502,8.906791864128556
10,0.0,3.3230271941234744,3.3499876180643504,-3.7393483419980607
11,1.0,1.4713619883378612,0.2354611420134622,-0.27243569247643273
12,0.0,1.9692307138652283,-0.012953624663301522,5.387355817196635
13,0.0,1.610642045701854,1.2976517242397376,-0.832004954865105
14,0.0,2.649298114440171,1.6956761169638461,0.7320336905859626
15,1.0,1.8303929337036187,1.0330953074012257,-2.2990930876598132
16,0.0,1.2734819104900263,0.06706411701832976,3.530631293564447
17,1.0,1.7219245382604809,1.9068682711898937,-5.3730763548559155
18,1.0,2.1574006453170718,1.056521416410516,-1.0263700620907088
19,1.0,2.1490656078197867,0.01639100303318619,4.089576662480747
20,1.0,1.1604442654805087,-1.3857023489682205,6.085230340658606
21,1.0,1.722393892676387,-0.07754579104989279,2.825197840361838
22,0.0,-0.03041095406850597,-0.6727449636551281,3.0937354637203285
23,1.0,2.611350169326652,1.535981770260497,-1.8093999417791633
24,1.0,2.303973879621841,1.2829022225613465,-1.838054579017857
25,1.0,3.1749626026429727,2.5494445237227805,-4.198328410260141
26,1.0,1.9682924525508825,0.05321946847491621,2.4761351153472835
27,0.0,3.3545797368419326,2.8194451307344934,-2.42509491888161
28,1.0,3.2732067125715747,2.2530574917512913,-2.2948738811592877
29,1.0,1.8407498811774832,-0.7026348717602122,5.644162094669169
30,0.0,1.1283380768044957,0.504634381702243,0.7964140401574389
31,0.0,1.646304486158818,1.2225304114764044,0.27954976701090706
32,1.0,1.362378899857293,-0.5727458370070504,3.0923291823511407
33,1.0,3.315961777781816,1.5335423462241171,0.2940125749487632
34,0.0,1.0427041385257314,0.8108797166105037,0.03620552624753459
35,0.0,3.7047280454485287,1.8453001895729972,2.4383811663435226
36,1.0,1.921378180839733,1.2417386123823055,-2.0224424638462315
37,0.0,1.4940264260790679,1.086452385766834,-0.4518444469830995
38,1.0,1.8566397085242423,2.2137717252329088,-5.935098095517301
39,0.0,1.9989378714004422,1.4677132605793048,-0.5149978998987926
40,0.0,1.0955343216165538,0.06466274448339288,3.974147077686263
41,1.0,1.629813602001907,0.38633876474477136,0.9477006940030275
42,1.0,1.7629637042082047,1.7685172902171156,-4.3292731395775474
43,0.0,1.181642941959724,-0.1455845677395612,3.455219148554897
44,1.0,1.1322526586775374,-0.16057254047591674,1.43867562118439
45,0.0,0.9188455908226006,0.7567317344884962,-0.14535894115231018
46,1.0,0.8023490969216531,0.1684997061741868,-1.187958866596204
47,1.0,3.1140242578791075,0.9894151534616074,2.3798228449774466
48,0.0,2.021171856815135,0.6178877798016853,4.031825312345484
49,0.0,2.080055700297443,0.47127386100541246,3.563021301995912
50,0.0,2.5206333790022226,1.670215545531153,0.27785421171063485
51,1.0,3.2947216726414332,-0.03369598384417405,6.4608520765849295
52,1.0,2.715697053595119,1.2864662918138192,-0.30060663085600936
53,0.0,1.4915610990979866,-0.33829892049840327,6.187362533217028
54,1.0,3.0823390428716984,3.1271045338218273,-6.339910007398959
55,1.0,3.8062731276734203,1.67460560556276,0.8530195595849175
56,0.0,-0.07159392133142839,-0.7382625401755594,3.393424413045912
57,0.0,1.7099913017228858,1.0637733315369666,0.1353182735725138
58,0.0,1.5067086676820567,1.9065253733971397,-2.738942921248535
59,0.0,1.4879819400499998,-0.30488629041026527,5.419070837566093
60,0.0,1.500438262158501,1.4978927954048133,-0.7619029687447179
61,1.0,0.7489998038351534,-0.32345840437755824,1.4790093561232132
62,0.0,2.52824550856211,0.7427857411667604,4.036128763007136
63,0.0,2.3245783593552973,1.2806298941301275,1.3505832462105136
64,0.0,0.3312856720038862,-0.5985380782663732,3.74399933745202
65,0.0,1.5959920818479394,1.7612924503336402,-2.1513821059886555
66,1.0,2.0704790778350506,-0.694271037512356,5.492901627364437
67,1.0,2.049068915705624,0.14710765930027964,2.422989277386561
68,0.0,0.8171613708403472,-0.039431700175492135,2.6444451812556276
69,1.0,1.4289809536846536,-0.7267903208113784,4.840097109105399
70,0.0,0.9421451376222351,-0.46466716429648613,4.208983581415411
71,0.0,0.9533824492083988,0.16391763956749772,2.8274176791802716
72,1.0,2.2536359338948815,0.7086853019395227,1.368839656681555
73,1.0,3.12390870430024,1.2061325989239315,0.8596507385841793
74,1.0,2.482750947142362,0.9926483562780319,-0.05115372012435637
75,0.0,0.9703296665195507,-0.5117163741931705,5.311419054841882
76,1.0,1.9032382476413616,0.31585282913013657,0.6947361789664344
77,0.0,2.435808539435325,1.3815712762090113,0.6914134601359834
78,0.0,0.7566254218820064,-0.20283154703749628,3.8153487905931085
79,1.0,1.1979848966096074,1.0112435814704637,-3.652226805219026
80,1.0,2.1621360562445515,1.2929515229365007,-0.8697484843153489
81,1.0,1.5396521565336592,-0.04506192314335178,1.4729487327572202
82,1.0,1.9201636539992168,0.9689032005755153,-1.6163666316552883
83,1.0,2.133856993987603,0.3380715750627008,1.4303732809944831
84,1.0,1.7316540586239024,1.2024458763213408,-3.0703038246757255
85,0.0,0.7957509182024799,-1.594422560447919,8.183817779495504
86,1.0,2.632426022160433,1.3247951618993117,0.275098303112314
87,1.0,1.8299093582613861,0.08508309275289933,1.775310020052043
88,1.0,3.5186856121964305,1.4398421167333462,1.702710241991113
89,1.0,1.8196723302643327,1.326886762590586,-2.133928914068336
90,0.0,0.46874123852512095,1.6711226636869625,-5.456256746145002
91,0.0,0.35009102942310855,-0.8105026816550196,3.9143307657786868
92,1.0,0.6986608469840923,0.007365775585461365,-0.5011505862251218
93,1.0,2.818160546864762,0.7542875859546208,1.1929608546958406
94,1.0,1.9854339110537709,1.1460290572218346,-1.9218749650068019
95,1.0,0.9764354773320759,0.41270378072673747,-1.6235730863613973
96,0.0,1.0856914839144043,0.5499370622143286,1.1735899899969207
97,0.0,1.5458065579535862,1.2826623524781442,0.26960090344366017
98,0.0,1.0458302171684912,0.15473088858138162,2.202239829132112
99,1.0,1.691733886481448,0.6009017326027155,0.10251346369023229
100,1.0,2.540293210124041,1.4709775099974451,-1.2220900773398575
101,1.0,1.400374539840036,-0.5599675672979298,3.033727084451849
102,0.0,1.9207703220438197,0.6200284168844932,3.252695496636668
103,0.0,1.8685458714751064,2.032022623590633,-3.406523635114387
104,1.0,1.611122154452306,0.13926695445232212,1.4267780272321995
105,1.0,2.6628821060457515,1.2659386912581536,-0.5486279336971224
106,1.0,1.30469741217538,-0.06298820856711818,0.15810497211194696
107,1.0,1.6803346240036667,-1.1263629913880675,6.5773916246793185
108,1.0,2.1449030077768456,1.082922143544626,-1.1660160954448613
109,0.0,1.40216343071572,0.8619492998940343,0.6950667824145083
110,1.0,3.1687740211209787,2.273576479701651,-3.295296800310868
111,1.0,1.904032444435808,1.3281155222086563,-2.358859740367392
112,1.0,1.901918990813034,0.1691237731032867,2.619613264718599
113,0.0,1.9063336906170378,2.619073339649999,-5.410106072055291
114,1.0,1.3809529876402165,0.1426331070900404,0.5532864492767362
115,1.0,2.879965268935081,2.6155221736837446,-5.014565662306091
116,0.0,0.24348313821688383,-0.9275465641729324,4.615774785880832
117,1.0,1.5468762433032757,1.6580175935934962,-4.669278500505575
118,0.0,0.28375062561374975,0.17230981875931445,0.03367003043417205
119,1.0,1.155065027022381,0.033512740601100766,1.0547325379288381
120,1.0,1.8082614631244096,-0.3454385255515705,3.677514347538623
121,0.0,0.8209304484771343,0.9920807677718737,-1.3203535543698934
122,0.0,1.166265429459565,0.6137614895482897,0.1525586431659537
123,0.0,1.4097024320291014,1.037342330278543,0.9178000853927708
124,1.0,1.17894790904816,-0.7843727536690872,2.8407912515101033
125,0.0,2.2304231464938384,1.3805986008706421,0.2817006794850935
126,0.0,0.07431976442178907,-0.21286395796685276,1.5410588041568394
