,home_price-0,home_price-1,empty_units_rate-0,empty_units_rate-1,home_loan_rate
0,0.0,1.0,0.8170985296838797,-0.5931963139662111,9.251501636872666
1,0.0,0.0,2.7444627275783904,-1.8803825236936291,0.06055705118314947
2,1.0,1.0,1.7009068590314578,-0.05623381991238818,-4.195038223575914
3,0.0,0.0,3.4582871098482038,-1.8997050607542907,-0.4038844088263902
4,1.0,1.0,1.8528647692201,2.339979880191934,-23.852851879393427
5,0.0,1.0,3.2863599166618607,-1.4705498261382133,5.898808160663227
6,1.0,1.0,2.9106751144212364,0.9246555675254403,-20.665889239910733
7,1.0,1.0,2.1843164151510757,0.933551137000517,-17.19074519896663
8,1.0,1.0,1.8216455576022446,1.4752149053164902,-17.703551188124877
9,0.0,0.0,1.535103801467575,-0.941417151871257,3.911057421181212
10,1.0,0.0,2.2026667289772095,0.8305456213717708,-17.51876326797826
11,0.0,1.0,3.594826745569055,-1.850814955252249,8.530233492725962
12,0.0,1.0,2.957858503517176,-2.064034773866879,11.769901433620596
13,0.0,1.0,2.8277611873587176,-2.061943059578797,11.38943648251443
14,1.0,1.0,2.1847098956687767,0.54264310579542,-13.120014129181998
15,0.0,0.0,3.396025675088377,-1.171904717505822,-6.22438744674653
16,1.0,1.0,2.5019638933004638,1.1840212692223595,-18.986627035997834
17,1.0,0.0,0.9818122346950229,0.8156945604998828,-3.5179544647459347
18,0.0,0.0,1.5875560923508776,-0.5469830362046789,-2.374136056902575
19,1.0,1.0,3.307269027512758,2.6278386407639345,-38.38423836740412
20,0.0,1.0,3.331200441143624,-1.455518963078962,7.499900767538749
21,0.0,0.0,-0.12945252856678335,0.4581346810981734,-0.09722721604835072
22,0.0,0.0,2.1473399945546996,-1.215091794096805,-1.1060344082059346
23,0.0,0.0,2.2968885266853976,-3.3900100518049445,5.5246426222101
24,1.0,1.0,1.8583872379857582,0.9963932268378493,-15.381842426859485
25,0.0,1.0,2.028312992676227,-1.745545869139619,11.108680534098724
26,0.0,0.0,1.7328786252828794,-1.3333598311330093,-0.5567027169710168
27,0.0,1.0,2.6288634436434517,-1.8066383934160333,10.653801822869614
28,1.0,0.0,3.5772132764611557,1.5783100327844368,-29.50668827520345
29,1.0,1.0,3.1958226495518995,1.6884857045913215,-29.10180503538527
30,1.0,0.0,2.691622127765956,1.2735333539805116,-19.57942676191236
31,1.0,0.0,3.0983451714867343,2.0096254553043815,-23.221960177724807
32,1.0,1.0,3.13266443779481,2.018028654871962,-29.72966712193981
33,1.0,1.0,3.144260290807315,2.595710000145376,-34.3808813702199
34,0.0,0.0,2.279666966264088,-2.6153478586941645,2.052031120725644
35,0.0,0.0,3.9451292293604556,-1.0698088887059303,-6.64716032865618
36,0.0,0.0,2.735749973429999,-2.4361207833674436,1.2514112858394384
37,0.0,1.0,2.7599223214452895,-0.8398237834040656,7.247099981778053
38,0.0,1.0,1.912514870805307,-1.397457282612048,10.42709178401728
39,0.0,1.0,1.3824414800347413,-0.6361342946581943,5.878762273395219
40,1.0,0.0,2.5039880925977447,1.7155327290755047,-20.19355681685262
41,1.0,1.0,2.351442347071682,2.0186729304944397,-24.450884166628448
42,1.0,0.0,1.4417934537712467,0.6299031464841196,-7.832075170527402
43,0.0,1.0,1.8761097273324858,-1.2896584516547278,10.453065227710876
44,1.0,0.0,1.6233484178701334,1.1765873412097074,-9.646907433929531
45,1.0,1.0,2.3181193783051177,0.8109885521612215,-14.616450143036538
46,0.0,0.0,3.2802680010315526,-1.6947313255638077,-3.9318961421078367
47,1.0,0.0,1.2429748074425253,0.39405071183948553,-6.6243895567161175
48,1.0,1.0,2.2277637278610767,1.850601399818181,-25.35261178547543
49,1.0,0.0,2.9532358658975992,2.219659669346148,-23.427151414190845
50,1.0,1.0,1.5653666983729986,1.0578453762924813,-12.322490707182403
51,0.0,0.0,2.1002779801645994,-1.3227575322924776,0.5243826257445701
52,0.0,1.0,2.2200587646539267,-0.10011284545756793,-0.07939792053995998
53,1.0,1.0,4.212364695172804,2.090795228377311,-41.64253298845903
54,0.0,0.0,0.8916631407621727,-0.9249632114026722,0.9207763619560305
55,1.0,0.0,2.0061560094189743,1.3669248558568503,-15.167519104078588
56,1.0,1.0,2.5758162869525885,1.54715491853043,-22.480276938731215
57,0.0,1.0,0.8243551369095743,-1.0904282367475422,13.377232401653654
58,1.0,0.0,3.1981637435001313,1.3850211218685216,-20.849123755338063
59,0.0,0.0,3.1363368398663134,-2.410140819982231,-0.5735961818084743
60,1.0,0.0,2.0208876236413396,2.1849426896370696,-17.100060483599172
61,0.0,1.0,4.322827703824799,-2.0622114849410513,6.533248214203557
62,1.0,0.0,2.3874054179546738,1.4263374779010674,-19.73997379673103
63,1.0,1.0,3.0626514292057445,1.870022880086196,-32.17965830694604
64,0.0,0.0,3.383903151706871,-0.9194718313246413,-3.8443511520534157
65,1.0,1.0,2.7805221204589246,1.430016013726538,-26.741352894718105
66,0.0,0.0,1.743129433967213,-0.5520176855842965,-0.8041453440797035
67,0.0,0.0,3.071101620053118,-1.0918038252154376,-5.3622493881275535
68,1.0,0.0,2.5448597491457017,1.657718657190773,-17.79697139563971
69,1.0,0.0,2.0810233292235285,0.7056657142625274,-12.813528370456764
70,1.0,0.0,2.268128635038805,1.6292444695255686,-17.7324318673892
71,0.0,1.0,2.3700957419233095,-0.21348561323997206,-1.1802326970266215
72,1.0,1.0,2.71058893597733,1.3074485242596392,-20.99612617338692
73,1.0,1.0,2.4908428353357612,1.3837694222771495,-22.156721918339045
74,1.0,1.0,0.9303651525327301,1.0909620082996287,-7.167182793845204
75,1.0,0.0,1.448845962043097,1.4130558792770302,-11.938551323383873
76,0.0,0.0,3.2946725490767483,-2.3024606208317495,-0.1498202629633738
77,0.0,0.0,3.599332494913052,-3.473555918109228,2.8400043761144342
78,1.0,0.0,3.6874595490590805,2.3343289350658596,-28.0785072926042
79,0.0,1.0,2.8177935751202035,-1.6536838268417144,7.026376642651178
80,1.0,0.0,1.8051620196894982,1.1843989157366692,-14.215412944630922
81,1.0,0.0,1.926039452601321,1.2421241060384562,-10.483380515046349
82,1.0,0.0,2.250478020484119,1.853631286576991,-20.030899004932525
83,0.0,1.0,1.287946684681446,-0.15686973672896753,3.9570066237669397
84,1.0,0.0,2.0575392664843832,0.9705761487684144,-15.169962972956418
85,0.0,1.0,2.503740889828337,-0.8353342378939733,3.520950475491425
86,1.0,1.0,1.5074700573002278,1.3116557896380685,-14.814002550273493
87,0.0,0.0,1.7984720481321597,-1.2565915144195694,1.3945432945030545
88,0.0,1.0,2.001864655825598,-1.4253215291933308,9.111777768245464
89,1.0,0.0,2.982412605739981,2.565284340650121,-24.85946676246236
90,1.0,1.0,1.8824008957140341,0.36021768834444756,-11.99857763446109
91,1.0,1.0,1.8040036152566286,1.1412473794875482,-16.141733979195223
92,0.0,1.0,2.8807067897198677,-1.5923127103355812,9.363212496151068
93,0.0,0.0,2.6787535614728677,-1.1209649491984321,-3.0359521541518526
94,0.0,0.0,4.185703961437977,-2.913382028956008,-2.2095947740704514
95,0.0,1.0,2.3960317912148934,-1.1231323007786567,6.063024019888486
96,1.0,0.0,3.4614930134040636,2.6746610240164603,-28.221231105444677
97,0.0,0.0,1.4843384793176142,-0.907732520635435,-0.4042800849537329
98,1.0,0.0,2.5270905436649604,1.7254246803851379,-15.994429357600367
99,1.0,1.0,1.2209376867968722,1.235502443495632,-11.29347459034049
100,1.0,0.0,2.416298488964604,0.9572075161248337,-15.531576523307095
101,1.0,0.0,1.6896982821853697,1.4202784835844806,-13.080771978576529
102,1.0,1.0,2.6309291804079784,1.1708969402328406,-18.731638820098127
103,0.0,1.0,1.6935846862720876,-1.0565046270061105,8.018462797071177
104,1.0,1.0,3.1097728916276544,1.8151965252067241,-28.870233797827737
105,0.0,0.0,2.101134516410848,-1.553763627401709,0.4446241063136043
106,1.0,1.0,0.8091597603077578,-0.4056993508466469,4.032970304132451
107,1.0,0.0,2.8151618867524815,1.956585218149671,-21.096383166754503
108,0.0,1.0,1.0106047073807245,-0.7906273515497123,7.931480971406136
