,member_party,var_1,bills_passed
0,0.0,1.503473157575394,-8.135558620144984
1,0.0,1.4980185014023828,-7.590643234612568
2,0.0,0.531324577492923,-4.93065631750311
3,0.0,1.8485381002160013,-10.096611105388856
4,0.0,1.1985350248405473,-6.64325095304774
5,0.0,0.908645517419377,-4.981969182257269
6,1.0,0.6593842373645951,-8.898195802337796
7,0.0,-0.03807878466327175,-1.273574780692482
8,0.0,1.6945705495491548,-9.143796767702039
9,0.0,1.4055735277303474,-7.764507785865133
10,1.0,1.0017668674061748,-11.122624949520223
11,0.0,2.37372544276461,-12.090076104884748
12,0.0,1.0288343723632578,-6.3535102638730425
13,1.0,1.775546122200858,-13.8265102589234
14,0.0,0.6200101533838993,-4.423837925075194
15,1.0,0.8932129995262175,-10.061900642377857
16,0.0,0.5485127083702575,-4.926751965814561
17,0.0,2.152494221780226,-12.140201415717648
18,0.0,2.152081893997894,-11.348394388159338
19,1.0,1.9269408219215876,-15.122628304964696
20,0.0,0.0814239947787041,-2.412617685467724
21,0.0,0.39082204133864784,-3.230590770485911
22,1.0,-0.650318928783872,-3.6070001858212923
23,0.0,0.9710840626594541,-6.8953931350869775
24,0.0,2.6238582979571228,-14.69312118606431
25,1.0,0.9962551667310302,-10.515662525099534
26,0.0,1.464491310121237,-9.049708121427955
27,1.0,0.5544188903955962,-9.282102505946735
28,0.0,1.4015203453791987,-8.23924168902912
29,0.0,0.6690627835947792,-5.202061343565875
30,0.0,1.7410566803239138,-9.17969630533514
31,0.0,1.1922666247656475,-7.951593152063648
32,0.0,1.7902887516184363,-8.399803912917909
33,0.0,0.3152213655607108,-3.086975001143355
34,0.0,1.8358145235990797,-10.210287140873147
35,1.0,0.8867670808850912,-10.503130815422729
36,0.0,0.5584913944358615,-3.6097976434888053
37,0.0,1.1771452886445644,-7.530662739587759
38,0.0,1.271698941119587,-8.053899987266204
39,0.0,1.362122545868118,-7.572775740267581
40,0.0,1.5575146894529373,-9.796470916343413
41,0.0,-0.477124559943775,0.4708508819156416
42,0.0,1.4885656926101145,-8.245597486805789
43,0.0,0.17382814142170755,-2.32540931416216
44,0.0,1.193895565736301,-6.314573051686392
45,0.0,1.5156825578828097,-9.053912718046993
46,0.0,1.853897756803846,-10.060035733886743
47,0.0,1.4460387841093094,-7.4775816493716745
48,0.0,2.3730585221226814,-12.03347601551805
49,1.0,1.9252891912420425,-14.687926041919155
50,1.0,0.9627508089423708,-10.576258596605225
51,0.0,2.752507551085972,-13.692457701892327
52,0.0,0.9852440371711613,-5.899420105429632
53,1.0,1.72466957575201,-13.880222763437246
54,1.0,-0.368172261717574,-4.339714407231557
55,1.0,2.3185505473416015,-15.948548487399028
56,1.0,0.07689532677192923,-5.895969516887517
57,0.0,1.7401813908064048,-9.085085924700572
58,0.0,1.611931581964877,-8.839867049138963
59,0.0,0.5939571148846601,-4.231136290847017
60,0.0,1.3328623416874261,-7.790302828921966
61,0.0,1.7904178130966746,-10.224816490281354
62,0.0,1.0558713895547553,-6.658999828463182
63,0.0,1.5730627719534636,-9.089679959214905
64,1.0,0.596527330767906,-9.270171653742405
65,0.0,2.1184576954938117,-11.744778585941024
66,0.0,1.8461919576067525,-9.287405884663649
67,1.0,0.26388991418207053,-8.169781862353968
68,0.0,2.415459076447999,-12.67657469211469
69,0.0,0.14980216608693087,-2.930679282288875
70,0.0,3.35759524153925,-15.352792983255203
71,0.0,2.6665906367413594,-14.747728947514005
72,0.0,1.2095318148145189,-8.227234356158856
73,1.0,0.3498728916679599,-7.235542015496712
74,0.0,2.0611898464436593,-10.860952896432357
75,1.0,1.1319044648310115,-11.644490424525305
76,0.0,2.269368665359336,-11.738518948665359
77,0.0,1.479518652222329,-8.015618418732473
78,0.0,1.9042573166221446,-9.754628722125236
79,0.0,1.0104730425152044,-6.425355479030236
80,0.0,1.197080259839022,-7.851614103424797
81,0.0,1.2467711771612413,-7.463814447332833
82,0.0,2.598370615452656,-14.066592795672065
83,0.0,0.9765152360615021,-5.910185916477463
84,0.0,1.6909380175675286,-10.147982001211147
85,0.0,3.18393306898302,-16.79618309896727
86,0.0,1.9233506153636954,-10.849231580080398
87,0.0,1.0664530787576343,-6.443275611802963
88,1.0,0.5968504558364528,-9.037504281936808
89,0.0,1.9721725036126496,-10.288752072112256
90,1.0,1.884678562303156,-16.031280902707906
91,1.0,0.692086614504573,-8.1735634244951
92,0.0,0.7961456406104047,-5.403137855153906
93,1.0,1.4967186540104627,-13.16448930487271
94,0.0,2.347346626186364,-12.150669605410778
95,1.0,1.0933363507370257,-11.520418507494538
96,0.0,0.7585852922827749,-5.172126296451092
97,0.0,2.177951456136105,-12.247318607811458
98,0.0,1.8912430665029514,-9.469780140976935
99,0.0,1.061259710490865,-6.644800778759109
100,0.0,1.615125640070734,-9.468036972538357
101,0.0,1.0697892555893453,-6.480647897730028
102,0.0,1.5594948258890464,-8.493963731976194
103,1.0,0.673821752391191,-9.29292262518417
104,0.0,1.7867335845358845,-9.615173128843166
105,0.0,1.49867018418996,-8.657195380523401
106,0.0,1.6788339127343879,-9.426549401094087
107,0.0,1.3847087942808682,-8.632824615802315
108,0.0,1.3719157646630018,-7.298843273867106
109,0.0,1.84702419692276,-10.901008968978651
110,1.0,0.8037212832160832,-9.92173896651956
111,1.0,0.608528271150271,-8.490252069568909
112,0.0,0.01746539281432713,-2.431321701028079
113,0.0,0.4148819365912676,-3.227418766612895
114,0.0,1.7170766092057101,-9.349325449270207
115,0.0,1.3535759180465947,-9.049486707552596
116,1.0,2.5950041403849378,-16.858690017041507
117,0.0,0.3492737627516489,-3.3138242653735004
118,1.0,2.5930533313665878,-17.87401714281537
119,1.0,0.31694777286099707,-8.934312281331703
120,0.0,2.460862052927152,-12.799678487644787
121,0.0,1.0025066743003213,-6.615516266752857
122,0.0,2.2616373837687282,-12.248034606393091
123,1.0,1.699142790998132,-13.307705536390152
124,1.0,2.051113307750473,-15.597387386465218
125,0.0,3.0700172584434995,-15.47735628240393
126,0.0,0.8745666168485218,-6.313862853549731
127,1.0,1.8264021863387694,-14.300797548858291
128,0.0,0.3675282204144601,-3.619261828637917
129,0.0,1.9350618794849181,-10.316857493281162
130,0.0,1.567815044685244,-9.124845757006218
131,0.0,2.0888699844150715,-11.410520102916962
132,0.0,1.334049054987521,-8.169890950655796
133,1.0,1.1548282921187019,-11.634688857950309
134,0.0,1.1652179276664505,-6.88195859082605
135,0.0,2.408774528670889,-12.285524892788965
136,0.0,1.6959330931073182,-9.390100885203822
137,0.0,2.17684502524128,-11.855250430680657
138,0.0,1.3444530165670432,-7.507591335586307
139,0.0,1.6488360657473866,-9.818333402730861
140,0.0,1.5239818517919184,-8.500348394275157
141,0.0,2.1258222338204558,-11.740601963052509
142,0.0,1.357996800419262,-8.865807130870257
143,1.0,1.5943248432703845,-12.938443998008916
144,1.0,0.7691194540442848,-10.300508886332736
145,0.0,2.3646965290461472,-12.10632890968036
146,0.0,1.7918480842008775,-10.417806206886711
147,0.0,0.9926308337135801,-6.416642056228911
148,0.0,0.8330442079250938,-5.706451024320151
149,0.0,1.5962557916820728,-8.171819148859925
150,0.0,1.2281135933286889,-7.058828306034504
151,0.0,0.3206427579565505,-3.0032115544651927
152,0.0,1.2519110148865296,-7.474007344080916
153,1.0,-0.10375090297111811,-4.921176636519237
154,0.0,1.5153067970820016,-8.77830344548927
155,0.0,1.4078470036876707,-8.086470799180951
156,0.0,2.4141904706589488,-12.292825036419453
157,1.0,0.5225898977472234,-8.151258749673055
158,0.0,1.10472155542697,-7.573024743757797
159,0.0,0.8746730478069035,-5.294180415381404
160,1.0,2.0357443061404927,-15.57724070656603
161,0.0,1.3427617001804344,-7.642755464704742
162,0.0,2.2066829124546192,-12.322112008799024
163,0.0,2.3358769961866175,-12.979089178576197
164,1.0,2.01350557427566,-14.093360859659953
165,0.0,2.759258525819497,-14.07549450817076
