,rallies_attended-0,rallies_attended-1,laws_enacted-0,laws_enacted-1,funds_received
0,0.0,1.0,3.024026482947865,-1.0812445796087535,2.3761530632742565
1,1.0,0.0,1.9325567023533492,0.9644418707019455,16.310363765159348
2,0.0,0.0,2.689414961318447,0.2233356711212563,4.314590473870212
3,1.0,0.0,2.0205427011430497,-0.33462295405186404,14.072015603158109
4,1.0,0.0,2.2368744598223778,1.691492667617445,20.16804468382584
5,0.0,1.0,5.5419210798811775,-2.4238503597774703,-1.1618447309285784
6,1.0,0.0,3.6028722202710823,-0.17242741807309203,22.452202760035703
7,1.0,0.0,2.48434860071654,0.24748147732671616,18.7116866270851
8,1.0,1.0,4.651943235732741,2.078087703842561,53.932269079274604
9,0.0,1.0,3.8729578876610797,-0.7229800606019012,9.609426965024428
10,1.0,0.0,2.9859253260946126,1.1033128935737073,25.644014137466304
11,1.0,1.0,2.693697977139192,1.1181312705227446,31.52836122491067
12,0.0,1.0,2.0840900697835454,-0.7346507999526835,3.6720507205019404
13,1.0,1.0,2.9597585029985054,0.9477616463656375,32.74286091962438
14,0.0,0.0,2.566826061558851,-1.0061952036142026,-3.732621320334105
15,1.0,0.0,4.129686943962921,1.0887969129238202,29.741768495981635
16,1.0,0.0,3.148256696084807,1.087033323111204,22.506896630758668
17,0.0,1.0,2.3071385940482316,-1.1002087822145288,-3.3159637108502835
18,1.0,0.0,3.179840415346693,0.8979643573985376,26.57250514438686
19,0.0,0.0,3.4195472895094396,-0.5715373322951259,1.1964968915696703
20,0.0,0.0,2.9717755989820773,-0.471586261097522,6.489138435315859
21,0.0,0.0,1.8534377494469556,-0.7105443282070618,-1.6084989615840968
22,0.0,0.0,3.8754995746899468,-1.0705600219945048,5.251918371444159
23,1.0,0.0,4.393534717438058,2.104186854041425,39.20752591419868
24,0.0,1.0,2.028348149657858,-0.010178665497539097,3.70054396699268
25,1.0,1.0,2.6439689527837267,1.4702500668486826,37.89196691715308
26,0.0,1.0,3.4048223241314983,-0.7806215304354677,5.5985749016033886
27,1.0,0.0,0.9062609475107546,0.9454482962840811,9.836943891868245
28,1.0,1.0,4.029898233667695,0.9293864603451583,37.36496407115941
29,1.0,0.0,4.3655901233141545,1.7526431997264358,36.19537808999697
30,0.0,1.0,5.716204087144883,-0.7569094477050776,12.622301669439135
31,0.0,0.0,3.8334101878757414,-1.1658912484981745,4.309068621340288
32,0.0,1.0,2.509877624962166,-0.5473956117440573,-0.16817356065985223
33,0.0,0.0,3.762209646458145,-1.8062702023645922,0.1409469998397448
34,0.0,1.0,1.595993477760258,0.29776099197380357,4.412921318102723
35,0.0,1.0,3.3692779736648544,-0.8074053342911844,9.036571778687927
36,0.0,0.0,2.346389205898754,-1.1113007451926875,-0.4697709313097862
37,0.0,0.0,2.9012020156230713,-1.5408114418017438,-1.6998113943737545
38,0.0,0.0,2.4013949307278537,-0.043226532373565774,-0.18957987434423673
39,1.0,0.0,1.5333299344228701,0.8900118814507918,12.658029701360276
40,0.0,1.0,2.920488405920053,-1.5979377214726243,-1.309194221796341
41,1.0,0.0,2.4842009148916473,2.2976917843369384,23.176322530395392
42,1.0,0.0,3.2945129821370305,2.4087132936489604,31.401849602904655
43,0.0,0.0,1.3855689845128518,-1.048208172814212,-0.9356560922749102
44,1.0,1.0,4.560093923331172,2.0212331870103917,50.878112163518004
45,0.0,0.0,1.1636148423024997,-0.7959613400129025,-4.241365779035471
46,1.0,1.0,3.1299181753253253,1.2616959929853064,36.60740229547373
47,1.0,1.0,3.8123765547703194,0.5395911365888286,36.50231332300041
48,1.0,1.0,2.051381714487456,1.1058900708499362,26.178508116777287
49,0.0,1.0,4.229537131946701,-0.979167594569992,7.629583360458725
50,0.0,1.0,3.9004007437969475,0.2764933119961963,12.618305971658216
51,1.0,1.0,3.0147867148311254,1.132948556476699,38.17147370216051
52,1.0,0.0,3.724956104488722,2.074290544553121,31.408123367460572
53,1.0,1.0,3.76780378577625,1.3512162891861017,39.81018337832788
54,0.0,1.0,5.1834741804218325,-0.6362575517281823,13.71631386363406
55,0.0,0.0,2.1122649969236695,-0.13633259068744374,-2.6426107141322897
56,1.0,0.0,1.390435066736108,0.22335592208256008,9.754909243286313
57,1.0,1.0,2.559982498446624,0.3485275456238599,24.44398482780983
58,0.0,1.0,2.7324852719127275,-0.6244876454856687,-0.029621031173282297
