,campaign_donations,voter_turnout,attendance_numbers,var_3
0,1.0,0.9891250278134794,1.0750633704407742,-0.38505435908871355
1,0.0,-1.7736200366145942,4.487482421979086,-14.283179923440237
2,0.0,-1.4411390430488091,2.7464253290233733,-10.204669725953497
3,0.0,-0.018513412767229287,2.4970283122205754,-3.6572735242191525
4,1.0,-0.3761991092402871,2.776584985852636,-9.064949406593884
5,0.0,-0.9579382877345025,2.3310078845389945,-8.041921677413352
6,1.0,-0.2685724580155226,2.765640737020583,-7.315953383302142
7,0.0,-0.3614385677829467,1.9033348709126063,-4.695584438875258
8,0.0,-0.41505045121792605,1.8705705020127619,-5.230987534049102
9,0.0,-0.10795997854830564,2.769872808645892,-4.535487770563272
10,0.0,-0.9292033142372311,2.5712939302073976,-7.6152265702979385
11,1.0,1.0393122761876168,2.0354769271707345,-1.7123797930964089
12,0.0,-1.5010191448909227,3.745300694355082,-12.112493764360863
13,0.0,-0.19138251515521998,2.0050213310356533,-3.034359036912009
14,0.0,-0.5744125256062145,3.194045566017321,-8.346718226277575
15,1.0,0.043202846171424,2.4417481121579274,-5.944258821325745
16,1.0,0.7790462914519891,0.16047706629414416,1.1247570003300198
17,1.0,0.7436913578966269,1.384448404178371,-1.189002662887269
18,1.0,1.6107719054592295,0.7230673917477992,4.02126245363464
19,0.0,-0.21645960872282777,1.637906441353405,-3.205349291063074
20,1.0,0.4238471791794226,2.1985545207405757,-4.567237484172581
21,1.0,0.12948038789001992,1.2132097225450056,-3.8584195919197475
22,0.0,-0.7934062684121046,3.5041027048604954,-7.4542885383809425
23,0.0,-0.9993417218456191,1.7828607552517142,-6.402330998798186
24,1.0,0.1257253624686001,3.11770904334936,-6.072674684916724
25,1.0,-0.5343226904353066,2.5962474074636113,-7.273988058616019
26,0.0,-0.5390261182132681,2.7339923553096295,-4.526394926453223
27,1.0,0.15953672631125676,1.6420503290736566,-3.9382996984870404
28,0.0,-0.4162013034600107,3.0399775720603186,-7.008397600974278
29,1.0,0.076592498233573,2.1559683456955945,-5.0136968520317655
30,1.0,-0.49132985947340213,3.3135009179315142,-10.163272513452153
31,1.0,-0.06271416381502048,2.0777031995378636,-5.391253267752587
32,0.0,-0.7643202296647815,2.585845392781849,-7.080871619544635
33,0.0,-0.7690027261806108,2.7991237171037744,-7.717693426615447
34,1.0,-1.0949960552697697,3.610702198037872,-12.248052300962849
35,1.0,0.1781011185666852,1.3839050506400026,-4.110816023286566
36,0.0,0.15467829531912347,1.938011410551451,-1.2798212633205237
37,0.0,-0.33823514740496774,1.5181942955463792,-3.85487603858342
38,1.0,0.1987177470299616,2.0863842401180683,-5.059792359848643
39,0.0,-0.17138824729312585,1.3847498582686826,-2.249777767283925
40,0.0,-0.6269973180748949,2.3754703561047004,-6.357679341323316
41,1.0,0.4396207276032774,2.273166723091657,-4.336271655859756
42,0.0,-0.8574610481069769,3.260709256684199,-7.326644446492678
43,1.0,0.8971295917558312,1.4512681355390855,-0.264501292690678
44,1.0,1.0134759749783406,1.895802566255158,-1.1514553333493471
45,1.0,0.11194172755703208,1.5964758168848199,-4.378680464338772
46,0.0,-1.2955077648931108,4.193499571501314,-12.154549444239127
47,1.0,-1.1518069228097392,4.686678222900621,-15.972311631510298
48,1.0,0.06277638801409624,2.5257251770862554,-6.375715963576319
49,0.0,-0.16418671495818882,1.0758455496132815,-1.54140112409238
50,1.0,-0.20057236084706798,3.5746076158213533,-8.122542758592408
51,0.0,-0.5924412633250257,2.298549547193341,-6.261241679306359
52,1.0,-0.23768013479717365,2.6215174963711387,-7.682172391492864
53,1.0,1.168393311118039,1.2493794826726243,0.641156806496118
54,0.0,-0.5784417134387008,2.9732990486799125,-7.291722977005904
55,1.0,-0.5065173489740922,4.171980222188191,-11.769254230123064
56,1.0,0.8304061529290692,0.8842930229296899,0.09174625901985412
57,1.0,-1.1980652554234572,4.380633724878395,-14.627001255748823
