,voter_turnout,var_1,legislation_passed
0,1.0,-2.0971631744873775,-9.992271950837297
1,1.0,0.08577648120702641,-0.29921440882301376
2,1.0,0.29370966136795423,1.594851367077755
3,0.0,0.3076804520795775,-0.021955027159747953
4,1.0,-0.37757489428278795,-2.8450628987028113
5,1.0,-1.0522068977589965,-3.7099882695282083
6,1.0,-1.4154593050976292,-5.64617729679849
7,0.0,0.1712028405317818,-2.4085117936743132
8,1.0,-0.6437305817989123,-1.7916796014091911
9,1.0,-0.9214057523696769,-3.2546960083921763
10,1.0,-0.9819124496707056,-3.951744069775189
11,0.0,1.049583919053135,2.952945192751063
12,0.0,0.5052580578662672,-0.35616041918731156
13,1.0,0.06641876428604426,1.114592125524458
14,1.0,-1.2373391184589377,-5.019153768939456
15,1.0,-0.6203021729746823,-2.5491764250789344
16,1.0,-1.1943679740480846,-4.89435560631948
17,1.0,-0.5156340760323699,0.8421806046159319
18,0.0,0.27617020207521414,-1.5657533858126718
19,0.0,0.9990315619021213,1.9640122940869098
20,1.0,-0.11460925310262751,0.7767045373763599
21,1.0,0.2491119379462221,2.8850974780462453
22,0.0,0.0707691584908055,-1.0214936107599164
23,1.0,-1.0695770275823349,-3.977568612988299
24,1.0,0.5193834602328985,1.7689720669843623
25,1.0,-0.2735280655254308,-0.46029971823626536
26,1.0,-0.3114979704035503,-1.0690811952437567
27,1.0,-0.0004397822258247197,1.2268376448026523
28,1.0,-1.723997797620873,-7.531818337379299
29,0.0,0.502109944929727,-0.27392458824460064
30,0.0,0.8519745190389472,1.3431757163175364
31,1.0,-1.3806664554439754,-5.366582717689514
32,1.0,-0.9920345464587791,-4.0646105507126995
33,1.0,-0.19666211029051067,0.2043115826755315
34,1.0,-1.0827528561596893,-4.625052879375783
35,0.0,0.9471545522921658,4.240711323954738
36,1.0,-0.3444599057751322,-0.9095750867297161
37,1.0,-1.0256566607830502,-5.46724195022131
38,1.0,-0.2636929255785932,0.11511882753465086
39,1.0,-1.2874811522399092,-6.073942851484011
40,0.0,0.04086757720370243,-1.6835698229628673
41,0.0,1.3811064162663333,3.096820595590472
42,1.0,-0.30093737719322206,-1.0707505011960252
43,0.0,0.8907962652135002,2.8960250459462342
44,1.0,-1.3925638950734975,-6.755123519252565
45,1.0,0.11599334262480715,0.334627112397599
46,1.0,-1.1642105562510725,-5.619143222615925
47,1.0,-0.08766959405568528,-0.49373825518749426
48,0.0,0.9164355192202909,2.7152254209387627
49,1.0,-0.30208988541412346,-0.6762679170365395
50,0.0,0.7284461998895685,1.586759041409197
51,1.0,-0.7596282764824447,-2.7023720983871837
52,0.0,0.705194879552837,1.1197419708785796
53,0.0,0.9263738496754295,1.459619217518803
54,1.0,-0.39046223601254704,-2.0312062702991276
55,1.0,-1.4393874780559004,-7.2093234636880235
56,1.0,-0.595478917683129,-2.943986846553196
57,0.0,-0.4334487868589622,-2.6930811300342814
58,1.0,-0.15671053266272328,-0.484171073500304
59,1.0,0.10095774236156319,-0.1785396038019349
60,0.0,0.2462670037294249,-1.6612637814070188
61,1.0,-1.2174091170859542,-5.887888068400922
62,0.0,1.0250954181063905,4.468162321577086
63,0.0,-0.516137975519297,-4.833104000557942
64,0.0,1.8693113363888605,6.401330968514621
65,1.0,-1.1913656441847353,-4.909261479265718
66,1.0,-0.45404523415964637,0.6178584955003776
67,0.0,0.5474087845534675,1.0440079259129131
68,0.0,0.8244644213355652,1.5609659493995576
69,1.0,-1.5008566510933452,-7.5311833411267415
70,0.0,-0.23969296186779487,-3.061203676687585
71,0.0,0.593528867365257,-1.0590321190341108
72,0.0,0.8124889112081704,1.7907293063543466
73,1.0,-0.699542169519934,-2.1060957366166178
74,1.0,-0.47845973842160955,-0.24008512666187287
75,0.0,-0.10670850580050004,-0.8090361837954364
76,1.0,-1.058326809946722,-3.714482092193603
77,1.0,-1.1509923788327734,-4.285011531890542
78,1.0,-0.565658077147791,-2.1119563516430655
79,1.0,-1.4791744420128328,-7.739914866924533
80,1.0,-0.4527343467722155,-1.3091348028568341
81,0.0,0.2940128915382711,-2.188495860483483
82,1.0,-0.9791911626659204,-4.4506016374008395
83,0.0,-0.0483380886074366,-2.308605767535696
84,0.0,-0.05665637054502912,-0.6462766228441204
85,0.0,1.0077930836771922,2.206737950306707
86,0.0,0.6517527817030334,2.0341703114562044
87,1.0,-1.284556613317241,-5.577998344838747
88,1.0,0.013853900495993943,0.8050644734642094
89,1.0,-0.3435991621909728,-0.624662412002684
90,0.0,1.291727670847423,4.998281222891671
91,1.0,-0.5570062939718186,-1.8185756618994016
92,1.0,-1.013449609761694,-4.257227689441849
93,1.0,-0.8265152628243657,-2.0929669113524643
94,1.0,-0.9970657859920065,-4.554434963866294
95,1.0,-0.9409926566091579,-3.3677572697098315
96,1.0,-0.28761673325271064,-0.1868681035075226
97,1.0,0.13206143057790487,-0.3028765625048
98,1.0,-1.012958905702485,-5.68180870413638
99,1.0,-0.19566901188547106,-1.2610404397699448
100,0.0,-0.0024735770320223893,-3.30006694026703
101,0.0,0.08229661980649616,-1.1569028871576563
102,1.0,-0.7216203062057769,-3.063996195324478
103,0.0,0.4645371631088564,-1.5950819739916882
104,1.0,-1.2872591856930644,-5.380309673609257
105,1.0,-0.23083275281135202,-0.00048260170094249766
106,1.0,-0.2254646488573579,-1.4925782412547977
107,1.0,-0.4894800934481724,-2.8109022362625278
108,0.0,0.955415277400997,1.1784450964563833
109,0.0,0.3778519110963289,-1.2841382660058833
110,1.0,0.5114978047230115,3.0439164656409563
111,0.0,-0.06184893885905976,-0.9420761149663466
112,0.0,0.7726009905067995,2.4672256374541233
113,1.0,-1.4421301127205648,-5.973961260954766
114,0.0,0.20779806726906203,-0.8743302074951157
