,life_expectancy,var_1,obesity_index
0,0.0,1.1849007292254878,4.430740687159334
1,0.0,0.4518565654280087,4.486378764475225
2,1.0,-0.08140758583481922,-2.211403322313963
3,1.0,-0.19797717316138586,-1.7936559886924377
4,0.0,1.5841470467756458,6.690113495348159
5,0.0,0.5089733496223433,4.237633598929209
6,1.0,-0.45005068587266406,-1.519323199483058
7,0.0,1.099616788317427,5.291545987616937
8,1.0,-1.3898301123572243,-4.471256923458137
9,0.0,0.7082845545756653,3.3508590158511753
10,1.0,-1.1608091015549735,-5.162374207917828
11,0.0,1.4734819253542977,7.969900877143801
12,0.0,1.4646374167300218,7.572258692340698
13,1.0,-0.25127241680017376,-1.3640074778818545
14,1.0,-1.5832861791445936,-7.673572072523175
15,0.0,1.8355901993931363,7.331564198025128
16,0.0,0.5701987864777709,3.7782348686027167
17,0.0,1.182880218159123,6.641884193474858
18,0.0,-0.8388809671503168,-1.0636442268073487
19,0.0,1.3091280253837256,7.04172368245602
20,0.0,1.0613320586206862,5.754328219596152
21,1.0,-0.7272185805300817,-3.0110484476200017
22,1.0,-0.7404471649542916,-2.420465813332805
23,0.0,0.8232968838213616,5.052119940667576
24,0.0,1.6558445966779372,8.359077796640127
25,0.0,1.1322975303661371,5.41934094302005
26,1.0,-0.594385301761267,-2.8433927859338626
27,0.0,1.2664757060801919,5.785994962708339
28,0.0,1.23233211791262,6.216881361775416
29,1.0,-0.1270141005311206,-2.8064817996384264
30,1.0,-0.345267322903824,-1.3392165082010097
31,1.0,-1.569967520239516,-6.363601417227402
32,0.0,0.1919088532817046,2.907298552093523
33,0.0,0.6645087628539582,2.0965964512406425
34,0.0,0.8315366208072226,3.339978723664893
35,0.0,1.0465022858600543,6.702288711666281
36,1.0,-2.8799745145464826,-11.195868461973607
37,0.0,1.8704048297032658,8.260260893009546
38,1.0,-0.5760434491561954,-2.3056791919177204
39,0.0,0.42523030624603897,2.6968735755175244
40,0.0,0.4478477926126842,3.9553976800894515
41,0.0,-0.10954045472432106,1.935145201251155
42,0.0,0.6687742324987868,4.598643531097327
43,0.0,0.9107887248442428,5.958128045653485
44,0.0,-0.10829777919684669,1.4120340149985555
45,0.0,1.4481499747218622,5.6725432513135345
46,0.0,0.59742804094445,3.260868319648881
47,0.0,0.8563673015452409,5.83508553866888
48,0.0,1.157701303119445,5.958509624673573
49,1.0,-1.3243775223359564,-7.706050641816532
50,0.0,1.0982797080691211,6.096001221154538
51,0.0,1.4207276396790454,7.255103905286894
52,0.0,2.6824998744150137,13.095522939102409
53,0.0,0.08450982607890689,1.283763292936858
54,0.0,1.1351129647132292,5.047727331097143
55,1.0,0.16480763587299296,0.39118460697603563
56,0.0,0.7812426157758194,5.682877092424607
57,0.0,0.8207577851427648,5.826198184504342
58,1.0,-0.5094125385386032,-2.195660868190179
59,0.0,-0.13780482780727477,1.6250719487363199
60,1.0,-0.3259011955178507,-3.3244892149751637
61,1.0,-0.6894193250352296,-1.811045183166744
62,1.0,0.08790060641959274,0.27107066110093836
63,1.0,-0.45293065038493885,0.04311847322330209
64,1.0,-0.41319357380477006,-3.007084813596053
65,0.0,-0.3502502507919115,-0.3547709064021416
66,0.0,2.1887089024317232,11.400384269006603
67,1.0,-0.023591425953111145,-0.6432767974131046
68,0.0,0.682802834518913,4.326057869076178
69,1.0,-0.7146949466886203,-2.263891028794818
70,0.0,1.4094734312737376,7.688400223073273
71,0.0,1.1353621231786857,5.418608194676182
72,0.0,1.6758026692499195,7.3309559566043685
