,voter_turnout,var_1,legislation_passed
0,0.0,-0.08251902885331677,-4.2729258985634875
1,0.0,2.04776164935995,-13.084069097075446
2,0.0,2.018427541288724,-11.761186758228025
3,1.0,-0.6786909592493927,-6.652247332483542
4,1.0,0.4631109728830936,-10.859933567504545
5,1.0,-0.5795419590116341,-6.791029679284712
6,1.0,-0.2639583339636478,-7.668447485798435
7,1.0,-1.3250826768655792,-3.8541677399381413
8,0.0,0.8538330203242387,-8.318139436898205
9,0.0,0.20488153717467622,-6.186535704630295
10,0.0,1.5100825519070642,-10.58763136047546
11,0.0,-0.5842166052543293,-3.5043078383877035
12,1.0,-0.9109495850047802,-6.402645152040318
13,0.0,-0.32378893992969865,-3.9231701034858344
14,0.0,1.3767707196198715,-9.687639492634702
15,1.0,-1.195667323762956,-4.478265145952988
16,0.0,0.26619617760539865,-5.290555912478566
17,1.0,1.6685016892452347,-14.067348774609698
18,1.0,-0.3391465587357625,-7.673200731222582
19,0.0,-0.018141062706692024,-5.223690645965475
20,0.0,0.5101091010821015,-6.273894599858788
21,1.0,-0.7964035709936137,-6.744392389387947
22,0.0,1.273868943906109,-9.820193694563836
23,0.0,0.3556628180978032,-6.940322862218002
24,1.0,-2.172415781412051,-1.7218511685167543
25,0.0,0.9593217782727937,-7.423370825679102
26,0.0,1.5674795195549556,-10.118005021932616
27,0.0,0.3047239306045549,-6.232523762726328
28,0.0,2.3621820583357924,-13.105647685414963
29,0.0,1.8716941617880993,-11.024726896565753
30,0.0,4.176728963953649,-19.412049640051954
31,1.0,-2.1752455227811818,-0.7140874009574265
32,0.0,0.9466459624326992,-9.253286155917829
33,0.0,0.959342551915022,-8.745417147831304
34,1.0,-0.4946597787551824,-6.313265268848588
35,1.0,-0.5954722914341897,-7.0999958858242955
36,1.0,-0.6490724431300816,-6.4638902577475355
37,1.0,-0.07282232880941972,-9.112454182716455
38,1.0,-2.1586411825518703,-0.9104867000154444
39,0.0,1.2719754016591618,-10.233173071988915
40,1.0,-0.9844888012715005,-4.164962287641106
41,0.0,1.4442233202168806,-10.005156080742612
42,0.0,0.7733776475139537,-7.04534786468067
43,0.0,1.1122394235147512,-8.463518192084528
44,0.0,0.13188917756986587,-5.756289476016284
45,0.0,0.7406500526590961,-6.742869833354039
46,0.0,0.603578246812796,-6.162839273261731
47,0.0,0.42013128192157045,-6.779332547395488
48,0.0,1.0919785907154433,-9.614925048945228
49,1.0,-3.5485696811345777,4.372637783540021
50,0.0,0.554210781476176,-7.015284850105959
51,1.0,-0.2540802576985604,-8.06879340254049
