,product_releases-0,product_releases-1,innovation_level-0,innovation_level-1,units_sold
0,0.0,0.0,1.3743245499196572,-0.7905385132103133,-7.396976524736184
1,1.0,1.0,1.4765186798373064,1.1124435664058507,-6.689831384347318
2,1.0,1.0,1.0679072809936772,0.7266661097420086,-9.216807948930112
3,1.0,0.0,2.1502697644665556,1.1776653398503978,0.43839965679347603
4,1.0,0.0,2.614498315477575,1.0430214541043812,1.384379702089153
5,0.0,1.0,-0.3848080352539671,0.7651599694310515,-9.395371341671584
6,1.0,1.0,1.2719746096561573,1.03023571724136,-9.201027545114155
7,1.0,0.0,-0.9410207030376476,-0.7087980739677777,-19.738148820865014
8,0.0,0.0,-0.5858739209034471,0.6072755105030133,-6.783008535273368
9,0.0,1.0,-1.4128245133895794,0.5915125840183111,-15.341728408225952
10,0.0,0.0,0.9280440153830021,-0.9435935219085474,-10.157961925314911
11,1.0,0.0,4.0440564542766735,3.275220177623699,11.268410459815652
12,0.0,0.0,0.4993602670425341,-0.73716998398369,-7.476408783605535
13,1.0,1.0,0.5365736469143176,1.3190154264970166,-11.740188652154114
14,0.0,1.0,2.6145150882797905,-2.0563135828199206,-14.951348382109643
15,0.0,1.0,0.36739139734371284,-1.1248657418592078,-16.805825244348547
16,1.0,0.0,0.9011713254800501,0.9195279047913503,-3.451506047355595
17,1.0,1.0,1.0146899808706142,0.09011546606844534,-12.043099078737619
18,1.0,1.0,-0.30388198556822577,0.2388346551437126,-16.820181298307595
19,0.0,0.0,1.6034118620553945,-1.5569714491592723,-8.82354836158739
20,0.0,0.0,3.7755258948069015,-3.187162913229484,-4.058465816373445
21,0.0,0.0,-0.934931598784722,0.9669873157412079,-10.864227647951088
22,0.0,0.0,0.5906099451318623,-1.21147624294669,-11.735497240226916
23,1.0,1.0,1.0254075211383797,1.7203028022490297,-6.690063397481373
24,0.0,0.0,0.8763341119906427,-0.39448906885723456,-6.285151030008831
25,1.0,0.0,0.8811498199572292,0.4100975074286272,-8.775735209636537
26,1.0,0.0,0.20383608540821574,-0.34136686719625675,-12.529738781445463
27,0.0,1.0,-0.1196617644285839,0.7168867771668348,-10.80410821664698
28,1.0,1.0,1.6519201531523329,1.6983971582912591,-3.340091963121688
29,0.0,1.0,-0.6835404990726643,0.28485097476476007,-15.459301870766806
30,1.0,1.0,2.4080214278986247,1.3231543563457935,-2.240667010438584
31,1.0,0.0,0.0675953556588248,-0.7004229930266361,-14.565144874426128
32,0.0,0.0,0.3872460977472698,0.08626524497733895,-5.953361769069998
33,0.0,0.0,0.9679845174403112,-0.7220722468796957,-5.828844373580845
34,1.0,0.0,1.637389800694152,1.391828302093328,-1.4957375200885337
35,1.0,0.0,-0.4114158065931557,0.1762605240075346,-13.662941167026315
36,0.0,0.0,1.7726607331389546,-1.0050142811121103,-4.356975616229018
37,1.0,1.0,-0.3266708412780237,-0.3625517852345591,-20.984033336359804
38,0.0,1.0,1.506758482213552,-1.3827984313067705,-12.447049052333844
39,1.0,1.0,0.8056605074008977,0.8570309312121948,-8.685167012399372
40,0.0,0.0,1.205522705436357,-0.3987047313698868,-4.034089402002077
41,1.0,0.0,1.268390009278764,1.025778482738534,-3.869153142979785
42,1.0,1.0,0.038869258242735905,-0.2629210472385782,-17.39604594161436
43,0.0,0.0,0.33426343442883716,-0.2638833300633837,-8.846816335836024
44,0.0,0.0,0.2731819223829051,0.04999962129591143,-8.561998063103314
45,0.0,0.0,-0.07820099137069947,-0.11559686526234927,-9.252394287047288
46,0.0,0.0,-0.9625645519528987,0.47951120904787153,-11.727170939292542
47,0.0,1.0,0.8755662553974948,-1.6134217782376417,-16.738532552405978
48,1.0,1.0,0.721610041919315,1.165570116670437,-7.2407524730988735
49,0.0,1.0,1.5016265381744778,-0.9761302987695021,-10.750198036991694
50,0.0,0.0,1.2424344089923927,-1.077184540668797,-6.92632145392707
51,1.0,0.0,2.3054555366026066,1.5820579384528555,2.8502550426984445
52,0.0,0.0,1.5645646407518465,-0.7060587203948854,-7.299351563157302
53,0.0,1.0,0.4159294401807078,0.004365053395327834,-10.383646956954308
