,hospital_beds_per_capita,disease_incidence,vaccination_rates,life_expectancy
0,0.5651393106984227,-2.759376279422712,7.9057974797179735,-25.58774267728848
1,-0.022415256868413738,0.10421514346262326,-1.0164039387590953,4.860777664949036
2,1.4605098146498536,-4.705003081123935,15.674250956794365,-57.83961265116613
3,-0.052842545493406876,0.5987374310791002,-1.7505613737383816,5.247097980032885
4,0.5227740503868809,-2.0462409063935856,7.440160275558874,-28.53473528249389
5,-1.5898192296728169,6.273284840220424,-21.092911477064863,78.2745108140932
6,-0.23030715032044538,0.3041185967370873,-0.6643286958626831,2.579184371196859
7,1.0647534286871516,-4.4251230034149325,14.745876332762773,-54.00626755983732
8,-0.09615775451878601,0.55845023372984,-3.2559560815061053,12.647329678166603
9,0.6431301908963154,-1.7078963868558323,4.85406093496854,-17.623252823887903
10,1.2782205268955986,-4.133737617630373,15.03377066139402,-57.55431582466826
11,-0.5873792213549869,2.6409562480754705,-9.414614747847518,33.06411771889754
12,0.9274108017852576,-2.8958648645441407,8.631136116942342,-31.192438503992335
13,0.8645496396928486,-3.7469433125813665,12.567597113120254,-45.12166096808589
14,0.4067872749147131,-0.40465851384574014,-0.8534713100126023,3.274718208728113
15,1.9271246346370303,-7.806102145412209,25.118049675405178,-90.24674998330184
16,-1.6218747022041045,6.822089115875132,-24.34139618284335,89.97352724696015
17,0.818353407290401,-3.6367998417800225,12.412781050563336,-44.267078762641376
18,0.2441177087837685,-1.762618066899035,6.787684718092271,-25.708740110588003
19,-0.13689608466911646,-0.02433662554960181,1.0808525482509566,-4.425207907164185
20,0.5116345506565306,-2.446953355773906,7.026337715664596,-24.711947524748414
21,-0.3440004398700109,0.7271288766505373,-2.9167870257169044,12.0965763895081
22,-0.28288277363204817,1.6696253106224455,-5.0670945810624275,16.47650843414172
23,-0.13222389495104536,-0.019983377427897464,0.02743723089969144,1.127467951588982
24,-1.00800014738858,3.87062023837451,-13.07485352237286,47.06652460859459
25,-0.9145177013325952,3.037342532342625,-10.05171514378759,37.45751372464724
26,1.8095011308452167,-5.8288856828127384,19.127311695610707,-70.30973824835436
27,0.35093504300322104,-2.3962160367832497,8.349183218912671,-28.783528098954825
28,-2.3360054820952834,8.201703887234133,-27.843062000426908,102.40607958494343
29,-0.16216214968574288,-0.3390370819815499,1.5789134230003505,-3.9154268100338747
30,-0.06684455026405749,0.17529975238901274,-1.147420235931994,5.426779031538236
31,0.6215210963139212,-1.1148786235915369,3.634360779385393,-13.225382961902774
32,0.7753616556575385,-3.2439352720063837,8.818294421393976,-31.283000532496878
33,-1.1139959678200082,3.083445313147433,-9.943094086431717,36.187212463385535
34,0.7740516896584257,-2.525982226004248,9.137552729523243,-34.126504044848055
35,-0.55080692726153,0.9214374648201435,-2.753775065059492,12.299476034962348
36,0.23079475168316863,-0.5936165117834334,1.7121930475188174,-5.905319270778657
37,-0.5168652044175256,1.2017153902844657,-3.656692548909687,12.732107396934932
38,-0.7348307209742345,3.6725401611335573,-11.197180524618108,38.2360658626367
39,-1.054807591993688,2.651050017377908,-9.552295050310873,37.04012303805654
40,-1.0940756613355336,3.9560011437657683,-11.984419010391363,43.09492741151258
41,0.6880138867280501,-2.497856941017061,8.513871683193665,-30.72560447064774
42,-0.3709489690683029,1.3225767831098079,-4.4915636088448965,16.820811017423168
43,-0.8385519732390805,3.1940511223014725,-11.634484061806816,43.35097901879143
44,1.2414622347980002,-4.094731829397935,15.495104744717398,-58.30350692695774
45,-0.5784353268055469,1.4708042314818341,-6.6373240442487775,27.523091217300866
46,1.3909212572018252,-5.778123663108135,21.289728907199297,-77.73486974453138
47,0.11586626060859123,-0.17668406295784805,0.7543598222112576,-2.6472627917213165
48,-0.5204301107753245,2.305172414666353,-7.729851495407496,27.291829578539783
49,-0.7571629098275207,2.145240363859464,-7.361576565982339,29.151885071866474
50,-0.6284853545096412,2.915497671002764,-8.678082953620692,30.521649396057246
51,-0.7671531351051474,3.296121171220067,-11.284398925226395,39.787634108075515
52,0.39778437460104266,-1.3009322770163445,4.941788276433186,-19.635255253040686
53,-0.05500063502276131,0.300371162130972,-2.75743042635032,10.851610849914708
54,0.1728564657697057,-1.9505936509424815,5.801339735335235,-17.42324819743474
55,1.0822024026352477,-5.436235828769818,18.48386238556666,-65.78523767179631
56,-1.219364541986933,4.693037220956896,-17.021971756739237,63.10127266006927
57,0.3363487900926027,-2.3191067072322715,7.53729790367155,-25.79907489189357
58,-0.1677817678455862,0.26680386401575346,-0.5771888429555501,2.2938319951888824
59,-0.003442225445533419,-0.5014120166443664,1.1034603933642129,-1.72763030027344
60,0.09837123089444574,-0.8253074321751592,4.195695110800385,-17.70772987607606
61,-0.17224000364417283,0.13579233040262562,0.49402594027227414,-3.0408456976012572
62,0.4985922369737846,-1.2420705748881118,4.212381174196951,-16.02707492959884
63,0.34923354011684,-1.92128936624758,6.785660852815873,-25.78487395219251
64,0.6492068719433862,-1.899657690995987,5.793382219571568,-20.813584412949638
65,0.10863899763625721,-0.7429179128999854,3.028045971080439,-10.882118774858817
66,0.11899033695547272,0.07400322294073935,0.35742560246211924,-2.2288103468271805
67,0.6877768499586169,-0.7355064255773196,1.4345481537914664,-6.124428455543276
68,0.2976205263119428,-1.4342684200341782,5.435259557429052,-19.851274888129023
69,0.6986214323407991,-3.258586785253071,11.59641049161238,-42.46661476195834
70,-0.2065389829573094,0.4298558259371287,-0.6769737666028548,0.1855462088854205
71,-0.5383224063645169,2.09117745444771,-5.8733934635967175,19.860500317704002
72,-0.4852329816891661,1.3711738821768984,-4.102413346093819,15.59524360639823
73,1.6194683989858876,-5.240505918555952,17.804043774997425,-66.20019147141062
74,0.07061462587236629,-0.24404915745333783,0.9447992784207613,-3.4238230395934606
75,-0.09413464028397242,-1.0313568923933083,3.0754163142958264,-7.974743457511568
76,-0.606303602259258,2.776284168934497,-9.564505550004966,36.257005057948575
77,-1.094738802852508,4.84277928629461,-14.444572886608135,49.51130159475167
78,-0.23932489886796324,0.10318480384337425,-0.576117946959201,2.2469203441936965
79,1.0934310175351716,-3.5684591369484813,12.379772639122896,-46.411433572407375
80,-0.5316530768564491,1.5729280717148422,-4.648551051490078,15.721126920172361
81,1.0901047054021396,-3.5423142846302813,13.826810041057739,-53.44483693711773
82,1.611772846751029,-6.035814375571274,20.422257896065023,-74.54192260220405
83,0.20827540811141565,-0.5965451558978627,1.9761646948034304,-8.176832283903357
84,-0.5078122123556145,1.1110328184608547,-1.3745305748284844,2.192080811398726
85,-0.4543621672132584,1.5911600350694546,-5.876084940312571,22.708792446595503
86,-0.8512103954970723,2.573029686714191,-8.583135240145557,31.862497655463727
87,0.9965464951234793,-3.7229814729620716,11.330972109310832,-40.44692925637413
88,0.4375024863970118,-1.4706610635584156,5.756889879253754,-22.03642145602383
89,-0.127246442918532,0.6498678911311417,-0.3640914849290591,-1.712502091614945
90,0.041118913902121,1.4665072474484973,-4.598577657095675,13.826192660317634
91,0.025161626319095572,-1.052247727523977,2.4077547912454333,-5.654384914793333
92,0.9491172337123902,-2.807059072963196,9.836789973011795,-38.70502661030199
93,0.9057975454442588,-4.272615511938103,14.552214651894763,-52.65647244642859
94,0.2067917566524495,-1.260290344740062,3.3106244786793693,-11.034759388119065
95,0.851704733089802,-4.881550033537074,17.43985436795155,-63.871004821055784
96,-0.5558949771649186,2.3310573133064665,-7.7861307397552695,28.987880134384547
97,1.8426387195172937,-7.174679656875858,25.31674185647185,-93.57830224172547
98,0.5136773817153057,-0.40851125660323606,0.584971215024996,-1.9438635582146553
99,-0.8642082145809312,2.0476753452748278,-7.189607401436127,26.991710988181477
100,-0.7442457442321962,4.197340575024114,-13.305844163932202,46.85768137567704
101,-0.717738512140741,2.6475449012286485,-9.477587527039844,34.70165373553025
102,0.6708805437867243,-2.247421444189511,5.958407402643694,-20.611083142299943
103,-0.13159071339074205,-0.09430000802946631,0.8294176264109818,-3.4600304351439166
104,1.0985333366222843,-4.0983850814005685,14.09299020805561,-51.8543231424047
105,0.32518516973377126,-1.2568079670920453,5.368661976512565,-20.53149668597194
106,0.6139101900174387,-2.7062133537398476,8.859037191929131,-31.63175738812916
107,-1.533736187574347,3.651717843831565,-12.131741015347183,47.28870742774187
108,1.147198933137195,-4.965508992173784,16.82366226747387,-60.257659092268376
109,0.06711960426299343,-0.9265971329078978,3.3797692978009364,-13.305835654435835
110,-1.6167542415873506,5.534932326215003,-18.45822802428962,69.64447987746078
111,-0.016910803231779858,0.013862260370455723,-0.4836857007006805,2.4959338031028
112,-0.056214201228443256,-0.9565301967530578,3.369322225700278,-11.295196658495971
113,0.8805718733030278,-3.534058591548686,11.74215410602717,-42.23752363244893
114,-1.075736978040126,4.452679287560439,-14.85303111046852,55.21662188172459
115,-1.0248504941932737,3.170926764167092,-9.844242328355426,36.62923771046949
116,-0.9146881740077457,3.0540156354894274,-10.981815433572043,41.664572168021394
117,-0.8832548765125764,2.8655043168768137,-9.055537366098818,32.69938459773286
118,0.5579925397749961,-2.670272440032149,9.503685903816969,-34.825068044404205
119,1.1983582747869035,-4.044632822308954,14.512135575643438,-53.06336722617682
120,0.30131896865237934,-1.4916580431783517,5.9897219024481405,-22.95128390515728
121,0.4186147613861442,-1.497135218130348,5.081289430056141,-18.995652782663612
122,-0.027337003147043328,-1.1866035035706515,2.7208072090466677,-8.025562705277993
123,0.13927920279606557,-1.1334529567349274,3.450070265254828,-11.119901392757697
124,-0.1325404959959757,-0.6551474564237454,2.0584733783312483,-6.583355540886113
125,1.1941627390486982,-3.858414272148112,12.171126612457316,-45.79890568030959
126,-0.6778565157792491,3.2665343588680407,-12.331295401419245,44.11922496387285
127,0.16081996845661317,-1.3073442030201607,4.551172994483424,-17.21571769476732
128,-0.3210512755929712,2.295704286338376,-9.236664200341677,32.173109439963966
129,0.33907824000876724,-0.37604458896742365,1.1258698155263442,-3.718759052193403
130,-1.1734781882099592,3.8493887362012496,-13.08032186876527,48.486229122546504
131,0.11183103386170104,-0.6367460858070619,3.4461063482587933,-12.911705067929963
132,0.012304504354519198,1.0171522460410982,-3.4557689490316785,11.409286451984933
133,-0.07277628360908302,-0.7062398173901374,1.7029041506169194,-4.553919585224512
134,0.4115342988596731,-2.3501043789669684,8.356464845029661,-29.496677625930005
135,0.09522343614409194,-1.2456062915259554,3.5277179320958894,-9.946537094254586
136,0.9952332283026797,-4.037447473720782,12.756828406406658,-46.151241782173024
137,-0.45512630847038543,-0.34130676149696737,1.162979391005938,-2.164644426466341
138,-1.9966324519942504,6.97313347500029,-24.11392794479058,89.6205168419236
