,median_home_price,vacancy_rates
0,0.5336911372735496,-2.5672428689213964
1,-1.496047218546759,5.533558419088466
2,0.42489482206351764,-2.184519986773827
3,0.18292692904623883,-1.021869286644969
4,-0.5984641227439488,3.8451771315065644
5,1.035720355629279,-4.278443643538796
6,1.649716253470387,-6.071947233815689
7,0.6657912768604088,-2.8267132451213084
8,-0.08566516475389367,-0.42420225886163154
9,1.12654317112805,-3.4256999997684083
10,-0.7769161036918941,4.051996269790628
11,0.5168256748294844,-1.703895082099824
12,0.04961036970218585,-0.39515722031403444
13,1.1655571148006212,-5.011724440520526
14,0.12778284586555083,-1.6987553159869737
15,1.1709345965991893,-5.7226633088411845
16,0.4922800867394937,-1.5249682340113124
17,-1.882787866436487,6.752969604334833
18,0.5152721789574297,-1.3183531104123345
19,-0.7292515156345322,1.0621865563027226
20,2.4725790426186522,-8.768483527629737
21,0.2880767388982059,-1.3569861544873123
22,0.12347378200211291,0.4155431350454048
23,-1.0323996851352009,3.034556518444921
24,-0.2830352100678071,2.151567505781302
25,0.3440601120970879,-0.737252631569495
26,0.2910227527999256,-1.4292823337192038
27,-0.5989588373588378,2.4814047074088696
28,-0.6939902939332747,2.613382659466644
29,-0.3689679625807673,0.5863396036526729
30,1.2256432196854825,-3.747827445293902
31,0.4372376451993066,-2.809246436671118
32,1.2372883788064006,-5.046421446441511
33,0.12025016639348692,1.052142712946785
34,-0.5198308925811539,2.203113538167266
35,0.9083132192206639,-4.3175726557105705
36,-0.8882374744419768,3.1537297873391483
37,-0.11212436968803512,0.21811563871031586
38,-1.3533205955486054,5.268377330615409
39,1.1504842839156904,-3.6683458727179197
40,-0.6426383299761137,2.338674438217866
41,-0.431321088347842,1.2908905462133042
42,0.45023393079348106,-2.6006927693558515
43,-1.791185991184222,6.669865446628086
44,-0.4115234545352069,1.6455881836290829
45,0.004744058089158604,-0.7797767030333
46,0.6036098792992,-2.1897702765451474
47,0.1367580628989789,1.0298778714806556
48,-0.9980126436898056,4.177820448424695
49,0.720458588717134,-3.569236484079463
50,0.8528029653074056,-3.1953463549416714
51,-0.15699884867474265,0.7965118239298365
52,-1.5749746661397594,6.663998831092057
53,0.32468102650869923,-2.012624814685001
54,0.27643276661904376,-0.2138428638428701
55,-0.5551072409200777,2.4013858458876776
56,-0.1750978034794883,1.6545271911927832
57,-0.7894471824300519,3.255634568826137
58,1.1048580160261112,-4.1344930353083695
59,0.13756732263277419,-1.0091002661522002
60,0.06570030282919496,-0.4299778698219231
61,-0.40980804868655246,3.54479554255356
62,-0.7337593738468801,2.095932371262337
63,-0.6686600179745583,3.380689159580121
64,-0.9381733215996061,4.139471257757775
65,0.5314593275737178,-2.0168537211979327
66,0.5977696121825147,-1.1665686987064665
67,-1.2387222057177567,5.515700047518116
68,0.6539578100457153,-1.7904477945285957
69,-1.2643544336310155,5.477131779819784
70,-0.1477292390255038,0.5891009517615867
71,0.1742287449294902,-0.7799923956068584
72,-0.6211669620833318,2.1780338513614037
73,-0.5940154724824461,1.6447394627399494
74,1.1236934426885001,-4.4256209012635495
75,-0.5619117367469465,2.2562477666230687
76,0.009996240856437378,-0.1259013216003314
77,-1.0746668770927905,3.561380478179281
78,0.004418896229662754,0.4137639366371759
79,0.42273193882444926,-0.4505253635783608
80,-1.386713026590433,5.961077857034206
81,-0.5699424053759766,1.05668596104666
82,-2.1296922418215547,8.45624689344746
83,-0.5508057325850939,0.6649379468510375
84,0.5773865674541249,-3.6020514304845483
85,0.18187609929658272,-0.9300719228704895
86,-0.9390038304972822,2.3068231332638867
87,0.9259815899203921,-3.7533555461377524
88,0.914538712988963,-5.031339331283522
89,0.797371466512031,-3.858103636142749
90,-0.7687062924627756,2.963235772154994
91,0.4715142003989945,-2.0344240265946394
92,-0.4428915036278632,3.3521293908239085
93,1.0912847679870243,-4.65037577319588
94,1.3707072355406174,-3.514103843453867
95,0.735650804459095,-3.7927911123679583
96,-0.27047407821162395,1.1605258178791502
97,0.7548548990730557,-1.698400484219543
98,-0.21339631664507056,1.313975823351726
99,-0.38692884918976983,0.3716930066543094
100,-0.6662597608000049,2.9517440415629554
101,0.7990582995473411,-2.1108361656406025
102,-0.7049913146624044,2.616504601642295
103,0.9147560342364872,-3.633835565486792
104,-0.5693013437571313,2.2462101496879896
105,-0.427834427570185,1.0127821913938213
106,0.45096898147412195,-0.042499454445958484
107,0.1478101619025288,-1.9826910962861581
108,0.5350494326191527,-2.4804046976792704
109,0.13387576498240625,-0.30696220109712186
110,0.29458391564297,-0.8909150417948251
111,-0.6032669288805795,3.4922623449363903
112,0.3481120704838276,-1.7750922775167188
113,-1.1975030174201176,5.14125416282617
