,legislation_passed,voter_turnout,political_rallies_attendance
0,0.44136403339832486,0.5005947744443207,-4.5264798457593685
1,3.1699781286278537,15.972767248533541,-70.35028322577406
2,-0.6787447764724427,-1.0925105949159017,7.241308800917463
3,-1.0181337687675551,-4.063899210425017,19.139587964934634
4,-0.43929855641798404,-1.5304893622599578,5.9642517392992325
5,-0.008891551911580269,0.7555815195542842,-2.5914737423966625
6,1.3625053181575666,4.8427801160540005,-22.980810716581146
7,-0.8414716840453732,-3.7399002667898693,15.540757821690425
8,1.7584375808731498,8.421572341563378,-37.313559734597575
9,-0.48613632545037405,-3.2100959148944033,13.028184670396866
10,-0.11420013179889957,0.09187092156714183,1.5991468097208037
11,-0.2030862538357683,-0.734429533572771,2.908719254491653
12,-1.2249312686981542,-4.7881203076844,22.34335083126396
13,0.05074237229507792,-0.25832670055793616,1.297968208698259
14,-1.0174146741476464,-5.413873120969128,25.017507827538537
15,-0.47143071366878936,-1.5926442606987945,7.682381343666559
16,-1.322572136949595,-4.5919340066296845,23.638068098648528
17,-0.785925883825017,-3.778518606486713,16.75224507258928
18,1.1326955018216962,5.302236693202595,-24.240328545557634
19,1.0690136384048254,4.280455883795412,-20.30070969044283
20,0.7728410474470455,2.6905691281744035,-13.98207914167078
21,1.2799423248767012,5.119023757941952,-23.75157104096538
22,-0.18751665268575948,0.4936763873076523,-2.030374151882529
23,0.49456900613398236,2.386099618144354,-10.1360151156039
24,-0.7122920907838868,-1.256109336792368,7.4527344610351625
25,-0.5219682585200309,-2.6236633994898533,11.558850083213695
26,0.4391506092611637,3.0542692528378064,-13.726864390032318
27,0.7247703596680701,3.9220482096168947,-17.881273693875265
28,-0.02208858822281566,-0.5186713410158303,2.5111454197916885
29,-0.6389147368187511,-2.879303139176385,12.50767438504749
30,-0.5599733898369575,-2.924040256615319,12.570690268403428
31,-0.46968417447055283,-0.9438995870302462,6.056755597555223
32,-0.4209189891023352,-0.18751552376959912,2.948634255437345
33,-0.8682435321574004,-2.507703161696072,13.400425843596583
34,-1.1869621368120842,-4.846846638005177,21.19086054094426
35,0.7905395302029159,4.133108166122866,-18.360239808249435
36,-0.8920892715378018,-4.571708531492713,19.901089477672826
37,-0.5892214751092073,-3.071868433529093,13.609848622818587
38,-0.20944606436417457,-1.7565139468416886,7.238101936300323
39,-1.6295555098081003,-6.833911217266878,31.194139374789685
40,0.9938017017840255,4.586832674787185,-20.47653430631951
41,-1.277353245172543,-4.784993783339955,21.000938664675175
42,-2.135705176527077,-10.08296103362621,44.538055854362895
43,0.6994082945937649,3.247334570589152,-15.477047120639051
44,1.1275896746904235,5.16795292193858,-25.06676709285124
45,-1.123815814370006,-5.007446970748244,22.693220932747913
46,0.42181543455333337,2.351073341635884,-9.530160393206472
47,-0.14067729389283443,-0.831988804505487,4.043019432318054
48,0.07079775984063649,0.7308546206554014,-1.5470042636238563
49,0.45987581664558796,0.22038385958949003,-4.7862022717598105
50,-0.9096794729219041,-2.6375097921538484,12.335416940089203
51,0.43497643213085224,3.0008988129229444,-12.451638915153383
52,0.03961636006232822,-0.16103312734033273,1.2234403646196508
53,1.0937687639758844,4.554337836270973,-19.857487938957583
54,-0.8124010349419458,-2.433574416714704,10.960789306308616
55,1.0414371233036182,4.752023700297602,-22.92662854053206
56,1.7552170730548147,8.6829215794221,-39.254256758758714
57,0.0651940188433019,1.1722540685470972,-5.502485076184435
58,-0.05400926456572846,-1.230211464082881,3.612987958301394
59,0.09919105738954705,0.7504024497864137,-4.703844786491093
60,-0.08120956865154162,0.58798494001147,-0.9876673330223481
61,-0.06421999785330988,0.8786349292883364,-2.8016320715452956
62,0.2504980069587605,1.108996214970069,-3.3736654141116205
63,-1.1469957909745752,-5.847574529663361,26.164160926354345
64,-0.8750573402925198,-4.292794038782014,18.23428429532101
65,-0.1911095212216833,0.905283850710488,-2.1795808864769297
66,0.34450993467834784,1.3716919637630889,-5.759196628396547
67,-0.8788127608491406,-3.519855994326291,16.936672356060857
68,-1.0768052458376443,-4.212682677441792,20.05103441675319
69,-0.6401549314202167,-3.1869399170061197,12.984262788301834
70,-1.2164393541637077,-4.392915227230515,20.528184497168635
71,0.4784526241221883,1.7582766046881884,-6.5284139678035675
72,-0.20613808911903253,-0.5053890522343608,2.7530255270336084
73,0.4063517940493108,1.0609344213347252,-5.869647349879835
74,0.31152503152323663,-0.20366542722692182,-2.3046449313474957
75,2.0950555167197233,8.837382057869906,-40.11786522016443
76,0.22580132511150333,1.3280315401126799,-5.167333786009644
77,-0.42250372404490844,-1.8749171175398578,11.007763010949503
78,0.15548183707362956,-0.9284440153047833,3.0852693157952573
79,-0.5885127616789282,-1.434516033010288,6.87057220515887
80,0.6740934565677247,4.661002546304767,-19.942124247306168
81,0.3727353886226434,0.3149655194922345,-3.113261578476244
82,1.4537608089855185,6.3916951988821,-29.307128980083306
83,-0.23155549036438014,-0.93787133188819,3.343318467374271
84,-0.6020565319110887,-2.416628887519196,9.88351261606855
85,-0.7788767700329684,-4.5225377823271025,19.26055133820063
86,1.5224340679334742,6.521667123355218,-30.540240360538977
87,-1.4219281521949938,-6.581518549116438,30.436211785948707
88,-0.3729653595902732,-1.4738031528802822,6.182387384168374
89,0.05833137033528232,0.7983638758922077,-3.1280294020252986
90,0.5156847278776221,2.0002528863820785,-9.013419512052518
91,-0.412275709825102,-1.879177076098817,8.264710462691063
92,0.10110893886235427,0.20912790298281322,-1.318694185718976
93,-0.4486276730022396,-1.0754282463687717,4.732857801325965
94,-1.5606974689268611,-6.881544949221226,30.399625706399405
95,0.5823866366990252,2.739810889755567,-11.23059019271453
96,-1.140217101935341,-4.822446452288207,22.357865481562424
97,0.24014435342178925,-0.2112020773926222,-0.4977363172410782
98,-1.6919259136905715,-6.318119414502847,29.893397622611946
99,-0.13856439585357277,0.03046033504605583,1.6971334523791957
100,1.7018874539370383,6.6583113989170934,-32.90087373853459
101,-0.36678428873376856,-2.4452845958555067,9.962765835019493
102,0.6579966270542765,1.1659193166279258,-8.877286971210928
103,1.9928246743471363,8.107508339960127,-37.10174441533513
104,0.21741607809588512,1.450443669753981,-5.885113543602605
105,-2.5451853200063375,-11.5746549541509,53.41096514135204
106,0.31012000923821326,2.0743920965481806,-9.267440765203013
107,-0.5539022050693948,-1.7799034298495742,8.898469084300228
108,0.2701638300698599,1.0719495680317082,-4.995547285650042
109,0.4760943910220205,2.451999749159789,-10.075165686929905
110,-0.18952963223426106,-0.7036448924480442,2.7246489348072913
111,0.7892485015083329,3.9083835898586208,-18.369436573073244
112,-1.0639084099425686,-4.475622839268377,20.1154020640184
113,0.06861754297210214,-0.8524403778174653,4.144244536189607
114,-0.07203291359527923,-0.6935669340393813,3.9481237000724256
115,-0.14443170647163017,-1.181537016792107,3.795497325436871
116,-0.46251267611899216,-2.196372480682345,10.232878439033351
117,-1.4249398165807847,-6.168539726144546,28.570472057603244
118,-0.5224058678340867,-1.7057595914658648,7.965870086352642
119,-1.4308487893483632,-6.963039455978818,31.219565921757454
120,0.985824859746832,4.339547736441445,-20.730939600144577
121,0.2967934895921777,2.6774971033425032,-8.589571851819155
122,-0.435534322939948,-1.6652224281811243,8.424683650833956
