,store_count,retail_revenue,consumer_spending,product_demand
0,-0.6349396183664217,-3.811077452055714,17.251349845570754,56.53698821652809
1,0.6133502998656721,3.8936802600838867,-18.31057487209366,-62.025364688272695
2,0.8705290178418706,4.727518489805038,-21.749747353852914,-72.07298341403046
3,0.6200250521250892,3.69970626843264,-15.400470936951407,-49.944753189168
4,-0.08549887528728525,-0.20207484367049483,0.9183563972082359,2.7746207646293573
5,0.39538161943685796,2.722472482678425,-11.975215043768234,-39.02209926890467
6,-0.6611093153400242,-3.7326185735028616,18.54315774002519,63.02072298895308
7,0.7122135236616336,1.965158601137899,-11.345414305766711,-41.72087856008523
8,0.15860142408423689,0.48123295767565805,-3.1463500352140814,-12.441066594118018
9,0.3092612934383286,0.7642190656670327,-4.068800706385359,-12.505141191985336
10,-0.9299539741094811,-5.558302200078035,25.081711383853396,82.49823127227543
11,-0.00930196569308593,1.2440595410897302,-3.2704221927132093,-8.250403339913397
12,0.03630561356887302,-0.24319577572077755,0.9033484685830155,2.9645992969841637
13,0.829309160172931,3.0821177182197483,-16.749040199033523,-57.31272672288708
14,0.3153723325010065,2.2438048980732312,-11.465458569052025,-41.03779398052652
15,0.0552080768227314,1.0890538443700888,-4.35759535207852,-13.444530763289691
16,0.23031686627976486,2.6371196054106463,-9.57613868367969,-29.449935491123835
17,1.078677619927789,5.647080572740734,-27.343662152910888,-93.2415764647964
18,-0.8127775107127401,-3.63495818158553,18.07207183179863,61.03050500793752
19,0.055112783811836104,1.30118506234066,-5.209499412635717,-18.696670501459202
20,0.06718186013363046,1.226859996370096,-4.078356530011507,-12.136226380413195
21,-0.40481694380501,-3.734637661413924,16.27944314126788,53.87487300813098
22,0.06680769972930867,0.7313142893059215,-2.7964999061470808,-9.357548689553632
23,0.6253258370690044,4.169775501590265,-18.72814771282766,-61.62782431229435
24,-0.26841141758118964,-1.1989535350791583,6.373102065564086,22.12776510443798
25,-0.364909453513149,-2.7124006190757433,12.796431300078105,41.74681370226126
26,-1.4190165635829426,-6.737613989296804,32.443341045965795,107.76083631669394
27,-0.30114256746410556,-1.0975683761472417,6.296022573024025,22.352182652992113
28,-1.090935359948339,-6.001729524306539,27.146950598556835,88.58067894118102
29,0.20825909582170288,0.986138610608089,-4.433651601438083,-14.617063010084669
30,0.7784926926466481,4.11008736666178,-19.877508512482798,-67.39085257965318
31,-0.5066113123484018,-3.6829616470720463,15.641769771888685,50.16428975481636
32,-0.17915161643237731,-0.23706093784802285,3.2832013397398945,14.060358927064692
33,0.7991374747837287,3.5982597634330236,-17.630344597495014,-59.355925941909376
34,0.4217532070301961,3.010011223040541,-13.87308313492967,-47.787019412013926
35,-0.19307867918506913,-0.8285906420481945,4.150638420541096,14.234408183434642
36,-0.31952197861595016,-2.6198914975763294,10.741069699116832,35.02813642710669
37,0.08362744873537693,0.08259628476338388,-1.4664882376725938,-5.702522173339184
38,-0.27592473338773676,-1.1834390550607823,5.12691858148952,16.43327736263427
39,-0.44678858556311174,-1.7145014477618663,8.719750010308186,29.87222953071944
40,-0.5060446343587031,-2.327809115494535,10.096633344562331,33.30842885662263
41,0.7654467129144603,2.7042639082308244,-14.161319731506321,-47.233840068660285
42,-0.5058597618454691,-1.9283130409021716,10.965307527992916,39.05380970554951
43,-0.7757182601553997,-4.754204199100655,22.83225662309181,78.74307406396694
44,0.24121326918416783,2.123686078214668,-8.269460253202904,-25.33616673424324
45,0.4476152940337455,4.362351312692747,-18.60910273274375,-61.39319890389712
46,-0.19038841427509492,-0.5780798877119961,3.569194596054845,12.564850512684353
47,-0.4881038823578742,-3.7868330756162436,15.025386426024628,47.43546866593872
48,-1.2644893907588808,-6.363387749502854,31.071645882999906,106.42078750285656
49,-0.9680168461412697,-4.8439074955684385,25.037930174987526,86.9427216557626
50,-0.48691143855659097,-2.4307096266785733,11.953012294349458,41.57704932593415
51,-0.1489610281335699,-1.215872074066102,4.895529803646453,15.606434946906575
52,0.4847528418781189,3.464302921077168,-15.121555545201144,-51.12061124144654
53,1.4618008059978906,8.239719031664844,-40.22088079545693,-138.10579504975513
54,0.5220514547974068,1.7277203684755544,-10.613630682322658,-38.932154435175214
55,0.7264175234552799,5.0449046360902035,-22.37992279233015,-73.80274967313149
56,1.4281413762200488,8.424877036826523,-39.86124710592178,-135.0755424700452
57,-0.23236697154899155,-1.4269614989670738,7.5769321453784855,26.279412911738156
58,-0.037420790724193985,-0.8127622139317415,3.7878278824126914,12.434109007907436
59,-0.04153199239731115,-0.3909626648549451,1.8373063414558093,6.593373299108666
60,0.3526996581804019,3.439093867985196,-12.67740181558988,-38.720253578966265
61,-0.5499836109899222,-3.336134892421115,15.185700349470512,49.10945543800053
62,-0.06726741783161204,-0.23941109436889185,0.704290630246544,0.8489580237110377
63,-0.34698076888245993,-2.0019109128966512,9.699764703615067,33.27516713024327
64,-0.5349982115068477,-2.760364836143778,13.264734010517126,45.47145934742047
65,0.8186152079649548,3.8673039194769796,-19.304612735616065,-66.14923567221007
66,-0.5382763696276457,-1.6533575576122184,9.663420334458015,33.72182148024319
67,-0.056348902902808674,-0.25988919524128185,1.6183190017626994,6.212102377794877
68,-0.6333448868581505,-3.895895647364572,18.017366669513883,60.02409593110792
69,-1.3317399961777112,-8.084215817901587,36.67083450620182,122.16432941492786
70,-1.0941647488762376,-6.815472124048592,31.206347917704306,103.61752428959188
71,-0.01765855784542277,-0.3942987734393704,1.896110693592038,7.070068377802437
72,0.8555393670525098,4.4293194986622435,-21.422850392480264,-72.87073758733587
73,-0.8163162659079206,-4.247277972502155,20.431638092405343,68.57295159028222
74,0.20480460637738038,1.509411518468025,-6.28042636145037,-19.028899656815465
75,-1.1090127391547142,-4.891416344290725,24.093819513194678,82.11783079479116
76,-1.2703827117567157,-5.755969020144393,29.277839235069894,101.18936505867447
77,0.44503274594978154,2.4781645722839687,-12.357636293701567,-42.00274284796071
78,-0.34380543144838754,-1.925812745074279,7.910101254332636,24.486062654799284
79,-0.13959412135676433,-0.5828987442297717,0.7432419613567447,-1.8954696951739036
80,0.9153064368917343,3.7103493018346176,-19.01190203771912,-64.43533520149582
81,0.487153274161303,2.846862448829255,-12.93110747696527,-41.390729617270395
82,-0.039096906685079154,-1.7912686926579269,7.209153795111381,24.20330350696846
83,1.631857107263497,9.848821498184746,-44.46685047931123,-147.56256389046263
84,-0.3439585599159975,-1.4531324708730335,7.66544404723588,25.958233072782733
85,-1.1172310413448157,-5.369646674805105,26.15166224890023,88.42436221225297
86,0.04859404535222602,-1.5638967943105242,4.686241054623795,13.596021469876007
