,rental_cost,var_1,mortgage_rate
0,1.0,0.2843510666566136,-3.682206182724571
1,1.0,0.10798136544531989,-1.0545280011970597
2,0.0,0.8035189860905759,0.9900204176939114
3,0.0,1.7218091395287605,-3.037447739321495
4,1.0,1.5093182838875925,-6.3623251566113765
5,1.0,1.118243004265106,-5.424302044021956
6,1.0,0.9901930839207388,-4.279891994043405
7,0.0,2.2583596447162146,-5.257158892351852
8,1.0,1.9622208382212252,-8.347984246475761
9,0.0,1.1026722185081976,-1.4394564693129066
10,0.0,0.790362045007313,0.12251521637861895
11,0.0,0.5196405363378884,1.4329664897352936
12,0.0,0.8689376534012143,-0.6949109202728021
13,0.0,0.10346595540833081,2.322308881668084
14,1.0,1.615080791421709,-6.949647931644405
15,0.0,1.3791312841917265,-0.7697507157740988
16,0.0,2.6792218745815077,-6.170895753897881
17,0.0,0.6974854135102198,0.77502819867204
18,0.0,1.4022478024168794,-0.9893556911074608
19,0.0,1.1465012339297322,-0.7022384413271316
20,0.0,1.9579738379005662,-2.9320726647335786
21,0.0,0.7279342723054718,1.8557631263043866
22,0.0,1.461099469279501,-1.039542821141934
23,1.0,1.069527041605679,-5.3878497202746765
24,0.0,1.5540180086873354,-3.1658283183601066
25,1.0,0.7652964952190036,-3.8848036928798875
26,0.0,2.3592581590877333,-4.818755357232655
27,0.0,0.46032967339203956,1.2437745140590661
28,1.0,1.1322027626337658,-5.951607783415351
29,0.0,1.0316419339227991,-0.8815069505193156
30,0.0,1.5411925857299384,-2.4316933172591613
31,0.0,0.2390396905870591,1.9488382144665914
32,0.0,2.1948144377913854,-4.437139678235408
33,0.0,0.9153521159900158,-0.03375367548574282
34,1.0,1.2099721774549517,-5.059723182162434
35,1.0,-0.08181006137511626,-1.377986695561189
36,0.0,1.4622170054453583,-1.7423569471896174
37,1.0,0.4009619742607584,-2.377085502371605
38,0.0,1.158795235223035,-0.6220394564825384
39,1.0,-0.42353713746597643,0.1795578619393816
40,0.0,0.29003989589361423,2.146993860045409
41,1.0,1.0851843142010646,-5.559092018764202
42,1.0,0.5246410883385895,-4.270377875596747
43,1.0,1.7310941302900984,-7.6976686579799045
44,0.0,0.2983152363190248,1.4936311817757468
45,1.0,2.3442912685661117,-10.54243884402221
46,0.0,1.4610449757507618,-1.6624314276610002
47,1.0,0.6783338678311981,-3.0959908039466466
48,1.0,0.0035764901062858012,-1.1241159771240579
49,0.0,1.4114744263444485,-2.1945538519965657
50,1.0,1.1389927298580773,-5.5998441656146
51,0.0,-0.08493586986228352,3.0783729250954495
52,0.0,2.5998208849037097,-6.436591671093815
53,0.0,0.5453453781932114,0.6794945777036416
54,0.0,2.134467838439754,-4.097193212212074
55,0.0,0.5632029828236853,1.2504989621658158
56,0.0,0.554249255157545,0.4200967463539105
57,1.0,0.5107881821487563,-2.4808961342208806
58,0.0,1.124118437909144,-0.3873658545113279
59,0.0,1.161392257181606,-1.0695991161559495
60,1.0,0.31446549062579254,-2.9978424997190225
61,0.0,2.2350149836958026,-4.121205122201807
62,0.0,2.465361047584576,-5.410668801133115
63,0.0,1.4295699132890056,-2.1926003208969007
64,0.0,0.19588019310353,1.2202041893605027
65,0.0,0.36193155011961087,2.6134883369016695
66,0.0,1.8064248651351777,-3.1621546836911367
67,0.0,0.48917309279116883,1.6918715389704617
68,0.0,2.1128316097798647,-3.9788482303326798
69,0.0,1.3118483300370605,-0.6649895442716058
70,0.0,0.3488860790818811,1.5709713620137482
71,0.0,0.7657552649302752,1.286217311796631
72,1.0,0.2413183059124332,-2.6262710359375663
73,0.0,0.22248412870805234,2.814583733678104
74,0.0,2.24227702559978,-5.569814987286957
75,1.0,0.8787070058101418,-4.703434159898328
76,0.0,0.45822154364046475,1.9414028748286836
77,0.0,1.3608675857299062,-1.355505472945406
78,0.0,0.8788695104537888,-1.088616642859129
79,0.0,1.3622949436807374,-1.3536082159206861
80,0.0,0.9183752551917405,-0.3094946332714552
81,1.0,0.7101407366541639,-3.731831503250501
82,1.0,0.7508617874613039,-3.8077529143102637
83,1.0,0.042794294238907904,-0.8647828955460999
84,0.0,0.35954962738712015,0.630694569321425
85,0.0,0.3223619885748099,1.8017120283467682
86,1.0,0.9062635596690168,-5.18088719243214
87,0.0,1.016910038479634,-0.5584468942913472
88,0.0,2.964119773496493,-7.561489400436249
89,0.0,1.7296695099651944,-2.102156853377802
90,0.0,-0.1640588234895517,3.5872373516121554
91,0.0,1.5439904036649543,-2.282067076112801
92,0.0,1.159337883140421,-1.096759661316216
93,0.0,0.3670780903616776,2.014487879978947
94,0.0,1.1885304938293644,-0.8256782657219697
95,0.0,1.5807167376367957,-2.045287524610324
96,0.0,2.2529755307514936,-5.2012122229386
97,1.0,0.35491555810046005,-3.1733047062082758
98,0.0,1.0187827922968589,0.21522192321880773
99,0.0,1.4320469978278538,-1.6604865411762049
100,0.0,0.7218906557208749,-0.24417308794692483
101,0.0,1.847655883180404,-2.522988919775566
102,1.0,2.1840186271046793,-7.533225265784875
103,0.0,2.1795951761545282,-3.907707981323905
104,0.0,1.1223041326136627,-0.4151602004830872
105,0.0,1.2003287709679844,-0.8641687711971211
106,0.0,0.7165272513868566,0.24375583960665503
107,1.0,0.6201406663741014,-3.835825492134038
108,1.0,0.03761590161270578,-1.729325655878223
109,0.0,1.0613396783114064,0.6673844410891427
110,1.0,0.8663301640518322,-4.6580889820309315
111,1.0,0.04964045468189948,-1.6555081859093521
112,0.0,1.563306703424678,-2.868406270854336
113,1.0,0.6301848859816457,-4.42454120438701
114,0.0,1.0121624047538371,-0.765895255628696
115,0.0,1.5221562020459487,-2.8296960494817434
116,0.0,1.7785228688885393,-3.6806030813880932
117,0.0,2.1408398903330017,-3.51599214705856
118,1.0,1.5588507140441763,-6.621563839843162
119,1.0,0.8768955178288839,-3.891180088675919
120,0.0,-0.09831646556535278,2.20011646904981
121,1.0,0.5640606604667922,-2.929128679337475
122,0.0,1.6806455129054507,-1.9851400349091506
123,0.0,1.1802933423845072,-1.1328150607617231
124,0.0,0.8699018005179805,0.07334318989006627
125,0.0,0.6740306899807686,1.4573779098127542
126,1.0,0.31753669030495335,-2.628241664773642
127,1.0,1.0883485843012888,-5.556496231620137
128,0.0,0.9579126760787647,-0.5292202040550826
129,0.0,0.8821402044558732,1.0067580705573551
130,1.0,0.6606389985041945,-2.456330289661402
131,1.0,0.34006986145442286,-2.6856096321873286
132,0.0,1.232469936856892,-0.8336521960410788
133,1.0,0.34142889881603866,-1.7070692646906331
134,0.0,0.8742634656517358,0.23090580363007307
135,0.0,-0.2579292581603183,3.857423102842859
136,1.0,1.567922808371843,-6.785284220523945
137,0.0,1.7630832021433043,-2.996817135612685
138,0.0,1.3952396308612165,-1.8199734197255846
139,0.0,2.1149322795734697,-4.387432571977429
140,0.0,1.2864880981387796,-2.1011434030747873
141,0.0,0.0364638221307072,3.133442849887584
142,0.0,0.26503378039530445,3.0211584161026463
143,0.0,0.9956214017900975,-0.796966806584344
