,innovation_rate,var_1,customer_satisfaction,total_releases
0,0.0,-0.47336410586873234,-2.0002401110425985,-14.778470450841272
1,0.0,0.09851561323392383,-3.8013224434216744,-22.692899861046605
2,1.0,1.3927839511452444,-3.3233467420061595,-25.151982718720376
3,1.0,0.4502645683217422,-2.011091605702907,-16.454137180574442
4,1.0,0.47062420260130367,-4.5205002996967565,-30.548031959382605
5,1.0,0.8231939474924401,-2.833231379835678,-20.77202572862926
6,1.0,0.8629054712371713,-2.791143102230837,-22.28232627502107
7,1.0,0.37414581447341916,-3.2746787623609297,-24.83068497861745
8,1.0,0.44579503958771616,-2.6894676800330712,-21.02738085653031
9,1.0,2.117397635488021,-3.0028284107881844,-24.902556046552412
10,0.0,-1.8378315765486644,-2.5107459446264535,-14.454023545148893
11,0.0,-0.5699585045595975,-1.4185128528170006,-10.174124188992415
12,1.0,0.622930057870054,-0.49134992759869345,-10.620910586680345
13,1.0,0.552073371649417,-3.7358805026022175,-25.390620219891126
14,1.0,0.5806859266669488,-2.970039265250399,-22.509784858277822
15,1.0,0.12230605454813126,-0.7460456383233307,-10.634165954140485
16,1.0,-0.27798067526083414,-4.908573345887269,-30.751390797481477
17,0.0,-0.9703353032234718,-2.404643948416609,-15.61742956744781
18,0.0,-0.37898534336571843,-2.0647677720526105,-15.017857996816925
19,0.0,-0.8500261709778358,-1.0219835481402342,-9.252087490443575
20,1.0,0.08322035114107684,-1.4023501143073565,-13.891077991845343
21,0.0,-0.292231479042213,-2.471460678963956,-14.70904144144733
22,0.0,-0.11137623685128328,-1.3447505939488695,-9.992283325272709
23,1.0,2.807910161394542,-0.8151086688305795,-13.343144139994559
24,1.0,1.5494563655757938,-2.495682657529406,-20.746744600580115
25,0.0,-0.7122498478662065,-1.6013973233723235,-11.460619891288399
26,1.0,1.4768425789267725,-3.3114038258134832,-24.505127069937664
27,1.0,0.01279685954260712,-2.3604099114920287,-18.20905868982495
28,1.0,-0.17835720745950034,-2.8672912335784644,-21.334081395745436
29,0.0,-0.5736655230966531,-3.7946877742981284,-23.70334833275203
30,1.0,2.4930039574207647,-4.265171340681457,-29.8439442989564
31,1.0,0.47985855813891637,-1.8988724090621518,-15.688239567371408
32,1.0,0.060017853387508646,-2.9404555151702008,-21.45750386551007
33,0.0,-1.2242896362492355,-4.195330296546013,-24.149621406728585
34,0.0,-1.3892747001543628,-3.0044054309785793,-18.273850700587104
35,0.0,-1.460306134520974,-3.1011364774618624,-19.413639857953605
36,1.0,-0.4753255094998611,-3.2626290116898593,-22.509193843924916
37,1.0,1.7799452031373546,-3.601497244621364,-25.627236499749227
38,1.0,0.9261822361533111,-3.1967158841165175,-24.83044144827661
39,0.0,-1.0294415863490889,-2.226768761634295,-14.406460520834628
40,1.0,0.37288417176879335,-2.0272749212782544,-16.222977899739558
41,0.0,-0.23999119739424846,-1.399488907248181,-12.531491430598031
