,monthly_sales,user_satisfaction,sector_market_share
0,0.28533692864421595,-0.8849533243683327,-3.9759478951660743
1,-0.2034888878126473,0.4839076922473851,1.8944241224109186
2,-0.8247064858905894,1.6199176142344216,7.043504678990551
3,0.7141613145937089,-1.769235778032431,-9.913299769062972
4,0.45228062858447776,-2.7679838150480727,-16.223977954441168
5,0.6043127278244946,-2.1357932044772965,-11.908389193156937
6,-1.3700679629649795,4.470004038644611,23.571801967188193
7,-0.514547217190135,2.2037987653898967,12.543464289110164
8,0.3901962983608663,-1.2240481681116686,-6.77713922164778
9,-0.312121840601311,1.403246607301032,6.597746764112779
10,0.6073691020174574,-3.843462919801987,-23.343781318305993
11,-1.1175213344431774,2.9644396372717354,15.18720663516955
12,0.8134721047735367,-2.389083054051727,-13.68475696391966
13,0.4666923327003071,-2.2712215695617948,-12.927913394136006
14,-0.881438445875103,3.7242150150736966,20.85036842382595
15,-0.42065451714371527,3.2939207070190486,20.316920410196026
16,-0.3573167773217394,1.6300005745029515,9.951511307222056
17,0.8162975831594991,-2.5227668923861457,-13.073293403617205
18,0.02477404839516969,-1.849436329853522,-11.025540379804392
19,0.11024003947172616,-1.5344274084047056,-9.563260537301877
20,0.2691091145545202,-2.44269989442904,-14.105250933451295
21,0.31544247227543293,-1.6429510072401903,-9.384782590435716
22,0.43797983519692435,-1.562960521580124,-9.04045164205683
23,0.03771875213764048,-1.7329019760145439,-12.486774445604581
24,0.8747567708375754,-1.7202595488321897,-8.687093556398704
25,-0.06855750138682935,-0.3740032452723374,-2.1818244737991463
26,-0.34845800285967893,1.7683051038249302,10.368128953979701
27,-0.34125335983912436,0.355638346085404,1.1861101503990044
28,-0.05305958576398832,0.3233400688059167,2.3266016698091705
29,-0.3109686469241553,2.065814222689317,10.18169206970361
30,-0.29841649459148856,2.118713045496382,12.953253287485525
31,-0.6890720062375184,1.66492138906397,8.665338586612346
32,-0.632974050137088,1.473045548562853,7.321978039419257
33,0.0018948614031602438,-0.4688509538652865,-2.5762359018443624
34,-0.39455675548084257,1.1603200821127648,7.169160379989264
35,0.1257941764272767,0.6674688594584867,5.358617952830153
36,0.45152208458924037,-1.4855287963693447,-7.835756541888351
37,-0.3632784547427068,1.9022418082683081,10.841090931419878
38,-0.9996471709863043,3.9017252967552913,23.255874076227133
39,-2.101073786411178,7.0331300935144,38.25016682189375
40,-0.5376597143011415,1.381187129103174,7.331252065949848
41,0.27037610672153795,-1.0529099456341797,-5.292377098702127
42,-0.5265585097516627,1.3640981156912708,8.271472457573957
43,0.38857351323603084,-1.0011874376842622,-5.443714092921484
44,-0.0006452605232105871,0.22612291068870471,1.4053838784163628
45,-0.5348858209595239,2.6459925167213676,15.665927576275367
46,-0.6886771310340035,1.0122476946074925,3.996067465353467
47,-0.6922264806223953,3.6391185334417546,19.889871466645868
48,0.11264211055888326,-0.40204185454804237,-2.0378625867686693
49,0.5448251330757685,-1.1421141884902455,-6.090661791624897
50,0.6995084552362577,-3.67894762426397,-22.358108651832325
51,-0.6937731999552015,1.6107384307242707,7.531971307621352
52,-0.5433769446978673,1.2745499314386834,8.150716000381887
53,0.5417156359244003,-2.403120075629684,-12.800517547357316
54,-0.1333928688071887,1.2247276096516309,7.734097868768238
55,-0.2836386772152428,0.7486213853924797,1.9091624334718522
56,-0.6023084747864115,2.4505311441515145,13.461807959542394
57,0.6539316579078138,-2.5858890907419685,-14.683379089250883
58,-0.7515178719255186,2.424301109457249,12.958855642512882
59,1.0576280010900598,-4.077415677058357,-22.357841235903066
60,1.5355696505645247,-4.4085686389452885,-23.527238730239617
61,-1.1262222212181523,3.839567509304972,22.098376945361956
62,0.09394178597546284,-1.1663583218992073,-6.994925799134802
63,1.0430537133129605,-3.577354622093864,-18.840333071836117
64,-0.14562473012009816,-0.009466292881493032,0.2317093550344056
65,1.3458510979861187,-4.625865578004184,-25.14424680223807
66,0.8289552990418687,-2.274122080830802,-12.507760938497322
67,-0.3522470013151903,1.5883403626678634,9.766367778616571
68,-0.42579440361310644,2.1519821430814012,13.822881703241258
69,0.5013836225953536,-1.9403085202551833,-10.448164997202307
70,-0.7778141853334708,2.760697816539886,14.729521935516157
71,0.22733751628144983,-1.68183107011617,-9.920475467610293
72,2.1140090853213303,-8.057632522815865,-44.46497203455178
73,-0.7812960199960621,3.087834252538049,17.479265438006607
74,0.6806578449196833,-3.5666586924499715,-20.7486786959507
75,-0.7276261630755405,1.9315787908841056,10.55926092758116
76,-0.03178786820193175,0.02898186933022856,-1.40797800833977
77,-0.541700793327097,1.8614873652162338,10.447958831263806
78,0.8243790483113189,-3.192406035335432,-18.811143261289835
79,-0.20674618462257527,0.7056219657400117,3.648776154110717
80,-0.41135765831983284,0.4560652011106945,2.3220693974746247
81,0.44956404500731495,-0.8707505309094281,-5.088693581928687
82,0.44836674606028254,-2.836774948538038,-17.59645292758623
83,0.1160787895666534,-0.205848195537463,0.25061207729526824
84,0.08481848257451925,-0.8730252726615534,-4.574197883255014
85,-0.1749999830231795,0.9599837171870123,5.4273968866983
86,-0.8801564691214032,3.457651106955529,19.390569025513308
87,-0.6230488516535645,1.2033110268923122,5.58315727640048
88,0.7775158979652886,-3.2796357597869292,-19.493131888463306
89,-1.4004976787809171,4.509751206919124,24.47822826026814
90,0.26775195820780306,0.07693646089011985,1.7898947686157092
91,0.962129769597346,-2.816586894315778,-13.97246790143977
92,-0.9408226436695628,4.750752529264867,27.07247876572422
93,0.20744584722528028,-1.232412351287671,-8.83931950182482
94,0.15920557335054233,-0.5193556075684481,-2.1769665637693763
95,-0.9618530634533271,3.179516374375383,17.017154752770512
96,0.34762004649632045,-1.0410899709498638,-4.971686667354362
97,0.9465374435833,-3.9060988204823124,-23.772922019432624
98,-0.8063303740859187,2.0527884743253226,10.924918280129237
99,0.16000821443110863,-1.1719290638597704,-7.246895797064245
100,-0.7615362396274107,2.0203751923643125,10.643472414502678
101,-0.10977264890951824,-1.2934266857096175,-7.7607162342235885
102,1.486454239670935,-5.159037420700313,-28.851850033925206
103,1.131850787404927,-3.704800849451682,-19.02818570818611
104,-0.6198367800132145,1.949306350280221,10.29129013463887
105,-0.48591646119128407,2.6012335512426046,15.258526032156128
106,-0.8917689691535782,4.082127814271738,24.097328856499214
107,0.9220007540975785,-3.2700610118960665,-18.657171502523326
108,0.05363807500510565,0.7728178206428609,4.122459845541555
109,-1.1131871224958714,5.486621862324873,30.48267474457003
110,-0.7955250121212472,3.2722818265091043,19.173310537866488
